3
20
10
[[60, -94, 56, 93, 90, 52, 5, 51, 52, 15, 83, -31, 60, 18, -75, -71, -22, 46, 60, 79],
[15, 51, 3, 41, 28, 55, 53, 74, 62, -90, -20, 74, 77, 94, 59, 87, 3, 95, 39, 63],
[93, 79, 42, 58, 43, 92, 7, 83, -15, 21, 48, 17, 46, 59, -54, 53, 39, 85, -17, 86]]
[[90, 50, 58, 98, 92, 29, 69, 0, 23, -68, 54, 0, 15, 54, 92, 88, -57, 29, 59, 60],
[51, 88, 2, 86, 100, 0, 53, 46, 4, 98, 69, 2, 0, 31, -80, 0, 77, 16, -37, -90],
[34, 14, 15, 41, 48, 79, 8, 45, 0, 76, 46, 88, 68, -70, 12, 94, -26, 20, 70, 11],
[0, 31, 57, 1, 19, 99, 68, 85, 88, 0, 99, 60, -69, 0, 1, 89, 0, 1, 65, 16],
[91, 31, 40, 75, 34, 41, 61, 60, 28, 91, 57, 40, 79, 56, 15, 0, 6, 20, 31, 0],
[52, 96, 92, 10, 20, 48, 40, 87, 5, 86, 1, 28, -10, 2, 65, 76, 0, -29, 93, 77],
[60, 31, 24, 0, 28, -86, 5, 0, 11, -60, 0, 5, 1, 84, 87, 35, 27, 0, 25, 21],
[50, 69, 42, 78, 84, 76, 6, 78, -1, 78, 38, 0, 65, 72, 77, 36, 43, 0, 0, -48],
[88, 66, 63, 43, 77, 1, 29, 66, 3, 50, 72, 27, 0, 38, 91, 9, 78, 39, 39, 0],
[88, 80, 54, 0, -69, 0, -19, 0, 24, 87, -27, 0, 64, 0, 41, 12, 34, 63, 0, -13]]
[513, 359, 394, 455, 623, 471, 194, 725, 742, 391]
