3
100
50
[[-39, 15, 92, 94, 69, 66, 88, 76, 86, 36, 71, 81, -95, 46, -99, 89, 2, 35, -88, 64, -32, 8, 30, -15, 63, 94, 61, 14, 23, 62, 27, 87, 54, 23, 51, -53, 17, 76, 39, 63, 84, 35, 31, 11, 11, 80, 22, 67, 89, -58, 78, -42, -56, 42, -5, 86, 61, 24, -30, 47, -93, 19, 93, -95, -24, 19, 37, 48, -89, -34, 94, 88, 73, 47, 46, -75, 19, 84, 30, -8, 37, 60, 90, 57, 98, 9, -25, -54, 8, -9, 87, 8, 61, -83, -20, 99, 22, 92, 67, 14],
[71, 56, 21, 95, 96, -16, -98, -13, 85, 56, 15, 82, 12, 49, 20, 43, -13, -63, 1, 38, -82, 78, 15, 86, -30, 65, -6, 22, 18, 86, 34, 31, 28, 31, 1, 26, 92, 42, 70, 7, 69, 24, 17, 71, 17, 76, 86, 74, 75, 44, 74, 97, 74, 74, 66, -17, 53, 99, 54, 6, 25, -77, 89, -75, 1, 40, 39, 42, 76, 57, 97, 76, 48, 20, 42, 73, 9, -21, -8, 62, -27, 71, 40, 26, 28, -44, 23, 75, 5, -29, 21, 15, 40, -71, 100, -74, 95, -15, 9, 49],
[95, 63, 37, 89, 31, 91, 4, 84, 1, 76, 4, 74, -1, 33, 71, -53, 89, 83, 46, 69, 31, 30, 66, 79, 27, 67, 58, 31, 100, 67, 47, 34, 23, 61, 89, 48, 89, 54, 93, 20, 88, -49, 27, -97, 46, 97, -16, 28, 48, -22, 18, 55, 4, 61, -58, -83, 70, 76, -49, 24, -51, 91, 51, 42, -93, 35, 47, -67, 0, -52, 77, 73, 34, 44, -73, 84, 88, 11, 94, 38, 74, 28, 64, 71, 56, 6, 86, 80, 28, 5, 92, -67, 64, 17, 98, 58, 28, -9, -53, 56]]
[[18, 63, 58, 13, 60, -28, 18, 90, 95, 98, 17, 27, 54, 97, -28, 2, 77, 23, 48, 64, -58, 75, 76, 15, 36, 0, 52, 94, 5, 37, 0, -24, 0, 54, 15, 25, 51, 93, 5, 63, 68, 4, 1, 32, 96, 23, 47, 9, 17, 37, 50, 81, -9, 88, 26, 64, 83, 73, 23, -24, 0, 100, 87, 59, 40, 82, 70, 52, 34, 58, 50, -7, 89, 16, 83, 0, 1, 48, 46, 9, 11, 74, 98, 0, 69, 57, 80, -68, 50, 34, 93, 0, 40, 0, 88, 90, 75, 69, -46, 1],
[69, 39, 100, 26, 96, 6, 40, 45, 38, 67, -22, 79, 93, 15, 82, 25, 7, 45, -92, 79, -83, 65, 6, -65, 99, -53, 26, 37, 0, -49, 90, 86, 44, 84, 58, 29, 72, 0, 28, 0, 63, 34, 8, 0, 34, 8, 99, 31, 55, 81, -47, 61, -42, 79, 49, -13, 69, 17, 57, 23, 74, 32, 100, 9, 32, 57, 19, 0, 78, 71, 89, 36, 45, 89, 41, 0, 31, 30, 62, 24, 82, 59, 39, 56, 55, 1, -16, 38, 21, 46, 62, 98, 50, 54, 0, 77, 38, 40, 69, 0],
[71, 100, 13, 11, 98, 15, 94, 93, 25, 0, 37, 15, 0, 0, 57, 15, 23, 0, 51, 0, 0, 90, 33, 61, 82, 23, 40, 95, 84, 94, -17, 57, 54, 96, 74, 81, 10, 18, 57, 89, 32, 0, 0, 59, -50, 78, 42, 83, 35, 27, 3, 77, 90, 53, -73, -15, 0, 18, 60, 87, 40, 44, 70, -34, 40, -7, 6, 47, 84, 41, 61, 77, 97, 6, 84, 22, 20, 7, 70, 55, -26, 79, 43, 69, 58, -84, 0, 94, 56, 1, 0, 92, 94, 0, 100, 67, 54, 47, -47, 45],
[71, 6, 54, 82, 20, 49, 39, 63, 51, 32, 26, -97, -50, -47, 52, 73, 68, 10, 43, 70, 60, 0, 99, 56, 9, 0, 59, 65, 41, 0, 94, 21, 65, 93, 53, 0, 44, 48, -100, 2, 95, 67, -8, 49, 88, 73, 83, 77, -71, 0, -28, 15, 16, 6, 0, 46, 0, 41, 22, 44, 99, -67, 75, 70, 67, 70, 79, 59, 1, 92, -8, 51, 0, 91, 67, 8, 0, 10, 25, 36, 25, -28, 88, 37, 46, 20, 42, 0, 93, 71, 89, 22, 50, 6, 85, 31, 14, 52, -81, -56],
[81, 85, 98, 0, 0, 81, 12, 0, 0, -34, 13, 64, -9, 16, 94, 44, 68, -56, 95, 71, 40, 15, 0, 27, 1, 4, 46, 42, 57, 63, 78, 24, 53, 18, -74, 71, 0, 56, 6, 60, 37, 46, 0, 11, 86, 42, 48, 0, 71, 87, -90, 31, 58, 43, 0, 49, 42, 87, 37, -28, 60, 14, -94, 19, 32, 0, 36, 15, 78, 15, 86, 69, 39, 21, 97, 47, 82, -43, 12, 0, -49, 12, 86, 94, 11, 66, 52, 100, 2, 7, 57, 21, 12, 58, 37, 94, 27, -33, 0, 62],
[28, 79, 93, 66, 38, 68, 2, 94, 0, 0, 6, 27, 39, 5, -35, 68, 89, 59, 75, 45, 45, 12, 0, 13, -31, 15, 32, 47, 3, 35, -36, 77, 65, 52, 46, -24, 47, 97, 36, -42, -66, 25, 38, 96, 71, 49, 6, 29, 97, 2, 82, 28, 38, 87, 33, 77, 19, -68, 73, 96, 60, 79, 70, -65, 87, 9, 16, 97, 59, 26, 29, -42, 4, 2, 21, 21, 42, 45, 0, -20, 94, 0, 63, 21, 87, 42, 0, 70, 0, 17, 0, 18, 42, 0, 0, 57, 0, 68, 0, 45],
[29, 98, 33, 28, 96, 45, -73, 26, 79, 0, 94, 12, 46, 18, 25, 77, 91, 86, 83, 67, 64, 3, 93, 99, 42, 0, 36, 44, 96, 3, 46, 36, 55, 20, 69, 60, 53, 28, 17, 23, 33, 89, 91, 54, 54, 46, 20, 33, 67, 68, 40, 61, 52, 17, 80, 26, 0, 14, 70, 33, 99, 1, 9, 30, 48, 50, 22, 43, 0, 31, 96, -31, 21, 35, -82, 33, 79, 74, 29, 6, 0, -13, 84, -64, 23, 57, 60, 22, 87, 14, 89, 20, 72, 36, 70, 53, 93, 41, 49, 3],
