3
90
45
[[4, -74, 45, -66, 36, -22, 97, 1, 39, -42, 7, 62, 21, 98, -51, 69, 1, -74, 87, 88, 42, 25, 32, 82, 24, 88, 42, 2, 66, 55, 18, 70, 19, -34, 57, 27, -81, 37, 79, 23, 59, 34, 61, 64, 37, 43, 42, 76, 8, 66, 96, -36, 46, 67, 20, -73, 2, 80, 100, 91, 61, 93, 45, 64, 10, 19, 23, -80, 85, -6, 79, 83, -16, 44, -95, 20, 68, 70, 82, 67, -37, -4, -32, 56, 5, 57, -28, 66, 3, 41],
[44, 76, 75, 25, 80, -53, 78, 30, 62, -1, 36, 52, 98, 66, 28, 9, 69, -16, 30, 100, 0, 52, 91, -76, 68, 20, 81, 13, 91, 79, 86, -9, 72, 98, 86, -90, -57, 64, 44, -14, 12, 16, -20, 71, 8, 91, -64, -51, 58, 10, 43, 29, -17, -80, 83, 40, -86, 88, -14, 67, -92, 91, 39, 54, -15, 40, 85, 15, 64, 97, 43, 41, 95, 53, -14, 77, -24, 40, 6, -88, -43, 21, 23, 11, -29, 33, 46, 73, 1, 21],
[-54, -17, 64, 38, 17, 63, 4, -82, 19, 13, -62, 6, -81, -76, 6, 9, 43, -25, 16, 78, 66, 9, 23, 97, 58, 34, -44, 81, 21, 99, 51, 81, -99, 0, 71, 52, 17, 6, 90, 84, 13, 43, 59, 47, -71, 8, -48, -27, 46, 72, 51, 53, 86, 8, 62, -79, 10, 45, 90, -51, 36, 100, -53, 42, -54, 9, -62, 66, 21, 99, -34, 58, 86, 46, 94, -6, 54, -82, 67, 95, 75, 10, 66, 36, -50, 71, 56, 94, 31, 16]]
[[65, 46, 0, 28, -73, 16, 0, 12, -21, 28, 58, 8, 61, 59, 12, 28, 3, 84, 3, 75, 0, -59, 19, 39, 14, 51, 42, 65, 89, 0, 56, 14, 23, 0, 7, 78, 38, 89, 17, -87, 30, 39, 85, 9, 8, 67, 53, 7, 18, 11, 85, 8, 77, 2, 3, 0, 33, 86, 0, 66, 76, 19, 67, 38, 8, 96, 0, 81, -14, -19, 5, 85, 0, 18, 8, 89, 52, 46, 8, 0, 45, 50, -20, 80, 72, 64, 49, 28, 87, 51],
[81, 30, 3, 3, 0, 45, 73, 56, 61, 14, 1, 85, 44, 0, 31, 33, 20, 0, 0, 45, 24, 31, 0, 86, 85, 36, 76, 77, 25, 25, 75, -2, 39, 56, 96, -5, 0, 43, 40, 33, 19, 58, 49, -61, 32, -52, 76, 99, 0, 77, 45, 72, 88, 83, 39, 0, 61, 40, 0, 88, 37, 0, 39, 56, 0, 0, 27, -70, 54, -36, 90, 76, 3, 91, 25, 82, 18, -42, 62, 90, 0, 0, -29, 15, -70, 4, 62, 60, 18, 29],
[54, 6, 56, 0, 86, 30, 91, 81, 77, 64, -38, 2, 60, 62, 23, 85, 44, 52, 0, 63, 64, 82, 27, 19, 98, 0, 5, 19, -1, 68, 55, 52, 37, 62, 15, 52, 4, 48, 14, 61, -34, 54, 50, 78, 50, 11, -65, 43, 58, -40, 44, 0, 48, 86, 14, 51, 0, 0, 70, 75, 69, 91, 0, 95, 97, 23, 41, 27, 96, 33, 51, 9, -28, 24, 94, 0, 35, 95, 98, 20, 25, 69, 98, 6, 48, 15, 21, 52, 10, 49],
[63, 5, 73, 44, -51, 26, -41, -97, 0, -14, 79, -100, 38, 24, 29, 54, 35, 3, 3, 24, -18, 0, 89, 32, 84, 80, 20, 44, 0, 0, 43, 24, 0, 0, 48, 26, 51, 51, 41, 83, 38, 0, 21, 2, 75, 7, 100, -65, 26, 82, 97, 73, 80, 76, 72, 16, -24, 24, 86, 61, 7, 54, -32, 70, 39, 42, 80, 0, 60, 36, 16, 10, 0, 40, 50, 66, -16, 77, 78, 28, 39, 99, 3, 94, 38, 97, 55, 42, 24, 12],
[-24, 91, 59, 26, -44, 43, 72, 26, 16, 88, 85, 0, -44, 80, 42, 52, 68, 38, 0, 67, 97, 14, 48, 61, 34, 61, 32, 40, 2, 20, 42, 0, 89, 67, 93, 93, 57, 0, 95, 32, 37, 33, 86, 42, 4, 26, 24, 33, 55, -78, 2, 74, 38, 82, 54, 0, 91, 22, 64, 30, 89, 15, 0, 81, 53, 54, 16, 57, 91, 80, 28, 85, 0, 63, 11, 22, 15, -89, 22, -90, 60, 19, 62, 91, 65, 30, 13, 22, 86, 65],
[-15, 24, 47, 17, 64, 15, -100, 70, 40, 0, 25, 77, 12, 65, 82, 92, 15, 15, 0, 68, 28, 10, 40, -10, -16, 29, 56, 2, 90, 57, 82, 78, 1, -14, 0, 55, 5, 48, 25, 38, 42, 63, 23, 69, 0, 69, 17, 58, 22, 98, -32, 63, -21, 55, 73, 0, 7, 32, 20, 11, 70, 56, 58, -2, 27, 50, 26, 98, 5, 87, 19, 96, 51, 96, 83, -43, 48, 0, 6, 0, 58, 49, -20, 32, 7, 25, 68, 91, 69, 91],
[0, 71, 25, 0, 18, 1, -19, 59, 27, 19, -62, 31, 23, 23, 43, 76, -26, 78, 73, 25, 20, 1, -30, 89, 92, -97, 63, 62, 7, 71, 47, 56, 94, 64, 30, 57, 13, 51, 16, 82, -54, 37, -83, 94, 81, 74, 10, 49, -38, 0, 93, 26, 12, 92, 97, 77, -24, 40, 79, 79, -83, 76, 52, -8, 68, -77, 4, 2, 0, 93, 0, 23, 32, 48, 85, 7, 28, 6, -32, 9, 13, 67, 37, 86, 85, 0, 95, 54, 77, 29],
