4
80
40
[[44, 84, 14, 34, 21, 4, 93, 33, 87, 41, 59, -100, 29, 62, 98, 7, 48, -5, 97, 69, 36, 71, 34, 99, 39, 68, -73, 43, 0, 94, -24, 38, 92, 87, -37, 5, 28, 29, 80, 85, 68, 16, -79, 52, 65, 19, 46, 66, 93, 25, 7, 57, 6, -1, -87, -96, -64, 77, 81, 80, 74, -14, 58, 57, 5, -94, 12, 49, 48, 4, 32, 43, 30, 26, 49, 57, 6, 41, 97, -87],
[81, 14, -18, 11, 11, 93, 25, 11, 56, 67, 44, 26, 67, 13, 66, 64, 47, 40, 41, 60, 67, 95, -13, 48, 43, 48, -63, 36, 42, 67, 78, 55, 8, -46, 46, 1, 67, -95, 1, 99, 69, 31, 20, 10, 18, 71, -93, 21, 21, 66, 90, 81, 63, -89, 41, 9, 55, 16, 8, 38, 3, 22, 35, 27, 18, -77, 60, 65, 92, 88, 85, -59, 37, 16, 85, 71, -38, -1, -65, 55],
[19, 61, 83, 1, 1, -94, -15, 26, 6, 68, -4, 79, 31, 58, 3, 19, 91, -99, 6, 48, 92, 95, 2, 100, 64, 100, 5, 19, 55, 2, 90, 82, -98, -46, 86, 16, 57, 54, 31, 68, -79, 55, 45, 62, 51, 59, 86, 21, -77, 97, 78, 87, 23, 94, 95, 50, 29, 42, 80, 75, 69, 72, 75, -58, -32, 7, 51, -20, 34, 30, 36, -56, 86, -61, 92, 97, 47, 14, 61, 19],
[95, 76, 20, 21, 30, 84, 31, 31, 15, 82, 85, 67, 46, -47, 38, 37, 100, 80, 68, 75, -49, 64, -14, -1, 67, -92, 60, 84, 57, 13, -90, 29, 62, 30, 8, 28, 63, -58, 88, 51, 24, 5, -65, -10, -75, 89, 54, 46, 25, 46, 82, 94, 67, 94, 79, 7, 3, 86, 1, 31, 80, 63, 37, 50, 85, -4, 71, -90, 26, 92, 49, -93, 12, -9, 70, 41, 43, 84, 12, 41]]
[[-31, 37, 73, 61, 23, 41, 70, 22, 40, 43, 7, -80, 99, 85, 4, 90, 6, 71, 52, 24, 1, 48, 98, 28, 98, 8, -28, 69, 65, 57, 97, 41, -29, 0, 24, 4, 45, 45, 0, 13, 2, 0, 0, -85, 37, 55, -63, 0, 34, 10, 29, 16, 65, 0, 9, 94, 51, -35, 17, 61, 62, 17, 0, 54, 68, 86, 24, 0, 40, 65, 16, 45, -4, 15, 48, 39, -36, -95, 17, -67],
[22, 50, 44, 85, -87, 25, 88, 84, 48, 32, 85, 44, 45, 1, 58, 21, 74, 24, 0, 0, -74, 51, 20, 84, -78, 49, 10, 94, 18, 77, 0, 35, 8, 0, 78, 55, 45, 31, 31, 35, 0, 57, 2, 0, 36, -93, 42, 71, 19, 36, 72, 0, 26, 0, 0, -60, -65, 42, 44, 95, 9, 81, 0, 34, 41, -20, 39, 0, 10, 58, 40, 40, 78, 71, 0, 14, 0, 0, 26, 41],
[74, 65, 71, 16, 14, 16, 60, 41, 35, 0, 5, 1, 0, 21, 80, 18, 0, 0, 7, 69, 100, 64, 0, -22, 69, 25, 68, 44, 80, 90, 65, 14, 86, 65, 38, 45, 0, 30, 54, 58, 8, 62, 58, -81, 84, 19, 0, 87, 81, 62, 48, 87, 14, 22, 82, 50, 0, 40, 45, 85, 27, 28, 85, 32, 0, 3, 81, 77, 43, 95, 83, 25, 94, 73, 37, 58, 97, 28, 11, 73],
[0, 3, 25, 66, 70, 31, 36, 84, 48, 3, 26, 84, 87, 0, 97, 36, 11, 0, 10, 5, 2, 35, 26, 88, -1, 66, -82, 63, -88, 14, 46, -90, 17, 94, 55, 1, 72, 90, 6, 6, -89, 7, 62, 34, 18, 49, 53, 31, 79, 96, 22, 91, 32, 90, 57, 41, 66, 99, 16, 1, 79, 96, 8, 1, 51, 21, 92, 0, 23, 55, 47, 1, 0, 0, 14, 63, 44, 25, 92, 1],
[88, 52, -60, 19, -36, -41, 56, -76, 25, 85, 35, 12, 55, -78, 0, -60, 93, -84, 50, 19, 25, 15, 83, 73, 49, 39, 0, 69, 9, 32, 34, 72, 29, 16, 30, 47, 99, 99, 57, 20, 0, 63, 86, 17, 0, 40, 80, 82, 73, -70, 38, 63, 46, 58, 9, 0, 28, 35, 73, 0, 90, 81, 78, 3, 11, 69, 63, -98, 91, 88, 91, 63, 24, 90, 0, 10, 50, 27, 20, 82],
[56, 39, 0, 41, 43, 31, 79, 55, 51, 24, 2, 11, 77, 30, 24, 0, 21, 22, 86, 1, 17, 61, -34, 62, -63, -76, -96, 13, 35, 86, 75, 7, 64, 55, 1, 79, 0, 39, 9, 87, -38, 35, 96, 78, 28, 37, 3, 66, 98, 52, 94, -76, 0, 64, 57, 23, 52, 0, -84, -7, 60, 23, 80, 30, 22, 37, 73, 79, 42, 61, 83, 1, 2, 0, 19, 43, 0, 64, 77, 61],
