3
20
10
[[41, 94, 7, 40, 29, -27, 42, 43, 87, -11, 12, 81, 31, 36, 9, -94, 62, 28, 51, 4],
[-43, 23, -44, 75, 48, 57, 14, 2, 47, 76, 28, -92, -18, 61, 3, 14, 43, 60, -97, 43],
[100, -89, 37, 61, -47, 41, -82, 73, 86, 35, -2, 49, 88, 42, -56, -59, 85, 58, 68, 6]]
[[46, 97, 3, 25, 0, 90, 93, 80, 53, 10, 26, 21, 40, 25, 0, 6, 0, 51, 75, 66],
[-17, 91, 0, 31, 35, 63, 45, 68, 71, -70, 25, 100, 8, 99, 28, 81, 49, 21, 55, 53],
[15, 78, -1, 73, -28, 32, -34, 10, 0, 92, 32, 75, 44, 41, 47, 87, 8, 0, 11, 0],
[26, 50, 73, 0, 82, 92, 80, 45, 3, 51, 87, 36, 76, 91, 53, -70, 35, -15, 73, -84],
[8, 16, 72, 33, 20, 47, 0, -82, 52, -76, -83, 40, 56, 43, 27, 83, 67, -23, 82, 29],
[4, 84, 0, -25, 15, 70, 55, -16, 0, 28, 61, 21, 53, 100, 12, 79, 14, 41, 95, 72],
[71, 95, 39, 36, 6, 33, 95, 46, 54, 37, 73, 13, 31, -51, 81, -62, 38, 77, 12, 0],
[0, 80, -20, 55, -13, 44, 22, 1, 64, -75, 90, 80, 73, 0, 0, 24, 97, 17, 50, 11],
[-3, 47, 75, 86, 43, 77, 85, 0, 26, 75, 32, 74, 39, 4, 87, 0, 90, 0, 36, 19],
[70, 77, 41, 57, -14, 78, 72, 4, 15, 3, -20, 0, 70, 40, -76, 21, -73, 84, 18, 30]]
[800, 752, 573, 471, 229, 495, 398, 119, 216, 183]
