3
20
10
[[-83, -5, 53, -49, 22, 89, 47, 75, 98, 93, 46, 37, 94, 67, 26, -51, 79, 4, 36, 55],
[91, 83, 1, 44, -84, 61, 70, -66, 17, 13, 88, 88, 6, -2, 47, 0, 99, -25, -59, 98],
[56, 19, 56, 89, 55, 17, 64, 9, 98, 13, 62, 83, 98, 59, 78, 98, 14, 58, 71, 45]]
[[53, 32, 33, 19, 15, -11, 92, -7, 49, 55, 78, 39, 40, 93, 35, 43, 86, 76, 0, 94],
[-2, 63, 48, 84, 90, 67, 95, -69, 86, 4, 0, 46, -44, 0, 74, 0, 26, 74, 88, 14],
[10, 85, 1, 82, 14, 56, 0, 27, 93, 83, 56, 49, 22, 48, -16, 52, 72, 17, 86, 30],
[-5, 27, 99, 76, 72, 37, 98, 0, 20, 99, -74, 36, 35, 45, 0, 74, 57, 9, 53, -28],
[44, 25, 0, 42, -8, -100, 33, 33, 86, 75, -68, 42, 18, 73, 58, 98, 88, 70, 47, 0],
[18, -64, 53, 80, 54, 43, 3, 75, 35, 91, 91, 37, 61, -22, -83, 48, 82, 85, 53, 71],
[0, 0, 21, 66, 31, 0, 22, -82, 81, 65, 87, 39, 17, 18, -47, 67, 76, 38, 6, 32],
[44, 86, 96, 27, 10, 62, 24, 9, 13, 0, 82, 22, 62, 23, 93, 14, 97, 43, 86, 69],
[54, 88, 17, 22, 7, 0, -17, 67, 1, 12, 43, 50, 15, 83, -22, 62, 5, 63, 99, 4],
[24, 50, 4, 66, 6, 36, 8, 45, 57, 78, -94, 12, 15, 89, 98, 0, 22, 89, 57, 52]]
[521, 376, 230, 271, 107, 139, 302, 621, 251, 401]
