3
50
25
[[89, -10, 15, 67, 42, -9, 82, 28, 15, -18, 95, 65, 58, -29, 75, 71, 26, 22, 32, -50, 88, 52, 61, -17, 60, 40, 0, 87, 95, 97, 4, 31, 28, 72, 42, 34, 64, -1, 67, -99, 49, 82, 47, 7, 26, 10, 71, 61, -5, 59],
[55, -33, 80, 44, 50, 73, -14, 48, 22, 75, 59, -22, 26, 28, 73, -42, 81, 46, 93, -94, 35, 42, 32, -46, 45, 2, 13, -68, 21, 60, -52, 21, 44, 90, 57, -21, -26, 13, 10, 61, 97, 60, 45, -51, 54, 60, 27, -69, 49, 7],
[16, -2, -93, 97, 80, 74, 22, 87, 26, 34, 45, -18, 76, 43, 33, 30, 36, 39, 40, 62, 95, 98, 70, -17, -80, 76, 11, 38, -30, -90, 31, 54, 70, -89, 29, 30, 9, 40, 12, 75, 40, 100, 7, 38, 19, 83, 90, 19, 29, 69]]
[[96, -83, 73, 7, 55, 27, 0, 27, 76, 26, 70, 15, 0, 79, 30, 69, 90, 61, -51, 84, 94, 89, 0, 72, 16, 35, 44, -83, 23, -65, 35, 91, 74, 57, 4, 63, 83, -51, -48, 49, 67, 9, -13, 68, 0, 3, 68, 24, 60, 19],
[9, -58, 3, 94, 12, 24, 26, 89, 0, 56, 91, 56, 46, 21, -43, 45, 48, 82, 50, 34, -16, 29, 1, 52, 0, 0, -64, -35, 67, 0, 87, 0, 26, 68, 9, 14, 23, 64, -78, 71, 53, 37, 31, 80, 65, 8, 33, 65, 86, 33],
[46, 5, 16, 0, 0, -17, 60, -27, 36, 10, 11, 40, 88, 12, 49, 79, 26, 96, 16, 0, 30, 0, 67, 31, 9, 86, 0, 97, 38, 62, -46, -51, 86, 24, -13, 25, 95, 17, 0, 0, 49, 4, 0, 22, 0, 95, 86, 51, 64, 39],
[62, 79, 0, 77, -64, 27, 88, 17, 91, 12, -97, -47, 62, -70, 3, 75, 30, 72, 16, 52, 41, 10, 55, 19, 87, 49, 36, -20, 5, 0, 7, 98, 9, 72, 46, 0, -2, 84, -13, 33, -18, 0, 31, 0, 33, 69, 2, 44, 89, 90],
[0, 65, 47, 93, 70, 69, -15, 22, 0, 33, 14, 60, 25, 94, -61, 94, 51, 22, 83, 77, 0, 57, 57, 33, 62, 0, 0, 28, 12, 58, 71, 1, -45, 58, 81, 75, 19, 20, 69, 16, -46, 15, 30, 99, 21, 3, 18, -2, 62, 65],
[39, -85, 25, 96, -95, 55, 12, 0, 0, 18, 74, 56, 91, 64, 20, 0, 61, 0, 67, 93, 22, 92, 84, 10, 67, 48, 75, 58, 87, 89, 11, -32, 68, 4, 17, 25, 84, 0, 67, 74, 30, 9, 0, 31, 1, 0, 0, 67, 96, 68],
[0, 97, 68, 73, 38, 17, -90, 31, -14, 76, 0, 0, 34, 65, 64, 36, 23, 2, 0, 69, 64, 0, 1, 79, 0, 0, -84, 55, 16, 68, 5, 50, 93, 100, 0, 2, 30, 74, 90, 95, 30, -62, 21, 93, 0, 64, 4, 13, 37, -63],
[0, 39, 7, -74, 99, 94, 8, 63, 19, -62, 55, -89, 70, 12, -71, 44, 25, 3, 91, 31, 7, 12, 0, 75, 42, 99, 30, -17, 71, -2, 37, 21, 72, -12, -9, 0, 80, 57, 39, 66, 21, 97, 70, 77, 67, 56, 22, -37, -27, 96],
[13, -63, 65, 76, 95, 65, 70, 5, 35, 32, 0, 0, 42, 0, 49, 4, 70, 58, 98, 43, 70, 22, 52, 12, -40, 44, 10, 39, 4, 23, 52, 97, 87, 99, 48, 12, 0, 33, 79, 71, 49, 31, 58, 10, 97, 65, 20, 45, 78, 39],
[80, 62, -95, 87, 92, 43, 6, 0, 99, 40, 89, -57, -6, 49, 87, 35, 67, -7, 14, 0, 7, -66, 47, 62, 38, 84, 72, 77, 83, 28, 51, 0, 82, 97, 55, -12, 0, 0, 50, 42, 28, 27, 0, 60, 58, 63, 1, 95, 5, 33],
[8, 90, 56, -9, -29, 94, 19, 10, 80, 46, 0, 86, 0, 81, 50, 99, 44, -24, 2, 40, 37, 0, 31, 0, 51, 32, 13, 47, 63, 13, 29, 8, 98, 33, 85, 6, 28, 36, 73, 96, 68, 55, 5, -53, 63, 11, 23, 0, 0, 69],
[54, 1, 12, 14, 16, 60, 28, 93, -9, 57, 56, 0, 47, 87, 60, 15, 9, 54, 11, 100, 12, 35, 89, 44, 13, 53, 92, 41, 9, 3, 84, 0, 92, 0, 79, 71, 100, 39, 33, 56, 23, 12, 40, -56, 42, 9, 21, 60, 84, 16],
[87, 100, 78, 1, -12, 27, 88, -4, 47, 32, 85, 20, 35, 60, -23, 9, 61, -68, 42, 41, 9, 87, 69, 86, 0, 18, 0, 93, 21, 96, 36, 1, 37, 52, 99, 2, 24, 0, -90, -25, 92, 53, -96, 2, 19, 34, 64, -1, -58, 60],
[53, 0, 77, 5, 30, 80, 70, 31, 30, 13, 62, 47, 53, 33, 6, 7, 46, 0, 22, 67, -28, 87, 16, 0, 89, 58, -4, 0, 43, 100, 77, 94, 1, 15, 19, 64, 44, 30, 31, 50, 35, 13, 95, 83, 75, 25, 76, 0, 0, 75],
