5
20
10
[[85, 5, 61, 31, 97, 87, 1, 70, -8, 63, 0, 13, 100, 39, 10, -11, -37, -28, 29, 82],
[35, 45, 13, 27, 16, -93, 4, 51, 50, -68, 84, 56, 16, 73, 31, 72, 23, 3, 31, 42],
[21, 64, 71, 30, 4, 83, -16, 35, 66, 47, -38, 65, -66, 22, 99, 12, 14, 45, -10, 7],
[-63, -18, 27, 23, -74, 92, -12, 75, 24, -13, 61, 43, 77, -39, 64, 63, 58, 24, -36, 79],
[-82, 80, 26, 29, 51, 74, 17, 88, -96, 62, 17, 70, 70, -41, 42, 25, 8, 66, 59, -15]]
[[89, 79, 25, 78, 0, 16, 26, 82, 22, 91, 46, 62, 45, 20, 0, 26, 90, 0, 69, 91],
[11, -22, 27, 44, 91, 68, 78, 40, 65, 84, 95, -100, 22, 53, -43, 0, 69, 0, 31, 17],
[0, -95, 86, 5, 46, 22, 45, 0, 45, -42, 0, 66, 64, 37, 82, 17, 42, 7, 17, 30],
[0, 91, 4, 54, 80, 100, 7, 60, 100, 47, 64, 81, -5, 52, 0, 81, 97, 23, 59, 89],
[43, 28, 65, 19, 83, 46, 29, 51, 14, -65, 82, 89, 91, 96, 12, 85, 94, 0, -43, 22],
[88, 28, 0, 78, 6, 75, 62, 87, 34, -7, 22, 66, 82, 78, 76, 61, 87, 84, -81, 41],
[16, 3, 9, -9, 0, 73, 82, 15, 16, 3, 92, 49, 90, 80, -7, 33, 37, 38, 65, 86],
[59, 14, 38, 13, 80, -79, 53, 32, 80, 79, 74, 0, 29, 30, 90, 0, 21, 99, 70, 13],
[93, 88, 39, 67, 66, -99, 81, 0, -91, 32, -45, 79, 20, 11, 13, 73, 16, 66, 97, 17],
[0, 21, 5, 85, 0, -85, 0, 62, 34, 71, 72, 68, 63, 3, 33, 80, 19, 72, 82, 75]]
[608, 493, 178, 1077, 257, 312, 656, 672, 201, 533]
