4
50
25
[[77, 44, 78, -72, 79, -5, -28, 3, 62, 74, 66, 97, 58, 18, 70, 85, 23, 70, 11, -43, -18, 77, 85, -68, 3, 59, 82, 77, 0, -48, 63, 17, -34, -13, 87, 68, 99, 25, -75, 30, 64, -3, 44, 87, 70, 15, 77, 18, 20, 21],
[51, -24, 33, 32, 59, 88, 51, -31, -41, 39, 96, 62, 88, -85, 87, 15, 24, -15, 92, 16, 80, 73, 90, 26, 99, 79, -80, 65, 20, -85, 16, 44, 22, 99, 47, 64, 20, 59, 79, -41, 50, 70, 79, 79, -85, -94, 25, 72, 80, 61],
[87, 54, 61, 17, 98, 17, 15, -82, -78, -7, 92, -32, 50, 64, 11, 57, -52, 5, 24, 50, 99, 70, 54, -93, 86, 13, 1, -7, 22, 81, 81, 32, 49, 39, 59, -5, 56, 72, 54, 87, 81, 17, -18, 33, 67, 38, 52, 78, 7, 74],
[6, 23, 35, -28, -27, 29, 60, 36, 56, 47, 83, -29, 56, 36, 66, 29, 80, 34, 47, 3, 67, 75, 79, 69, 80, 59, 1, 97, 79, 20, 43, 17, 0, 37, 58, 69, 74, 52, 54, 88, 38, 96, 77, -4, 25, 0, 65, 91, 69, 13]]
[[32, 0, 59, 96, -80, 19, 37, 91, 96, 1, 73, 40, -81, 13, 53, 41, 17, 74, 34, 82, 44, 40, 72, 78, 29, 7, -38, 5, 68, 0, 21, -24, 19, 20, 69, 75, 34, 62, 0, 93, 13, 69, 0, 31, 26, 0, 43, 52, 26, 62],
[0, 29, -71, 41, -89, 48, -57, 25, 0, 46, 44, 56, 14, -74, 31, 20, 43, 21, 4, 91, -18, 54, 89, 0, 0, -7, 44, 28, 12, 5, 100, 63, 0, 6, 46, 97, 0, 3, 91, 85, 71, 79, 52, 100, 21, 0, 25, 21, 12, 86],
[31, 28, 19, 46, -14, 87, 26, 20, 87, 0, 7, 79, 79, 91, 39, 8, 7, 99, 98, 100, -86, 93, 57, 91, 43, -9, 39, 82, 0, 72, -92, 16, 55, 78, -8, -92, 20, 92, 95, 81, 91, 21, 29, 22, 61, 54, 42, 48, 64, 5],
[14, 50, 46, 47, 20, 85, -5, 38, 47, 47, 37, 0, 6, 78, 89, 26, 0, 80, 48, 8, 20, 69, -64, 29, 50, 57, 16, 12, 98, 75, 63, 92, 53, 49, -3, 95, 0, 64, 20, 50, 77, 49, 41, 83, 40, 12, -81, 98, -79, 50],
[6, 0, 89, 4, -94, 2, 78, 55, 0, 38, 31, 67, 15, 35, 0, 5, 81, 71, 55, 77, 68, 12, 66, 20, 8, 0, 63, 53, 80, 66, 0, 24, 0, 4, 18, -57, 77, -56, 14, 0, 4, 45, 0, 3, 87, 3, 23, 80, -10, 53],
[71, 32, 71, 91, 48, -46, 38, 62, 3, 68, 37, 81, -87, 96, 0, 90, 9, 31, 55, 47, 13, 40, 88, 25, 42, 38, 96, 80, -17, 96, 5, 94, 0, 25, 25, 16, -100, 49, 55, 88, 30, 61, 43, 9, 16, 39, 0, 25, -8, 29],
[0, 0, 27, 0, 76, 98, 71, 92, 0, 21, 14, 2, 3, 39, 65, 74, 72, 76, 12, -93, 79, 53, 61, 34, 55, 37, 83, 96, 79, 68, 78, 1, 77, 39, 80, 43, 37, 99, 68, 74, 85, -10, 48, 53, 21, 0, 99, 68, 37, 86],
[32, 81, 63, 64, 11, 53, 47, 63, 29, 0, 0, 35, 48, 56, 31, 80, 23, 0, 3, 85, 43, 0, 81, 87, 10, 22, 64, 88, 29, 93, 29, 83, -22, -80, -92, 86, 43, 82, 67, 49, 17, 14, 11, -22, 36, 23, 94, -28, 11, 74],
[59, -66, 91, 26, 6, -26, 15, 87, 0, 26, 4, 16, 54, 70, 82, 84, 2, 8, 82, 86, 71, 15, 2, 32, 0, -43, 8, -17, -42, 75, 53, 0, -74, 98, 81, 99, 20, 54, 15, 5, 74, -97, 16, -75, 67, 96, 50, 0, 77, 92],
[0, 9, 91, 35, 92, 29, 63, 42, -50, 30, 17, 67, -23, 1, 13, 64, 63, 8, 49, 77, 31, -22, 41, 0, 92, 28, 86, 30, 32, -9, 22, 48, 47, 0, 100, 98, 9, 82, 22, 6, 0, 0, 47, 61, -94, 33, 0, 18, 28, 86],
[42, 53, 49, 67, 48, 52, 8, 28, 42, 56, 42, 64, 7, 13, 86, 56, 58, -36, -32, 36, 0, 87, 28, 97, 94, 39, 26, 5, 0, 5, 4, 9, 16, 68, 73, 13, -50, 95, 0, 47, 0, 41, 81, 26, -13, 41, 60, 82, 4, 34],
[7, -10, 0, 24, -24, 57, 27, 91, -21, 0, 0, 54, 59, 0, 41, 4, 14, 17, 82, -66, 32, 15, 0, 6, 96, 49, 14, 43, 19, -22, 0, 60, 81, 98, 93, 6, 17, 71, 52, 38, 66, 41, 47, -17, 0, 85, 42, 51, 7, 61],
[0, 10, 56, 15, 98, 25, 50, 31, 5, 74, 0, 58, -2, 61, 91, 23, 2, 5, 18, 60, -53, 30, 93, 68, 92, -44, -41, 0, 0, 99, 20, 64, 84, 4, 10, 39, 26, 12, 24, -59, 88, 95, 42, 58, 13, 40, 45, -27, 67, 18],
[56, 24, 57, 66, 20, 48, 52, 95, -52, 18, -6, 49, 24, 64, -6, 99, 84, 93, 1, 1, 15, 73, 40, 71, 23, 93, 0, 41, 0, 19, 61, 0, 0, 64, -19, 42, 13, 3, 90, 94, 43, 17, 52, -18, 50, 50, 74, -19, 69, 93],
[-67, 14, 35, 66, -67, 53, 11, 0, 20, 39, 96, 39, 98, 0, 67, 54, 0, 87, 78, 85, 0, 95, 22, 50, 64, 53, 39, 60, 60, 24, 91, 44, 8, -69, 87, 42, -80, 57, 82, -26, 7, 10, 49, 71, -2, 88, 86, 34, 40, 51],
[92, 79, 87, 10, 95, 100, 65, 70, 15, 33, -35, 94, 56, 37, 0, 63, 29, 56, 80, 66, 70, 73, 85, 0, 19, 39, 40, -28, 2, 21, 48, 1, 86, 80, 73, 7, 26, 19, 0, 0, 77, 67, 0, 6, 0, 40, 82, 59, 17, 54],
[34, 25, 50, 14, 89, 88, 7, 0, 21, 96, 52, 61, 94, 0, 11, 17, 0, 50, 54, 5, 53, 13, 68, 88, 27, -17, 49, 58, -32, 28, 62, -54, 34, 28, 36, 11, 13, 70, 61, 66, 66, 10, 0, 68, 52, 0, 83, 55, 53, 27],
[62, 0, 49, 9, 0, -31, 71, 41, 0, 56, -67, 54, 30, 32, 67, 73, 66, 54, 33, -98, 20, -90, 79, 35, 33, 99, 68, 18, 90, 82, 35, 49, 1, -23, 4, 74, 88, 17, 50, 63, 41, 48, -86, 6, -86, 60, 40, -52, 10, 73],
[-54, 94, 54, 80, -79, 46, 11, 98, 60, -10, 62, 87, 89, 79, 0, 92, 0, 28, 0, 81, 56, 94, 0, 78, 85, 3, 77, 90, 33, 7, 3, 35, -24, 47, -34, 85, 78, 33, 1, -79, 84, 29, 18, 0, 51, 5, 97, 7, 66, 45],
[66, 65, 26, 38, 7, 11, 83, 51, -44, 51, 52, 46, 29, 7, 88, 15, 32, 97, 77, 82, 93, 74, 31, 76, 72, 36, 49, 65, 25, 65, 0, 80, 79, 62, 36, 17, 0, 9, 63, 16, 25, 65, 11, 0, 75, 68, 54, 93, 46, 91],
[-74, -78, 90, 37, 70, 91, 39, 56, 68, 23, 65, 10, 60, 90, 33, 37, 99, 4, 91, 41, 91, 56, 87, 0, 54, -1, -27, 19, 0, 60, -43, 4, 51, -47, 92, 94, 6, 64, 13, 72, 4, 89, 0, 55, 71, 91, 39, 82, 35, 87],
[32, 8, 65, 98, 22, 66, 49, 37, -92, 73, 59, 29, 32, 77, 0, 65, 80, 100, 0, 0, 16, 93, 54, 0, 8, 35, 0, 8, -20, 34, 89, 100, -57, 98, 9, 40, 0, 56, -41, 60, 73, 30, -18, 15, 33, 22, 61, 0, 66, 18],
[27, 22, 27, 52, 17, 0, 89, 93, 61, 11, 77, 69, 44, 86, -57, -29, 29, 48, 58, 27, 41, 7, 16, 27, 44, 24, 0, 0, 51, 77, 72, 39, 47, 74, 42, 19, 75, 6, 89, 81, 0, 24, 21, 72, 0, 34, 30, -90, 49, 35],
[76, 69, 28, 50, -85, 90, 68, 0, 88, 53, -50, 90, 92, 48, 56, 61, -43, 0, 1, 1, 51, 0, 41, 88, 27, 11, 76, 65, 42, 66, 95, 70, 27, 70, -73, 0, -23, 18, 2, 86, 90, 66, 37, 34, -33, 67, 85, 26, 15, 10],
[20, 0, 81, 57, 99, 37, 4, -44, 29, 43, 80, -48, 98, 4, 0, 13, 13, 46, 14, 28, 80, 32, 75, 24, 0, 14, 60, 67, 0, 65, 61, 22, 5, 6, 6, 0, 34, 0, 0, -55, 79, 1, 42, 0, 1, -84, 0, 82, -75, 25]]
[1067, 318, 1167, 501, 1290, 1140, 654, 422, 236, 1200, 1272, 158, 1228, 1018, 548, 134, 1506, 263, 1349, 254, 1817, 1092, 459, 374, 1125]
