4
40
20
[[18, 18, 39, 45, 7, 44, -66, -34, 32, 54, 18, -64, -50, 90, 17, 34, 20, 99, 28, 4, 67, 19, 33, -64, 92, -94, 76, 100, 13, -10, 54, 65, 77, 34, 7, 42, 86, 76, 47, 86],
[2, -51, 35, 4, 38, -22, -81, 66, -94, -99, 38, 89, 4, 43, 77, 91, 20, 58, 90, 4, 58, -81, 26, -27, 86, 47, 17, 47, 0, -27, 19, 57, 5, 96, -24, -78, 83, 11, 27, -59],
[59, -64, 24, -2, 75, 1, -64, 34, 72, 37, 30, 83, 0, -79, 79, 41, 51, 15, 62, 100, 87, 30, 60, 66, 96, 81, 61, 38, 58, 91, 22, 75, 9, -52, 3, 6, -50, 13, 2, 42],
[-20, 23, 86, 4, 21, -20, 26, 17, 44, 6, 14, 37, 51, 75, 29, 51, 39, 52, 36, 68, 51, 1, 2, 13, 84, 95, -67, 63, -19, 37, 55, -80, -38, 17, -72, -44, 34, 57, 75, 84]]
[[11, 43, 91, 94, -59, 99, 69, 94, -96, 8, 91, 98, 94, 20, 0, 36, 81, 3, 50, 52, 24, -44, 0, 34, -18, 81, 16, 41, 0, 34, 47, 23, 12, -60, 0, 90, 14, 19, 4, 99],
[81, 15, 92, 11, -88, 56, 96, 41, -18, 21, 71, 0, 18, 80, 64, 59, 59, 12, 27, 40, 10, 86, 80, 10, 48, 7, 61, 51, 56, 1, 0, -42, 0, 95, 96, 26, 51, 19, 5, 2],
[49, -11, 66, 0, 45, 21, 87, 4, -5, 32, 18, 27, 94, 5, 43, -89, 55, 0, 0, 82, 85, 96, -31, 34, 85, 71, 0, 89, 47, 67, 62, 35, 76, 22, 77, 0, 5, -2, 7, 82],
[66, 12, 90, 56, 57, 29, 0, 63, 61, 7, 1, 26, -77, 6, 93, 70, 53, 46, 28, 90, 2, 0, 20, 56, -42, 12, 0, 35, 85, 60, 89, 77, 85, 97, 64, 76, 89, 65, 98, 36],
[15, 0, 95, 67, 8, 70, 77, 54, 75, 92, 75, 92, 46, 43, 19, 46, 93, 70, 9, 66, 0, 36, 0, 81, 100, 17, 95, 59, 54, -58, 46, 75, 100, 51, 55, 6, 0, 67, 88, -64],
[-9, 95, 61, 73, 0, 15, -99, 84, 75, 43, 5, -50, 77, 0, 64, 16, 0, 8, 20, 48, 67, 28, 70, 56, 22, 4, 76, -35, 33, 43, 0, -37, 24, 36, 0, -71, 81, 18, -24, 39],
[60, 45, 38, 91, 86, 5, 40, 26, 58, 73, 92, 48, 48, 65, 94, 76, 59, 0, 97, 68, 58, -37, 40, 82, -11, 75, 35, -97, 53, 87, 54, 63, -59, 85, 56, 96, 0, 60, 93, 50],
[92, 38, 74, 49, 1, 13, 18, 61, 59, 96, 0, 92, 51, 95, 43, 38, 36, -39, 81, -90, -98, 20, 64, 17, 54, 19, 59, -7, -39, 52, -69, 28, 97, 29, 93, 84, 85, -49, 98, 71],
[89, 0, 99, 0, 60, 47, 31, 92, 32, 26, -27, 93, 50, 21, 93, 69, 17, 63, -44, 99, 0, 46, 3, 72, 14, 25, 28, 15, 39, -84, 3, -95, 22, 9, 19, 24, 55, 15, 51, 57],
[82, 67, 2, 10, 0, 47, 0, 52, 6, 0, 30, 50, 68, -78, 61, 69, 0, 9, 25, 69, 39, 37, 0, 50, -25, -93, 77, 23, 91, 31, 0, 92, 41, -77, 7, 25, 73, 54, -20, 59],
[68, 44, 28, 71, 0, 2, 27, 17, 2, 16, -14, 84, 4, 69, 16, 68, 94, 13, 86, 10, -67, 0, 61, -51, 6, 44, 0, 84, 36, 35, -30, 32, 19, 96, 64, 10, 84, 84, 0, -13],
[94, 74, -69, 5, 44, 73, 0, 4, 7, 49, 92, 47, 13, 47, 92, 96, 28, 95, 83, 39, 96, 23, 0, 26, 72, 11, -55, 56, -49, 56, 36, 76, 17, 52, 10, -11, 99, 83, -69, -29],
[83, 0, -78, 16, 12, 55, 61, 3, 58, 29, 58, 0, 56, 10, 17, 0, 20, 20, 88, 1, -84, 0, 72, 35, -40, 0, 15, 26, 58, 28, 63, 59, 30, 61, 11, 93, 0, 9, 26, 81],
[42, 40, 13, 29, 18, 13, 49, 61, 50, 29, 70, 72, 30, 47, -26, -10, 0, 31, 91, 100, 14, 73, 5, 55, 93, 13, 47, 25, 63, 0, 0, 92, 0, 8, 93, 88, 80, 2, 21, 40],
