5
30
15
[[-25, 80, -55, 11, 48, 66, 52, 91, 7, -65, -24, 74, 63, 17, 84, 68, 11, 43, 11, 0, 15, 24, 25, 23, 3, 22, 71, -95, 30, 5],
[71, 74, -79, 40, 71, 92, -94, 54, 30, 64, 36, -87, 81, 40, 42, 25, 20, -6, 16, 75, -25, 75, -18, 14, 6, 46, 64, 50, 78, -44],
[36, -68, 81, 98, -38, 84, 38, 19, 87, 32, -89, 36, 36, -79, 76, 34, 59, 68, 96, 36, 37, 96, 79, 96, 48, 59, 6, -64, 82, 57],
[34, -31, -42, 33, 3, 11, 90, 16, 21, 33, 41, -71, 88, 90, 23, 27, 38, -50, -66, -51, 53, 80, 67, -90, -92, 58, 37, -4, 53, -6],
[32, 33, 19, -34, 68, 93, 78, 64, 68, 33, 18, -74, 79, 80, 9, 7, 96, 12, 25, 68, -5, 15, 32, 18, -48, 77, 43, 25, 25, 54]]
[[22, 24, 98, 0, 0, 33, 78, 85, 64, 85, 53, 93, 62, 73, 28, 32, 13, 13, 81, 0, 93, 80, 60, 0, 23, 73, -77, 40, 0, -100],
[38, 21, 67, 23, 70, -11, 0, 72, 33, 12, 55, 27, 14, 2, 53, -6, 40, 47, -47, 31, 50, 23, 29, 61, 26, 14, 62, 43, 92, 4],
[98, 85, 17, 38, 23, 46, 94, 0, 88, 46, 0, 60, 5, 36, 91, 84, 24, 4, -35, 0, -97, 0, 75, 80, 73, 55, 10, 88, 62, 69],
[60, 57, 99, 97, -97, 0, -93, 32, 95, 0, 68, 4, 0, 72, 55, 92, 30, 82, -80, 3, 72, 0, 88, 0, 20, 51, 0, 100, 36, -8],
[92, 8, 98, 49, 41, 54, 28, 54, 13, 58, 21, -54, 8, 17, 0, 0, 86, 0, 0, 96, -72, 89, 13, 13, 67, 30, 37, 11, 96, 39],
[55, 0, -8, 16, -9, 0, 0, 56, -11, 46, -92, 0, 38, 4, 2, 21, 99, 43, 37, 47, 63, 28, 66, 29, 37, 14, 5, 5, 17, -34],
[87, 69, 0, 0, 47, 69, 27, 0, -100, 57, 54, 26, 32, 94, 73, -56, 28, 0, 4, 37, 4, 87, 66, 0, 76, 0, 33, 31, 68, 57],
[93, 2, 11, 51, 33, 75, 37, 40, -77, 1, 66, 31, -93, 76, -88, 98, -56, 42, 28, 93, 25, 14, 24, 70, 6, 46, 47, 79, 33, 60],
[57, 72, 92, 84, 19, 8, 57, 9, -62, 15, -99, 55, 65, -89, 0, 57, 24, -82, 99, 63, 65, -11, 63, 58, 97, 0, 5, 0, 60, 37],
[-45, 62, -42, 21, 67, 1, 31, -63, 69, 38, 92, 27, 66, 56, 36, 64, 58, 94, 0, 14, 60, 57, -90, 45, 32, 27, 32, 99, 43, 84],
[7, 24, 92, 0, 85, 37, 11, 52, 56, 10, 35, 59, 13, 94, 54, 57, 84, 10, 14, 30, 56, 42, 58, 87, 0, 96, 23, 59, 44, 0],
[70, 56, 44, 65, 91, 21, 46, 31, 0, 24, 58, 0, 58, 24, 0, 68, 7, 100, 21, 10, 20, -11, -79, 54, -92, 52, 62, -57, 67, 78],
[-56, 0, -91, 0, 31, 84, 86, 19, 5, 49, 0, -88, 38, 74, 28, 60, -79, 49, 71, 45, 90, 0, 19, 12, 93, 0, 41, 39, 93, 27],
[54, -83, 27, 7, 50, 5, 55, 0, 73, 0, 10, -52, 47, 82, 70, 26, 16, 41, 38, 12, 27, 11, 55, 48, 38, 9, 67, 91, 0, 73],
[-70, 39, 17, 79, 47, 100, 51, -97, -27, 81, 0, 0, 59, 46, 92, 21, -18, 40, 97, 1, 11, 65, -80, 0, 0, 20, 75, 5, 89, 65]]
[770, 467, 1179, 273, 127, 183, 953, 448, 584, 115, 1082, 743, 521, 192, 337]
