3
50
25
[[45, 71, -66, -16, -53, 73, 68, -34, 35, 45, 0, 87, 8, 91, 43, 42, -5, 70, 0, 10, 56, -86, 71, -42, 24, 67, 49, 71, 3, 32, 91, 34, -13, 15, -42, 36, 10, 38, -70, -13, 100, 80, 7, 6, 11, 57, 13, -12, 96, 89],
[30, 68, 74, 21, 3, 60, 63, 52, 90, 81, 98, 3, 29, -90, 96, -22, 23, 67, -48, -98, 98, 59, 2, 30, -31, 94, 50, -23, 89, -97, -13, -91, 28, 7, -36, 36, 72, -78, 6, 66, 65, 42, 56, 93, 7, -72, -23, 5, 14, 87],
[22, 41, -82, 68, 15, 100, -7, 95, 61, -7, 84, 64, 60, 67, 82, 53, 77, -3, -44, 19, 100, 52, -40, 42, 33, 91, 58, 78, 23, 92, 99, 9, 38, 71, -28, -34, 8, 66, 65, 90, -57, -87, 35, -81, 36, 64, 55, 10, -20, -13]]
[[30, 75, 28, -47, 2, 66, 83, 56, 60, 89, 26, 89, 52, 77, 97, 19, 35, 49, 2, -76, -35, 60, 42, 0, 1, 85, 78, -88, 60, 24, 88, 0, 15, 43, 8, 65, 47, 22, -23, 22, 64, 58, 51, 1, 27, 21, 79, 8, 79, 56],
[20, 0, 50, 47, 1, 1, 42, 51, 26, 90, 42, 0, -80, 17, 0, 67, 8, 88, 100, 64, 64, 14, 27, 24, 48, 29, 1, 49, 0, 92, 4, 0, 72, 54, 47, 96, -2, 73, 0, 100, 47, 16, 6, 97, 2, -35, 35, 7, 40, 82],
[35, 85, 53, 45, 57, 0, 34, 18, 81, 0, 0, 20, 75, 49, 82, 11, 87, 98, 70, 32, 75, -16, 30, 0, 0, 57, 61, 77, 50, 35, 34, 0, 44, 73, 77, 99, -16, 81, 11, 21, 82, 86, 28, 53, -95, -58, -63, 90, 37, 10],
[0, -82, 35, 90, 66, 0, 48, 59, 7, 0, 15, 0, 57, 18, 0, 0, 52, 8, 90, 0, 88, 83, 95, 89, 96, 26, 0, 40, 89, 76, 83, 60, 91, 0, 99, 59, 0, 47, 41, 58, 13, 85, 51, -48, 99, 49, 86, 67, 26, 56],
[31, 70, 1, 30, 90, 0, 15, -85, 6, 54, -91, -23, 33, 40, 2, 54, 25, -74, 0, -41, 32, 62, 64, 85, 69, 83, 62, 50, 18, 96, 96, 29, 16, 80, 44, 73, 89, 44, 97, 80, 81, 39, 47, 99, 82, 39, 84, 30, 4, -73],
[100, 36, 66, 31, 68, 74, 34, 0, 23, 0, 4, -22, 92, 11, 49, 0, 0, 67, 0, 0, -48, 90, 77, 78, 87, 0, 63, 81, -63, 81, 0, 26, 72, 48, 70, 0, -13, 0, 72, -56, 64, 99, 35, 14, 47, 0, -65, 25, 0, 53],
[1, 66, 0, 54, 51, 38, 73, -84, 53, 37, 19, 82, 19, 49, 98, -79, 3, -42, 0, 12, 40, 86, 9, 51, 40, -84, -80, 87, 18, 94, 61, 74, 98, 13, 0, 25, 2, 48, 70, 86, 74, 66, 8, 65, 84, 46, 88, 10, 39, 54],
[79, 0, 40, 84, -5, 59, 56, 47, 90, 0, 0, 37, 9, 1, 0, 39, -81, 48, 5, 38, 79, 61, 5, 3, 75, 19, 81, 22, 1, 42, 0, 0, 21, 71, 29, 64, 42, 13, -12, 0, 92, 6, 63, 39, 13, 55, 21, 70, -7, -29],
[47, 96, 66, -10, 24, 46, 28, -69, 0, 86, 21, 90, 14, 41, -41, 0, 89, 91, 47, 92, 11, 0, 57, 86, 16, -99, -66, 42, 62, 84, -40, 14, 33, 19, 0, 0, 8, 86, 13, 8, 3, 3, -76, 26, 62, 22, 90, 88, -90, 0],
[37, 5, 48, 68, 33, 59, 99, 39, 99, 90, 51, 0, -61, 93, 5, 0, 0, 48, 0, 92, 29, 18, 34, 96, 38, 56, 99, 96, 57, 89, 93, 54, -52, 52, 25, 17, 3, 15, 10, 0, 48, 24, 43, 79, 25, 81, 71, 0, 75, 16],
[0, 70, 94, 70, -92, 18, 27, 1, -96, 89, 94, 77, 38, 96, 0, 11, 68, 9, -56, 73, 90, 70, 78, 67, 37, 76, 29, 10, 81, 92, 46, -70, 0, 39, 0, 19, 49, -60, 0, 19, 42, -15, 83, 0, -75, 2, -76, 98, 95, 84],
