5
40
20
[[90, 100, 43, 34, 65, -41, 65, 32, -68, 85, -100, -97, 35, 21, -37, 34, 16, 24, 78, 22, 46, -42, 40, -93, 51, -29, 80, 7, 4, 10, 7, 20, 78, 84, 3, 98, 87, 61, 45, 0],
[-39, 47, 47, 56, 85, 19, -89, 16, -15, -56, -96, 38, -4, -82, 68, 38, 91, -31, 41, 90, 94, 17, 50, 95, 33, 23, 80, 29, 60, 18, 67, 56, 42, 96, -48, -92, 95, 51, 59, 79],
[-17, 29, 63, 40, 5, 50, 16, 30, 32, 42, -90, 30, 76, -52, 26, 27, 28, 74, -86, 13, 74, 93, -31, 48, 48, -14, 40, 63, 99, 51, 38, 35, 34, 58, 22, 70, -65, 86, 86, 6],
[24, -8, 8, 80, 68, 31, 8, 72, 75, 92, -99, 94, 23, 41, 13, 43, 39, 0, 92, -46, 11, -36, 51, 62, 67, 22, 14, 3, 95, 47, 92, -56, 25, 78, 26, 77, 17, 57, 78, 94],
[72, 12, -69, 24, 61, 34, 61, 83, -76, 4, 92, -13, 21, 78, -38, 44, 88, 21, 72, 47, 16, -16, 60, 64, -74, 35, 49, 27, 67, 70, 77, 64, 70, -16, 30, 74, 12, 24, 24, -44]]
[[43, -69, 86, -77, 0, 54, 22, 26, 70, 72, 11, 55, 28, 40, 73, 99, 94, -47, 93, 11, 0, 64, -24, -73, 72, 4, 79, 54, 71, 82, 23, 24, 25, 99, 0, 56, 35, 0, 36, 89],
[0, 31, 60, -34, 0, 38, 32, 87, 87, 89, 0, 1, 86, 74, 10, -18, 73, -42, -76, 0, 0, 31, 29, 95, 81, 78, 0, 95, 47, 28, 8, 79, 0, -24, 7, 92, 53, -78, 65, 78],
[59, 0, 0, 63, 0, 0, -53, 79, 63, 72, 34, 75, 52, -81, 28, -81, 81, 21, 95, 10, 54, 66, -38, 55, 1, 93, 86, 2, 72, 92, 25, 0, 5, 98, 84, 54, 91, 7, 38, 46],
[72, 85, 22, 94, 8, 93, 96, 38, 68, 68, -66, -5, 0, 0, 48, 33, -85, -36, -41, 87, 79, 39, 27, 42, 20, -55, 15, 96, 0, 10, 38, 29, 90, 12, 92, 77, 76, 85, 99, 0],
[38, 8, 12, 21, 77, 19, 0, -53, 94, 73, 72, 61, 0, 32, -8, 21, 93, 78, 83, 87, -89, 33, 78, 78, 31, 12, 0, 81, 45, 6, 19, 66, 28, 77, 7, 14, -23, 42, -46, 85],
[-60, -78, 86, 14, 0, -42, 38, 30, 49, -8, 73, -37, 85, -44, 84, 33, 83, 15, 23, 0, 35, 0, 65, 48, 16, 100, -51, 16, 0, 100, 0, 39, -81, 96, -92, 0, 32, 18, 34, 31],
[24, 83, 9, 97, 47, 0, 67, 63, 17, 66, 0, 76, 74, 89, 30, 69, 0, 0, 13, 17, 32, 0, 79, 68, 29, 14, 64, 64, -46, 79, 25, 0, 53, 93, 79, -33, 26, 9, 79, 38],
[68, 14, 16, 36, 14, 0, 38, 100, 17, 60, 97, 92, 28, -8, -60, 28, -4, 24, 80, -38, 14, 70, 7, 42, 62, -81, 29, 0, 56, 0, 61, 3, 63, 53, 26, 87, 82, -37, 52, 21],
[82, 15, 23, 20, 39, 39, 95, 56, 80, 19, 0, 7, 29, 45, 41, 74, 46, 51, 91, 5, 16, 7, -10, 64, 13, -98, 33, -83, 79, 43, 0, 16, 73, 6, 75, 62, 99, 49, -51, 71],
[76, 17, -57, 70, 96, 0, 23, 97, 12, -49, 86, 0, 85, 76, 22, 62, 50, 91, 45, 1, 0, 96, 98, 0, 94, 0, 97, 50, 78, 66, 53, 72, -82, 59, 18, 100, 26, 0, -79, 5],
[99, 56, 16, -24, 82, 44, 99, 0, 17, 2, 59, 71, -48, 17, 22, 14, 0, 0, 68, 0, 72, 75, 32, 0, 31, 31, 74, 19, 60, 43, 0, 60, 94, 99, -1, 73, 0, 45, -82, 35],
[65, 17, 0, 49, 76, -82, 0, 91, 6, 57, -11, 69, 70, 0, -28, 6, -32, 72, 8, 80, 14, 65, 73, 23, 92, -95, 96, 65, 32, 66, -90, 11, 62, 16, 65, 26, 50, 10, 75, 71],
[77, 34, 27, 70, -44, 15, 84, 89, 9, 30, -18, -48, 18, 48, 46, 0, 22, 21, 2, 0, 7, 2, 96, 14, 50, 41, 25, 88, 96, -49, 54, 57, 19, 62, 34, 8, 42, -40, 94, 21],
[61, 21, 10, 80, 0, 22, 47, 9, 10, 44, 44, 83, 60, 23, 18, 97, 0, -81, 87, 31, 44, 88, 0, 66, 93, 91, 18, 86, -81, 44, 98, 85, 74, 15, -27, 38, 88, 0, 99, 92],
[67, -29, 45, 85, 3, 6, 89, 95, 78, -33, 53, -11, 23, 0, 68, -43, -26, 77, 12, 44, 36, 82, 60, 30, 49, 90, 91, 90, 18, -33, 14, 89, 93, 48, -2, 81, 62, 70, 33, 43],
