-4	7	6	8	-5	2	-1	8	6	-3	-4	-5	3	-9	5	1	9	-8	0	8	3	-5	-9	4	5	-7	3	6	0	-3	0	9	-5	10	-7	8	3	-1	9	-5	-34	-194	136	-104	74	173	-191	-185	-7	-100	-115	-76	-49	158	-152	79	109	-153	113	199	-178	-48	-89	-183	-96	164	177	172	-140	-196	90	-97	196	179	112	-140	164	24	-19	95
8	-7	8	3	-5	0	-5	-4	-8	4	-2	10	-10	10	4	-9	-5	6	9	3	0	5	7	-1	-1	1	-1	-7	-5	10	2	-9	-1	-9	-7	-9	4	-6	-8	7	97	-38	-68	170	-98	-34	28	-90	155	-192	17	-136	-118	-134	100	-33	96	67	163	-164	-126	-71	-65	149	84	128	-1	56	146	9	62	2	6	-59	-189	0	-48	-57	-167	-188
8	8	9	7	-1	-6	-1	4	-2	-7	8	0	-1	1	-2	-10	4	-9	3	5	7	-4	-4	8	-7	0	-6	-8	3	-8	7	1	-1	10	7	-3	10	-8	4	-10	-136	-86	-122	-171	-133	182	106	-195	72	101	-97	150	19	35	-30	156	157	178	-32	158	146	-116	-170	-154	-9	-80	89	-5	51	-44	-198	-95	-20	82	-82	-29	-18	-200	-64	-93
-8	1	-9	8	3	-10	-8	1	-1	-3	-2	0	-3	2	-5	-6	6	1	7	3	3	1	-10	-6	2	-8	0	10	-10	-7	-5	-10	10	-10	-1	-1	-9	-4	-3	-2	143	-177	189	-39	76	-145	125	195	-58	-44	119	-194	81	-197	-189	194	-194	74	170	-39	101	-197	-114	6	-104	30	-110	89	151	-94	111	85	149	143	83	-5	36	-134	174	38
-6	3	-9	9	-9	-6	5	-3	7	-5	5	-10	10	-2	-5	-9	6	-2	5	-3	0	-10	-1	-2	1	-8	0	-7	-9	8	-3	7	7	-6	-7	-1	-8	9	1	10	-157	75	-180	-56	37	18	-28	67	-145	-18	-191	-156	-172	161	184	37	-17	-70	150	184	-176	6	170	-85	173	-61	5	75	194	165	184	-95	-181	-168	-199	130	88	-33	103	-138
-7	-20	-1	-4	-13	-13	-3	-14	-4	-12	-19	-20	-3	-6	-1	-9	-10	0	-8	1	0	-5	-14	-4	-9	-6	-8	-11	-6	-19	-20	-7	-20	-3	-6	-7	-18	-15	-18	-11	-9	-8	-3	-14	-15	-4	-16	-7	-15	-17	-4	-2	-15	-20	-14	-10	-10	-4	-2	-11	-13	0	-9	-2	-6	-18	-7	-14	-6	-3	-9	0	-18	-9	-1	-20	-12	-17	-2	-19
-5	-3	-9	-2	-3	-7	-1	0	-9	-6	-7	0	-12	-15	-2	-3	-4	-2	-14	-6	-20	1	-7	-13	-9	-17	1	-1	-13	-5	-17	-11	-17	-18	-16	-19	-18	-16	-10	-9	-14	-7	-4	-15	-20	-14	-19	-7	-6	-3	-18	-2	-6	0	-6	-1	-8	-15	-11	-19	-1	-16	0	-2	-8	1	-4	-1	-20	-4	-14	-1	-17	-4	-5	-20	0	0	1	-20
-14	-14	-4	-2	-6	-1	-3	-9	-1	-16	1	-14	-18	-19	1	-9	-16	-10	-4	-1	-4	-12	-20	-6	-11	-11	-5	-1	0	-7	-17	-15	-17	-3	-3	1	-13	1	-5	-17	1	-18	-11	-5	-18	-8	-1	-12	-3	-19	0	-11	-7	-3	1	1	-2	-7	-2	-4	-20	-4	-17	-2	-8	-7	-18	-8	-4	-4	-8	-12	1	-1	-8	-20	-6	-19	-9	-19
-15	-3	-12	-9	-12	-12	-4	-6	-20	-13	-7	-11	-5	-3	-4	-15	-4	-19	-10	-6	-2	-12	1	-11	-4	-20	1	-5	-6	-14	-12	0	-13	-14	-6	-3	-4	-3	-13	-18	-8	-19	-10	-18	-6	-19	-17	-10	-15	-5	-10	-7	-17	-3	-20	-5	-17	-2	-16	-11	-2	-5	-15	-1	-9	-9	-3	-16	-7	-19	-12	-11	-13	-9	-13	-18	-7	-14	-13	-14
-1	-15	-7	-8	-6	1	-8	-3	-20	-20	-4	-7	1	-17	-5	-14	-13	-14	-10	-11	-8	-2	-4	-19	-5	-18	-10	-1	-2	-19	-15	-17	-7	-17	-7	-7	-11	0	-2	-5	0	-3	-16	-4	0	-13	-1	-17	-15	-15	-12	-13	-7	-20	-7	-9	-8	-13	-13	-18	-15	1	-19	-16	-1	-2	-17	-12	-20	-12	-10	-11	-14	-16	-1	1	-1	-8	-2	1
-20	-7	1	-3	-13	-13	-12	-18	-8	-2	-17	1	-16	-17	-7	-18	-5	-8	-13	-1	-20	1	-5	-2	-20	-1	-4	-1	-17	-7	-7	-1	-7	-2	-10	-6	-10	-5	-1	-14	-3	-18	-19	-11	-8	-5	-8	-4	-10	-7	-9	-13	-16	-13	-1	-8	-18	-15	-16	-19	-13	-1	-6	-8	-4	0	-20	-8	-2	-18	-10	-8	-20	-5	0	-16	-10	-19	-9	-14
-1	-6	-14	-2	-10	-1	-6	-18	-10	-14	-7	-20	-20	-7	-11	-17	-14	-14	-9	-20	-4	-1	-12	-8	1	-16	-12	-10	1	-5	-19	-18	-1	-12	-18	-5	-17	-17	-19	-17	-6	-8	-11	-2	-2	-9	-19	-1	-12	-10	-19	-20	-10	-17	-6	-6	-13	-3	-5	-6	-17	-18	-11	-20	-8	-10	-10	-5	-1	-13	-11	-2	-5	-11	-7	-8	-7	-16	-2	-6
-13	-3	-5	-4	-1	-3	-9	1	0	-18	-13	-9	-18	-4	-15	-20	-12	-19	-10	0	-16	-1	1	1	0	0	-16	-6	-17	-11	-4	-17	-10	-9	-3	-7	-20	-9	-17	-1	-6	-15	-7	-5	0	-16	-2	-4	-12	-18	-17	-4	1	-18	-3	-9	-1	-7	-6	0	-4	-17	-7	-15	1	-15	-19	0	-6	-5	0	-5	-20	-17	-12	0	-1	0	-14	-7
-18	1	-1	1	-16	1	-2	-14	-2	-16	-15	-3	-15	-11	-11	-20	-4	-1	-3	1	-9	-5	-1	-10	-15	-20	-8	-11	-10	-3	-16	-14	-17	-15	-2	-11	-8	-11	-16	-17	-10	0	1	-10	-1	-2	-19	-15	-1	-7	-17	-6	-11	-10	-15	-9	-9	-6	-13	-6	-11	-13	-8	-10	0	-3	-12	-14	1	-6	-9	-8	-3	-18	-7	-14	-19	-10	-2	-16
-7	-17	-18	1	-1	-16	-9	-19	-12	-11	-19	-15	-17	-3	-14	-17	-16	-18	-14	-9	-13	-7	-4	-12	-9	-14	-17	-2	-16	-12	1	-10	-17	-15	-16	-19	-19	-18	-5	-2	-5	-9	-4	-14	-9	-18	0	-16	-17	-8	-1	-12	-14	-2	-13	-8	-5	-4	-11	-20	1	-7	-1	-9	-1	-4	-18	-12	-11	-14	-11	-12	-3	-12	-12	-19	-3	-15	-12	1
-3	-3	-11	0	-3	-11	-16	-10	-1	0	1	-8	-4	-5	-15	-13	-7	-20	-19	-5	-16	-14	-3	-3	-17	-5	-13	-16	-1	-1	-5	-7	-16	-15	-15	-15	-6	-11	-19	-18	-8	0	0	-18	-1	-4	-18	-20	-9	-2	-5	-17	-10	-1	-17	-12	-15	1	1	-17	-2	-18	-17	-1	-13	-17	-8	-5	-18	-9	-8	-5	-10	0	-16	1	-17	-10	-4	-1
-17	-20	-17	-13	-11	1	-4	-2	-11	-17	-14	-10	-1	-16	-1	1	-14	1	-10	-16	-17	-8	-3	-14	-5	1	0	-15	-18	-19	-9	-12	-9	-11	-14	-16	-8	-3	-6	-14	-17	-11	-6	-19	-12	-9	-18	-19	-3	-20	-8	1	-10	0	-11	-1	-17	1	-18	-12	-15	-17	-9	-12	-8	-14	-3	-2	-20	-16	-20	1	-15	-10	-11	0	-12	-4	-19	-4
0	-4	-2	-5	-17	-18	-17	-15	-12	-6	-20	0	-3	-10	-3	-11	-6	-9	-14	-19	-1	-12	-20	-14	-1	-10	-3	-2	-7	-14	-16	-4	-6	-4	-14	-11	-11	-11	-8	-18	-10	-17	-12	-4	-18	-14	-12	-9	0	-14	-18	-1	-15	0	1	-11	1	1	-2	-10	-18	-1	1	-11	-7	-18	-14	-10	-18	-15	-10	-1	-11	-13	-5	-15	-14	-18	-4	-11
-18	-6	-9	-4	-1	-16	-10	-2	-10	-19	-17	-2	-14	-1	-15	-1	-16	-18	0	-11	-19	-2	-18	-6	-8	-3	-11	0	-4	-3	-5	-12	-16	-6	-16	-14	-14	0	-4	-6	-13	-8	-15	-17	0	-3	-11	-19	-20	-20	-11	-7	-16	-8	-6	-14	-1	-13	-1	0	-14	-12	-5	-11	-15	-20	-10	-15	-9	0	-10	-20	-7	-20	-1	-9	0	-15	-14	-4
0	-10	-7	-7	-3	1	-10	-5	-13	-8	-20	-9	-14	-2	-7	-16	-2	-10	-14	-11	-4	-15	-10	1	0	-13	0	-12	-9	-12	-14	0	-18	0	-9	-6	-9	-1	-6	-4	-11	-9	-12	-16	-6	-10	-13	-4	-14	-15	-5	-11	-2	-19	-2	-20	-16	-1	-14	-5	-1	-1	-15	-12	-15	-1	-13	-10	-18	-19	-12	-10	-11	1	-2	0	-1	-8	-9	-9
-13	-18	-5	1	-17	-11	-12	-11	-11	-10	-19	-1	1	-8	-20	-8	-5	-7	-10	-15	1	-13	-4	0	0	-10	-12	-11	-8	1	-18	0	1	0	-19	-8	-14	-2	-3	-17	-10	-6	-19	-7	-12	-5	-16	-13	-17	-5	-7	-17	-18	-5	-1	-6	-15	-15	-10	-12	-2	-12	-14	-11	-3	-16	-8	-10	1	-19	-15	-17	-8	-20	-7	-2	-16	-11	-7	-13
