-7	4	1	-7	10	-5	3	-6	-2	1	1	1	5	-7	4	-4	0	-1	1	-1	5	1	-10	3	8	-7	-10	-5	10	8	3	-5	-8	-3	-9	-8	-1	-5	4	-10	-185	-85	-99	-175	-167	80	116	-199	110	200	-164	-43	38	-153	-130	58	-171	-63	153	-118	130	-185	-111	-162	92	-89	0	-165	181	175	-16	177	-154	189	-1	-31	-137	161	-120	139
-9	0	-6	1	-3	4	3	-7	9	7	-10	2	5	1	9	9	1	1	9	4	-7	2	-2	3	8	-6	7	-10	0	4	-7	6	7	-6	-2	-7	9	-4	-5	-1	-36	162	57	-56	173	187	153	67	-80	52	-55	93	7	82	-185	135	-162	26	-100	-109	75	62	-23	152	179	26	-80	122	176	196	-122	93	-46	181	86	116	-121	-24	-81	31
-2	6	-3	4	-10	-2	5	-8	4	-7	-6	2	-6	0	-10	3	-1	9	2	7	7	6	9	-6	7	-9	-4	-3	9	7	-10	-8	-4	9	-1	-9	5	-3	-6	-2	57	-156	74	-178	-192	-37	-50	-120	159	-67	112	47	-58	-86	139	53	181	79	137	9	-165	-46	-132	-110	110	115	109	-146	-185	194	163	-113	58	-54	-186	1	127	-151	56	146
-4	-19	-10	-18	-2	-14	1	-20	-3	-4	-3	-17	-18	-18	-12	-8	-8	-11	0	0	-12	-12	-14	0	-13	-11	-17	-13	-8	-18	-13	-3	-17	-14	-2	-14	-11	-3	-16	-4	1	-1	-14	0	-2	-16	-19	-12	-17	-20	-14	-15	-17	-13	-5	-15	-5	-18	-3	-6	-13	1	-4	-10	-13	-14	0	-6	-14	-11	-16	-12	-15	-9	-5	-15	-10	-19	-13	-12
-6	-13	-16	-6	-9	-12	-20	-18	-2	-18	-17	-17	-16	1	-8	-5	1	1	-13	-5	-16	-5	-19	-6	-17	1	-9	-18	-4	-3	-11	-8	-20	-10	-6	0	-15	-10	-2	-9	1	-18	-12	1	-1	-18	-17	-8	-5	0	-18	-14	-6	-1	-16	-16	-2	0	-1	-4	-18	-8	-15	-10	-6	-16	-5	-7	-14	1	-6	-14	-17	-6	-7	-20	-17	-6	-1	-1
-10	-7	-8	-6	-16	-17	-2	-7	-19	-2	-4	-19	-4	-15	0	-11	-2	-2	-5	-1	-13	-13	-5	-19	-16	-11	0	-13	-14	-12	-9	-18	-3	0	-20	-14	-7	-1	-4	-19	0	-14	-2	-11	-1	-16	-17	-8	-14	-16	-6	-15	-6	-9	-16	-16	0	-17	-17	-2	-1	-9	-12	-16	-1	-17	-1	-5	-19	-19	-16	1	-2	-7	0	0	-20	-12	-15	-8
-18	-6	-20	-5	-14	-2	-8	-1	-19	-15	-11	-3	-10	0	-15	-12	-14	-15	-17	-19	-4	-11	1	-4	-9	-9	-19	-16	-17	-5	-1	-6	-4	-13	-9	-15	-18	-9	-12	0	-14	-6	-16	-14	-18	-6	-20	-16	-1	-16	-6	-16	1	-9	-11	-17	-5	-19	-7	-19	-8	-13	-16	-9	-2	-2	-15	-15	-4	-5	-5	-16	1	-9	-4	-16	-5	-10	-12	-16
-1	-4	-4	-2	-5	-1	-17	-20	-5	-4	-16	-13	-15	-8	-14	-10	0	-4	-13	-1	-18	-1	-9	-20	-18	-19	-18	-1	-3	-20	-20	0	-20	-17	-3	-15	1	-2	-12	-5	-13	-20	-8	-9	1	-12	-16	-2	-19	-7	-12	-7	-10	1	-13	-19	-19	-10	-1	-7	-18	-5	-5	-1	-2	-2	-14	-3	-12	-16	-12	-15	-18	-2	-8	1	-9	-14	-12	-17
-19	-17	0	-16	-8	-2	1	-20	-5	1	-6	-10	-11	-5	-11	-15	-9	-6	-17	-12	-3	-12	-3	-10	-10	-16	-14	-20	-17	-10	-18	-11	-8	-11	-11	-1	-13	-12	0	-8	-13	-19	-4	-2	-1	-11	1	-2	-8	-12	-20	-3	-9	-11	-12	-5	-3	-10	-17	-8	-5	-6	-8	-5	-18	-6	-12	1	-13	-16	-19	-20	-15	-19	-1	-10	-10	-20	-5	-6
-6	-8	-2	-7	1	-17	-18	-17	-17	-6	-5	-1	-16	-14	-16	-1	-11	-15	-13	-8	-7	-1	-15	1	-2	0	-20	-10	-10	-6	-1	-16	-16	0	-14	-10	-7	-12	-8	-20	-6	-8	0	-20	-14	-5	-1	-9	-12	-5	-11	-1	-8	-12	-7	-8	-1	-16	-6	-12	-7	-1	-8	-12	-9	-11	-8	-16	-14	-3	-15	-6	-15	-8	-1	-1	-7	-13	-20	-3
-5	-16	-3	-10	-3	-7	-12	-15	-17	-13	-6	-19	-6	1	-16	-3	-4	-4	-8	-7	-8	0	-17	1	-20	-2	-13	-2	-16	-7	1	-9	-4	0	-5	-12	-6	-3	-17	-9	-20	-2	-3	-17	1	-19	-4	-13	-2	-20	-8	-17	-20	-7	-4	-6	-4	-10	-7	1	-13	-18	-3	-2	-19	1	-14	-16	-12	0	-15	0	-13	-10	-1	-13	-4	-15	-5	-1
-9	-6	-19	-18	-15	-19	-11	-6	-5	-19	-16	-2	1	-1	1	-18	-11	-14	-11	-18	-10	1	-15	-2	-11	-9	-1	-15	1	-14	-11	-5	1	-1	-8	-11	-7	-18	-13	-2	-10	-4	-20	-7	-19	-1	-7	-11	-15	-14	-12	-7	-20	1	-20	-8	-18	-2	-5	-17	-15	-4	-8	-9	-11	-14	-15	-5	-2	-9	-20	-14	-19	-18	-3	-10	-1	-17	-14	0
-13	-14	-14	-8	-2	-2	-10	-9	-14	-11	-4	-8	-4	-8	-17	-1	0	-1	-9	-8	-3	-10	1	-8	-12	-12	-11	-20	-8	-13	1	-11	-13	-10	-15	-3	-1	-5	-6	-19	-5	1	-17	-17	-8	-12	-10	0	-20	-19	-19	-13	0	-9	-10	-13	-10	-20	-19	-10	-5	-1	-20	1	-1	-11	-1	-14	-17	-15	-12	-5	-10	-1	-3	-6	-3	-12	-18	-10
