-5	-10	8	9	-2	-3	10	-4	-10	4	-1	3	-2	-3	-5	3	0	-10	-1	-5	-3	-7	8	8	0	0	-7	-4	3	2	-7	-7	9	1	6	5	-1	2	-1	-2	-79	90	-170	184	199	43	131	-70	-27	82	35	-161	148	18	111	86	100	186	68	-182	190	10	-46	-98	-74	60	172	-42	-72	14	71	-36	32	137	46	74	-20	-133	-104	125
-7	-5	-9	10	-4	-3	2	5	-7	-10	9	-5	-4	-1	-5	-1	1	-4	5	4	3	8	7	-2	-10	3	-8	4	10	0	-10	-9	-5	-4	8	1	4	-4	-8	9	82	21	-46	-21	-61	102	38	50	156	135	-99	89	-182	109	108	-148	-24	176	164	180	122	-177	-39	130	72	173	-95	132	-98	-38	152	44	-62	-194	68	101	184	153	80	-15
-10	-9	7	1	-10	-2	2	-6	7	-6	-3	-1	0	-8	2	9	2	4	-8	-2	-7	-6	-6	-5	2	-2	-3	6	-4	5	-10	-1	-2	-4	5	0	8	7	9	5	33	-187	41	-20	-144	-45	53	-4	-88	16	-193	-149	146	145	197	-14	-80	44	-130	110	-94	168	180	129	-80	-169	51	49	-150	111	34	-59	-174	-54	-115	166	-198	190	99	-30
-10	-6	-8	-10	-10	-4	-6	-4	-2	-9	5	-7	5	-1	5	1	8	-6	1	10	-4	2	-5	7	3	-10	8	-10	10	9	-4	2	-3	-7	3	6	8	5	9	-9	134	-193	-35	-133	59	172	-81	54	5	-17	-190	120	-142	-124	105	189	-135	-79	33	90	80	-172	55	52	-118	112	-197	19	-90	-178	-124	-183	-159	196	-182	-132	104	-117	185	-5
1	-11	-17	-18	-9	-4	-10	-15	-19	-5	-10	-4	-14	-4	-6	-19	-11	-16	-5	-7	-14	-20	-1	-20	-11	-12	-8	-4	-12	-11	-12	-1	-14	-16	-6	-9	-4	-9	0	-4	-18	-17	1	-1	-7	-14	0	1	-2	-18	-18	-16	-15	-8	-11	-5	-8	-6	-8	-17	-18	-13	-1	0	-8	-17	-13	-5	-1	-2	-12	-8	-12	-11	-17	-15	-20	0	-11	-19
-15	-5	0	-4	-20	-18	-14	-13	-19	-7	-20	1	-7	-20	-3	-5	-18	-9	-8	-11	-5	0	-7	-3	-7	-10	-14	-15	0	-15	-7	-12	-3	-9	-13	-13	-1	-12	0	-8	-4	-3	-11	-13	-5	-16	-17	-6	-11	-20	-2	-1	-17	-18	-3	-11	-15	-10	-8	-20	-20	-13	-18	-2	-1	-13	-7	-3	-8	-7	-12	-4	-18	-20	-6	-12	-16	-18	1	-4
-14	-16	-3	0	1	-15	-18	-15	-8	-17	0	-5	-7	-1	-5	-4	-9	-7	-8	-1	-7	0	-9	-2	-7	-6	-5	-5	-3	-8	-10	-9	-7	-15	-1	-14	-2	-15	-13	-14	-3	-2	-10	-9	-6	-14	-10	-7	-15	-14	-17	-15	-7	-15	-10	-5	-1	-9	-5	-14	-6	-9	-1	-5	0	-12	-15	-6	-11	1	-1	-12	-16	-6	-3	-14	0	-8	-19	-16
-11	-5	-13	-9	-19	-14	0	-6	-17	-10	0	-5	-12	-13	-17	-5	-18	0	-16	-5	-15	-20	-1	-3	-19	-20	1	-4	-5	-5	-15	-5	-10	0	-20	-1	-16	1	-17	-11	-12	-20	1	-4	-17	-17	-15	-9	-12	-5	-2	-13	-8	-9	-12	-13	-9	-19	-6	-2	-6	-6	1	-10	-8	-1	0	-12	-8	-7	-7	-4	-2	-13	-7	-11	-12	-16	-6	1
-18	-17	-20	0	-1	-6	-18	-5	-9	-18	0	-13	-9	0	-17	-14	-19	-7	-20	-19	-4	-20	-4	-14	0	-19	-3	-2	-5	-3	-17	0	-1	-10	0	-14	-13	-20	-14	-16	-9	0	0	-9	-19	-15	-9	0	-20	-13	-5	-7	-13	-18	-7	-12	-11	-17	-8	-2	-8	-4	-4	-16	-18	-16	-4	-18	-18	-7	-5	-10	1	-4	-15	-11	-16	-17	-8	-17
-18	-14	-19	-2	-15	-16	-9	-6	-12	-15	-15	-2	-17	-12	-13	-11	-19	-20	-14	0	-17	-3	-7	-1	-1	-16	-10	0	0	0	-17	-19	0	-4	-13	-12	-5	-10	-8	-18	-20	-6	-14	-7	-10	-18	-18	-13	-2	-8	-19	-5	0	-19	-9	-20	-9	-9	-8	1	-18	-11	-16	-6	1	-8	-1	-20	-5	-1	1	-18	-19	-7	-12	-4	-1	-20	-7	-8
