5	-10	4	-4	-9	4	-7	10	-9	3	10	-5	-6	-1	4	0	2	3	-8	2	5	-6	2	5	-2	8	-9	-3	7	1	6	5	-9	6	10	10	-6	3	0	4	30	-90	19	-1	-93	158	16	-90	-161	94	58	146	69	49	77	16	-153	76	12	-119	-172	-78	-9	-36	-77	-37	-159	140	41	-77	53	102	-91	108	103	173	182	126	21	-141
-9	4	0	9	-2	10	4	6	-6	0	6	2	2	-10	-7	5	0	-4	-6	-9	1	6	-9	-10	-2	-4	-6	5	-2	2	-2	-9	5	-9	6	-2	-1	-2	5	10	73	-159	-9	186	-84	-147	86	-167	93	168	6	39	63	191	-110	193	-123	120	-1	-116	144	-1	-118	-153	-142	40	-81	60	124	-61	13	-62	-48	76	-139	-142	12	97	42	-102
0	-8	-5	1	-1	-1	-9	-1	-3	-7	1	-10	-6	4	-4	-1	-10	8	2	1	10	-3	9	9	7	-9	-6	4	-6	-6	0	6	7	0	-8	-8	-4	-4	-10	9	40	170	-23	-147	102	-145	-160	152	58	173	74	85	1	-149	167	-71	-163	-175	58	99	-155	96	166	-48	-36	-40	-122	-83	-78	-157	-195	-4	-114	76	-69	138	-94	103	5	49
3	-1	4	-8	-9	9	10	9	-6	-10	0	-4	-2	-10	-1	-3	1	-8	9	-1	4	-5	-7	10	-6	0	3	-3	-3	7	8	0	3	3	2	8	8	-8	-8	10	-161	-153	190	2	116	81	166	190	168	-1	178	-187	-157	18	200	-67	114	15	-21	-87	-92	-7	155	23	136	-5	109	-13	137	-45	8	46	173	127	-42	-57	-192	-118	-133	-154
-5	8	-8	-4	-9	-10	4	-4	3	-10	9	-8	-4	9	8	4	-8	-2	-8	10	-7	-2	-10	3	-6	8	-1	2	2	9	-2	0	0	0	7	-8	-6	9	6	5	-8	157	21	98	-187	153	-81	-65	-39	-128	-3	-38	-134	192	-134	-31	110	112	-177	48	43	-89	-121	-4	-180	-26	-13	173	-20	158	172	-95	50	12	126	102	23	99	31	-111
-19	-12	-20	-4	-13	-6	-7	-15	-8	-12	-17	-3	-15	-2	-3	-10	-7	0	-1	1	-6	0	-18	-20	-6	-4	-9	-16	-8	-12	-4	-7	-11	-11	-18	-15	-13	-17	-3	-16	-8	-18	-9	1	-16	-8	-7	-18	-19	-1	-7	-19	0	-15	-16	-15	-10	-8	-11	-11	-15	-10	-1	-3	-20	-2	-3	-2	-16	-1	-15	-17	-17	-13	-18	-6	-19	-4	-19	-15
-16	-13	-6	-4	-7	-10	0	-5	-6	-20	-20	-6	-3	-12	-8	-7	-6	-16	-9	-15	-1	-19	-4	-5	-16	-1	-4	-10	-20	-18	-20	-8	-17	-7	-5	-18	-1	-18	-15	-4	-5	-20	-11	-14	-16	-4	-20	1	0	-18	-5	-5	-4	0	-9	-5	-17	-15	-5	-20	-16	1	-15	-2	-10	-8	-2	-20	-12	-16	-9	-19	-14	-15	-19	1	-11	-7	-10	-4
-8	-15	-2	-2	-20	-10	-5	-15	-12	-6	1	-19	-15	-4	-2	-5	-12	-6	-13	0	-15	-1	-15	-16	-16	-2	-1	-17	-17	-15	-14	-4	-5	-19	-11	-4	-7	-11	-7	-9	-7	-10	-8	-14	-8	-20	-13	-3	-13	-17	-20	-8	-16	-18	-11	-9	-6	-8	-7	-5	-8	-12	-12	-12	-2	-12	-12	-1	-16	-20	-6	0	-13	-14	1	-18	-12	-20	-10	-6
-13	-15	1	-12	-18	-2	-5	-5	-4	-2	-4	-6	-5	-12	-11	-20	-18	-2	-13	-9	-8	-11	-2	-11	-9	-15	-6	-5	-12	1	0	-2	-14	-12	-15	-7	-2	-14	-12	-6	-6	-15	-5	-19	-9	-7	-17	-8	-12	-3	-8	-9	-17	-11	-7	-20	-15	-19	0	-20	0	-4	-11	-8	-7	-6	-17	-13	-5	-12	-15	-19	-13	-14	-11	-4	-5	-4	-1	-16
-14	-19	-6	-7	-13	-19	-4	-15	-13	-9	-19	-6	-20	-4	-11	-4	-5	-12	-18	-19	-4	-19	-10	-8	-20	-2	-2	-18	-4	-5	-10	-15	-7	-19	-2	-18	-8	1	-7	-7	-20	0	-17	-14	-9	-12	1	-11	-12	-14	-16	-17	-13	-11	-16	-4	-8	-11	-17	-12	-12	-8	-18	-3	-10	-7	-9	-7	-3	-11	-13	-3	-4	-6	-18	-3	-18	-8	-16	-12
