4	5	6	-2	1	-2	8	-3	-10	-2	6	4	8	-4	6	6	10	-4	-7	0	-8	-9	10	0	4	-8	-6	-5	6	-5	-3	8	7	4	6	-8	-10	-7	-7	1	61	-158	166	184	142	-143	-185	-196	92	81	-108	-128	-165	-109	5	154	-116	86	3	-59	80	161	-102	-154	-151	79	-14	55	-92	-159	22	-5	67	85	-177	-18	39	-113	97	155
0	-9	-2	-2	8	3	7	-9	-9	0	-6	9	-1	6	-6	3	4	-6	-3	-5	1	-10	-9	10	-9	-3	10	-5	-10	-9	-1	-5	-9	-9	7	3	4	10	3	-2	-103	-48	112	126	-72	-49	-198	27	-68	81	-162	50	193	133	170	-25	102	-28	-145	31	-95	54	59	187	183	-15	72	-37	103	27	47	179	0	-35	-78	155	-82	161	57	-102
2	-10	-2	-9	4	3	-3	-7	-4	6	-2	-2	1	-2	-4	0	4	1	-1	-6	-4	-10	-3	5	5	-4	-8	-3	10	-3	-9	5	-1	-3	-6	-3	-3	-2	10	6	182	-122	-175	-54	117	-32	30	-124	-187	-86	-151	-63	-191	84	123	153	50	-23	195	-143	-142	36	-152	171	141	59	18	-162	-25	30	80	42	173	164	141	-134	182	6	-17	-75
7	3	-10	7	-6	-8	9	7	7	6	-3	3	8	-7	-4	9	-5	0	-2	4	9	6	-4	6	9	9	6	-10	-2	-9	-9	-8	5	-10	-7	-9	-2	3	1	2	-57	-40	-79	-106	178	-108	160	-113	116	37	-187	-82	-29	-138	107	-117	190	195	176	-21	-147	85	192	-52	16	47	-8	-136	152	-145	192	-134	-62	50	-160	138	-45	-160	-67	124
0	-20	-20	-5	-3	-13	-6	-2	-14	-8	-19	-15	-16	-16	-9	-4	-19	-20	-16	-17	-8	-12	-1	-4	-15	-3	-10	-8	-2	-1	-3	-6	-10	-2	-6	1	-1	-4	-14	-5	-9	-19	-10	-2	-6	-3	-19	-18	-6	-5	-9	-6	-10	-19	-1	-18	0	-9	-2	-1	-15	-17	-14	-16	-17	-13	-14	-12	-13	-11	-2	-16	-17	0	-20	-17	-16	-9	-4	-7
-13	-17	-6	-3	0	-16	-2	-16	-4	-17	-9	-18	-9	-3	-1	-13	-5	-6	-10	-5	-16	-9	-17	-13	-9	-9	-1	-17	0	-13	1	-9	-17	-4	-1	-16	-11	-20	1	-19	-1	-7	-8	-8	-12	-20	-20	0	-20	-9	-18	-8	1	-8	-2	-20	-9	-13	-13	-19	-10	-20	-19	-8	-2	-14	-2	-10	-12	-20	-10	-13	-17	-13	-7	-14	-3	-13	-6	0
-17	-2	-12	-4	-3	-13	0	-19	-4	-4	-19	1	-13	0	-13	-3	-19	-14	-5	-2	-17	-6	-10	-6	-4	-12	-2	-12	-9	-13	-13	-4	-14	-1	-4	-15	-4	-5	-10	-13	-3	-11	-8	-13	-2	0	-6	-6	-11	-1	-17	-5	0	-15	-1	-19	1	-18	-4	0	-20	-1	-3	-18	-9	-16	-14	-3	-17	-14	-7	-9	-19	-1	-11	-6	-8	-1	-16	-19
-7	-16	-5	-11	-6	-15	-16	-18	-8	0	-6	0	-19	0	-5	1	-18	-10	-1	-11	-14	-14	-13	-8	-4	-18	-5	-14	-6	-16	-5	-9	-20	-16	-16	-6	-1	-5	-5	-7	-17	-15	-10	-15	1	-12	-2	-10	-17	-9	-12	1	-11	-20	-11	-15	-18	-20	-16	-18	-12	-11	-15	-10	-5	-4	-18	1	-8	-18	-14	-17	-17	-9	-12	-5	-20	1	1	-6
-7	-19	0	-11	-7	-2	-17	-5	-7	-19	-8	-7	-18	-16	-4	-20	0	-1	-17	-7	-11	-9	-15	-7	-19	-6	-1	-17	-13	-9	-5	-4	-16	-8	-6	-8	-2	-2	-11	-20	1	-4	-1	-6	1	-20	-11	-17	-12	-4	-14	-6	-19	-6	-4	-1	-6	-14	-6	-17	-9	-4	-10	-19	0	-15	-8	-19	-4	-12	-2	-8	-17	1	-10	-18	-10	-16	-10	-16
-10	-1	-7	-14	-7	-16	-19	-1	-16	-16	-4	0	-1	-7	-16	-10	-9	-16	-14	-15	-19	1	-6	-6	-16	0	-13	-18	-3	-20	-8	-18	-8	-15	-19	-9	-2	-11	-14	-4	1	-3	-4	0	-9	-9	-13	-3	-9	1	-8	-4	-17	-13	-11	-10	-13	-4	-7	-13	-8	-13	-18	-4	-4	-18	-20	-8	1	-17	-12	0	-13	-16	-20	-10	0	-10	-5	-9
