-5	-10	4	1	-6	6	10	0	-3	2	3	-10	7	-9	-2	-5	-10	0	1	3	-6	-6	-6	-6	9	-10	-8	-3	-6	-5	-2	-3	6	1	-2	4	2	3	2	-2	80	-81	71	-1	102	162	127	-39	124	7	-88	-139	-140	-138	199	-149	-87	-168	32	-183	-179	1	-85	111	77	133	13	-28	-43	145	79	-106	109	120	62	115	-103	160	185	115
-4	5	-5	10	-5	1	5	4	10	-6	7	-3	10	-5	5	-4	1	-7	6	7	-6	-5	-9	-7	3	10	10	-4	5	-8	1	-7	9	9	-3	5	-10	-9	3	-1	-35	53	-176	-115	183	-36	16	121	137	28	-139	61	-188	-153	32	-67	-105	-175	131	103	5	-51	-170	90	-26	-86	125	60	88	-154	94	154	101	114	154	21	128	-68	-185	-119
9	9	2	9	-6	6	6	9	-5	-8	4	7	-6	-6	4	-7	2	5	-1	3	10	7	-8	-1	1	-10	10	-9	2	5	3	5	0	-9	0	-9	-9	-10	9	-1	-70	-28	96	-199	-2	-50	184	-19	196	199	173	116	-128	46	36	-154	-187	-191	-8	-191	-152	-70	75	195	-175	69	117	24	169	115	-92	152	-190	-153	-58	101	-173	-88	-146	-7
-9	-8	-7	-5	6	0	4	2	-4	6	2	10	-9	8	8	-1	-1	-9	-5	10	2	-6	5	-10	-1	3	-5	-1	-10	3	2	9	9	-7	-1	0	0	-7	-4	9	8	-130	-6	-80	-29	-71	51	-82	48	-70	-136	-32	-27	20	-41	-114	78	102	-21	-169	75	-53	-99	-115	-127	-79	74	-102	-38	130	-157	-1	-40	-79	-2	-186	93	-85	44	114
1	-15	1	-8	-19	-1	-12	-15	-16	0	-16	-7	-14	-8	-12	-3	-10	-6	1	-5	0	-5	-17	-12	-17	-18	-3	-6	-2	0	-13	-20	-13	-6	-7	-10	-15	-6	-20	-18	-12	-11	-18	0	-16	-14	-16	-13	-5	-19	-8	-8	-10	-2	-11	-12	-12	-1	-14	1	-3	-6	-3	1	0	-9	-16	-7	-16	0	0	-3	-16	-19	-12	-9	-14	-13	1	1
0	-9	-6	0	-20	-16	-16	-11	-5	-13	-15	-5	-2	-19	-9	-7	1	1	-6	1	-9	-7	-19	-19	0	0	-20	-3	-8	-13	-16	0	-20	1	-17	-17	1	-1	-15	0	-10	-10	-4	-14	-14	-1	-10	-5	-7	-15	0	-17	-11	-15	-7	-4	-4	-4	1	-15	-3	-18	-18	-4	-4	-4	-1	-19	-13	-9	-20	-16	-12	-6	-2	-19	-18	-3	-10	-17
-16	-2	-19	-11	-18	-4	0	-14	-1	-9	-1	-13	-19	-3	-19	-17	-13	-11	-14	-7	-9	-3	-14	-11	-6	-8	-4	-2	-8	1	-19	-16	-7	0	-2	-15	-9	-19	-15	-15	-12	-10	-16	-20	-4	1	-7	-7	-18	-5	-6	-2	-18	-8	-12	-15	-17	-5	-10	-19	-12	-14	-12	-13	-5	-17	-1	-4	-12	-5	-13	-18	-9	-20	-13	-5	-11	-19	-15	-12
-2	-1	-8	-17	-8	-11	-6	-5	-9	-1	-14	-13	-7	-11	-2	-4	-18	-6	-15	-9	-2	-16	0	-1	-18	-3	-15	-9	-7	-3	-14	-8	-10	-20	-14	-2	-9	-19	-14	0	-17	-13	-15	-19	-19	-12	-3	-4	-14	-15	-1	-11	-17	-7	-8	-19	-15	-12	0	-12	-19	-5	-10	-10	0	-9	-6	-7	-11	-1	-17	-19	0	-16	-5	-19	-6	-19	-11	-1
-11	-8	-8	-10	-11	-9	0	-9	-9	-16	1	-5	-20	-15	-15	-15	-7	-10	-14	-14	-16	-12	-5	-8	-13	-12	-16	-20	-1	-3	-19	-11	-4	-6	-18	-10	-15	-9	-8	-2	-3	-2	1	-7	-20	-17	-10	-20	0	-17	-6	1	-16	-4	-6	0	-8	-13	-20	-4	-17	-14	-13	-15	-10	-14	-13	-20	-20	-20	-15	-10	-7	-18	-14	-17	-7	-10	-11	-10
-15	1	1	0	1	-9	-15	-7	-17	-3	-11	1	-18	-1	-18	-7	-1	-18	-4	-3	-18	0	-2	-7	-13	-18	-17	-20	-5	-12	-4	1	-9	-4	-17	-10	-16	-3	-13	-16	-9	-11	-4	-3	1	-13	-18	-6	-5	-16	-13	-6	-4	-12	-3	-20	-15	-8	-20	-14	-11	-17	1	-19	-15	-16	-13	-12	0	-16	-4	-14	-16	-7	-14	-14	0	-18	-15	-7
