-5	2	-10	10	3	3	-1	0	0	8	8	0	-9	-6	-9	9	3	-4	0	4	8	10	3	-2	-3	-9	-1	10	-5	4	-9	-7	-4	-3	2	5	-1	-3	8	9	193	-110	89	-193	-200	-4	65	140	33	136	111	82	-51	-26	34	8	161	22	80	17	-126	132	-46	4	-39	10	-154	-45	-17	-65	70	-46	181	-97	81	134	33	-73	-107	-56
-1	-6	4	-4	-6	5	-3	-6	-7	4	0	8	-10	-8	-10	-8	-6	0	8	0	-5	-10	-4	-4	-7	-2	7	0	9	1	4	-10	6	-1	-8	-8	-5	10	8	-5	61	-155	198	-11	8	-176	-47	-126	147	-76	114	93	99	145	15	55	-150	-114	-53	-161	-120	-54	-48	-27	49	-143	180	145	-177	192	-13	-119	14	-31	36	167	-129	-104	198	-163
-2	9	2	-6	-5	2	3	4	-2	10	-8	-10	-10	-10	9	4	-4	-9	-8	-6	-7	-6	-9	-2	-7	8	0	7	-5	0	-5	9	-2	9	-8	10	1	10	-2	4	-54	-18	55	-53	152	80	-85	-164	-135	79	-147	61	-50	-169	-3	-116	-22	-73	130	166	84	-114	-31	87	-101	151	-61	165	-75	-18	28	196	-139	-149	-19	-149	-97	141	-17	199
-5	-5	-8	-6	-9	-6	-8	-12	-6	-8	-6	-10	-17	-4	-17	-11	-8	-3	-6	-4	-15	1	-19	-5	-13	-7	-3	-4	-5	-11	-16	-1	-20	-10	-11	-18	1	-8	-8	-17	-14	-16	-16	-13	-12	0	-7	-5	-15	-3	-6	-5	-8	0	-5	-12	-19	-19	-13	-9	-14	-10	-2	-3	-16	-2	-18	-8	-8	-13	-3	-10	-2	-19	1	-7	-2	-15	-8	-8
-10	-11	-10	-6	0	-5	-1	-20	-4	-12	-5	-5	-18	-16	-9	-12	-19	-17	-1	-6	-3	-5	-18	-13	-2	0	-19	-19	-7	-14	-8	-8	-13	-12	-3	-3	-1	-17	-3	-3	-10	0	-19	-3	-18	-2	-9	-14	-17	-14	-4	-19	-19	-15	-17	-9	-10	-13	-15	-5	-8	0	-19	1	-10	-15	-4	-12	-12	1	-15	-10	-19	-18	-5	-6	-13	-16	-18	1
-10	-16	-3	1	-15	-2	-1	-6	-16	-5	-20	-11	-6	-1	-1	-1	1	-4	-6	-15	-10	-5	-8	-11	-18	-13	-17	-7	-12	-12	-11	-18	-6	-6	-7	-19	-5	-13	-16	-12	-12	-12	-4	-6	-20	-11	-20	-13	-17	-7	-10	0	-3	-7	-8	-13	-1	-3	-17	-9	-15	-11	-15	-18	-1	-20	1	0	-8	-17	-10	-13	-11	-16	-8	-17	-5	-4	-15	-3
-20	-19	-4	-4	-18	-12	-3	-3	-5	-13	-2	-13	-20	-19	-3	-12	-9	1	-18	-5	-1	-11	-15	-2	-15	-1	-17	-18	-17	-14	1	-13	-14	-7	-8	-15	-9	-16	-4	-7	0	1	-12	-14	-16	-20	-17	0	-4	0	-9	-10	-17	-2	-19	-11	-15	-19	-10	-2	-15	-9	1	-6	-19	-1	-1	-8	-8	-3	-6	0	-3	-15	-11	-1	-11	-10	-12	-3
-20	-3	-18	-8	-20	-3	-12	-18	1	-2	0	-12	0	-9	-3	0	-19	-3	-18	-10	1	-18	-20	-13	-7	-13	-13	-14	-5	-11	-7	-11	-7	-7	-6	-12	-1	-11	-14	-19	-12	-4	-9	-18	-16	-13	-15	-3	-9	-3	-9	-19	-12	-5	-16	-15	-9	-14	-9	-2	-10	-13	0	-13	-18	-18	0	-5	1	-17	1	-3	1	-17	-7	-11	-5	-13	-3	-7
-4	-16	-18	-12	-14	-1	-16	-8	-5	-7	-4	-5	-1	-10	-18	-4	-9	-10	-17	-18	-17	1	-19	-20	-12	-14	-8	-14	-15	-4	-13	-1	-15	1	-8	-3	-8	-19	-13	-11	1	-5	-7	-3	-16	-2	-16	-19	1	-7	-13	-13	1	-7	-10	-4	-6	-20	1	-19	-10	-7	-16	-9	-8	-12	-15	-20	-7	-6	-18	-8	-1	-1	1	-9	-15	-20	-1	-6
-9	-17	-7	-9	0	-2	-17	-12	-3	1	-18	-2	-6	0	-8	-13	-12	-10	-1	-10	-1	-2	-19	-20	-10	-7	-5	-19	-1	-18	-19	-6	-17	-2	-2	-15	-18	-2	-4	-14	-12	-8	-7	-20	-6	-4	-10	0	-9	-9	-9	0	-10	-12	-7	-15	-17	-15	-1	-5	-15	-11	-5	-17	-10	-10	-12	-15	-5	-10	-4	-2	1	-8	-12	-3	-1	-11	-10	-17
