-8558	-6063	-5945	-7078	-8984	
-8139	-6422	-5394	-5844	-8562	
-8280	-5548	-5250	-7122	-8627	
-8175	-5730	-5628	-7637	-8804	
-8019	-6482	-5584	-6311	-8297	
-7866	-6550	-4709	-5403	-7528	
-7709	-6604	-4858	-5862	-7622	
-7450	-6714	-4665	-5231	-7131	
-7444	-6780	-4722	-5336	-8286	
-7509	-6112	-5251	-7950	-9316	
-7353	-6864	-5207	-6624	-8809	
-7759	-5694	-6120	-6908	-9151	
-7281	-7022	-4768	-5704	-7106	
-7884	-6477	-5404	-6513	-7995	
-7862	-6536	-5733	-6770	-8391	
-7729	-5785	-6285	-6287	-8046	
-6108	-7284	-3946	-5399	-7289	
-7384	-5598	-5081	-8051	-8733	
-7854	-5580	-5329	-7381	-9169	
-7863	-6421	-5273	-6570	-8708	
-8111	-5856	-5353	-7595	-8602	
-7845	-6147	-5677	-7269	-8949	
-7558	-6602	-5595	-6460	-7620	
-7683	-6447	-5158	-6992	-8664	
-7652	-6385	-5705	-7123	-8927	
-6954	-5780	-4545	-8069	-7793	
-7666	-6058	-5102	-7491	-9222	
-6780	-4904	-5042	-8200	-7898	
-7415	-6329	-5141	-7287	-8009	
-7222	-6567	-5169	-7141	-7987	
-6956	-6858	-5493	-6815	-8334	
-7286	-6441	-5444	-7183	-8189	
-7236	-6240	-4566	-7509	-8282	
-6945	-6987	-4342	-6385	-7473	
-6777	-6769	-4918	-7037	-8607	
-7113	-6804	-5344	-6356	-8240	
-7071	-6404	-5186	-7184	-8320	
-6509	-6651	-4901	-7332	-7952	
-6892	-6315	-4611	-7406	-8593	
-7622	-6476	-5870	-6502	-7822	
-7778	-5911	-5745	-7137	-7897	
-6431	-6435	-4622	-7555	-7916	
-6495	-6309	-4897	-7597	-8118	
-6863	-6960	-4923	-5952	-7344	
-7205	-6178	-5113	-7640	-8545	
-7485	-5114	-6009	-7236	-8583	
-7014	-6962	-4186	-5354	-7346	
-7960	-6333	-4819	-6066	-8835	
-7376	-5361	-5803	-7467	-8971	
-6839	-6234	-4852	-7700	-7807	
-7665	-5911	-6010	-6245	-7844	
-6706	-7014	-5072	-6411	-7438	
-6330	-6562	-4326	-7554	-8225	
-6527	-6925	-4497	-6633	-7711	
-7269	-6052	-5388	-7682	-8747	
-7063	-6167	-5908	-6600	-8558	
-6960	-6872	-4469	-5448	-7471	
-6823	-6107	-6045	-6332	-7989	
-7227	-5111	-5634	-7683	-8280	
-7140	-4612	-5489	-7839	-8756	
-6803	-6926	-4618	-5907	-7565	
-6932	-5860	-6251	-6101	-7601	
-7219	-4874	-6356	-7099	-8518	
-6782	-6870	-4487	-5964	-8278	
-6772	-4667	-5764	-7616	-8136	
-7112	-5565	-5941	-7314	-8294	
-6624	-6197	-4594	-7701	-7938	
-6467	-6881	-4573	-5572	-7797	
-7803	-6387	-4968	-6525	-8929	
-7771	-5876	-4724	-6976	-9045	
-7871	-5251	-5337	-7349	-8890	
-6313	-5196	-6116	-7144	-8461	
-6048	-6102	-4305	-8114	-7736	
-7542	-6271	-4974	-6314	-9073	
-7373	-6559	-4813	-5527	-7854	
-7385	-6325	-5123	-6773	-9167	
-5874	-5226	-4802	-8245	-7841	
-6665	-5358	-5349	-7831	-7912	
-7378	-5805	-5594	-7451	-8359	
-6321	-5433	-5394	-7728	-8223	
-5966	-4763	-4847	-8068	-8589	
-7222	-6557	-5550	-6125	-7852	
-7573	-5724	-5974	-6546	-8457	
-7099	-4934	-6131	-6768	-7221	
-5996	-5696	-5961	-6792	-7539	
-7031	-5475	-5505	-7326	-9228	
-7220	-6113	-5759	-6141	-8464	
-6510	-6536	-4441	-7132	-8269	
-7721	-6360	-5549	-6092	-8800	
-7541	-6386	-5434	-6514	-8756	
-6938	-6118	-4531	-7290	-8785	
-5958	-4526	-5569	-7484	-8827	
-6828	-5116	-5303	-7463	-9092	
-6757	-4895	-5394	-7654	-8660	
-6579	-5436	-5769	-7281	-8526	
