-15793	-12962	-13150	-13308	
-15712	-12662	-12867	-13427	
-15702	-13737	-13311	-14627	
-15628	-13898	-13493	-14307	
-15574	-14061	-12801	-13934	
-15568	-14266	-13492	-14506	
-15519	-13992	-13925	-14660	
-15513	-13962	-13240	-14679	
-15492	-13588	-13804	-14764	
-15468	-13621	-13658	-15037	
-15514	-14429	-12800	-14133	
-15658	-13076	-13603	-13897	
-15405	-14523	-13232	-14486	
-15427	-13718	-13856	-15204	
-15384	-14698	-13858	-14934	
-15397	-13448	-14129	-15242	
-15644	-13494	-13874	-14021	
-15388	-14460	-13291	-15318	
-15328	-14828	-13290	-15517	
-15383	-13866	-14400	-15366	
-15359	-13715	-14090	-15390	
-15343	-14119	-13709	-15676	
-15260	-14872	-12638	-14035	
-15258	-15027	-13624	-15201	
-15555	-12745	-14345	-14119	
-15230	-15110	-13183	-14880	
-15274	-13960	-14832	-15719	
-15204	-15190	-12932	-14828	
-15272	-13946	-14180	-15881	
-15176	-15273	-12491	-14507	
-15258	-14364	-14451	-16005	
-15095	-15284	-13364	-15181	
-15070	-15421	-13838	-15625	
-15105	-13630	-14468	-16067	
-15004	-15470	-13462	-15103	
-15057	-14847	-13987	-16098	
-14961	-15515	-14270	-15978	
-15048	-14580	-14842	-16256	
-15323	-13483	-14493	-14897	
-14950	-15588	-13826	-15733	
-14950	-15633	-12770	-14730	
-15308	-12852	-14534	-14246	
-14974	-14265	-14541	-16286	
-14937	-15663	-13636	-15839	
-15304	-13613	-14606	-15158	
-14960	-14683	-14812	-16410	
-14901	-15883	-14269	-16177	
-14939	-14674	-15274	-16609	
-14780	-15912	-13404	-15347	
-14710	-15952	-12835	-15247	
-14688	-15996	-13833	-15776	
-15173	-12966	-14987	-14835	
-14879	-15042	-15273	-16808	
-14675	-16243	-14548	-16400	
-15109	-14095	-15058	-15946	
-14816	-14953	-15092	-16920	
-15062	-13659	-15107	-15324	
-14647	-16326	-14107	-16079	
-15030	-13842	-15232	-15640	
-14627	-15178	-15021	-16972	
-14569	-14889	-14231	-16974	
-14561	-14805	-14883	-17067	
-14389	-16335	-12802	-15888	
-14379	-16343	-14676	-16477	
-14368	-16547	-13686	-16653	
-14518	-15272	-15453	-17325	
-14892	-14181	-15474	-16435	
-14155	-16575	-13452	-15643	
-14046	-16669	-13884	-15996	
-15473	-13942	-13653	-14735	
-15463	-14089	-13797	-14887	
-15459	-14360	-13924	-14859	
-14564	-14521	-15576	-16380	
-14132	-15616	-14642	-17335	
-14091	-14274	-14109	-17357	
-15412	-14427	-13437	-15045	
-13818	-16701	-14622	-15264	
-15598	-13444	-13602	-14096	
-15584	-13862	-13873	-14220	
-14072	-15984	-14641	-17534	
-15573	-13229	-13343	-14366	
-15478	-13255	-14169	-14220	
-13790	-16784	-14181	-14943	
-15392	-13824	-13266	-15232	
-15589	-12825	-13724	-14080	
-15552	-13220	-13805	-14565	
-15453	-14330	-13239	-14878	
-15443	-13314	-14237	-14918	
-14561	-13991	-15603	-15988	
-15432	-13389	-14061	-14544	
-15418	-13623	-14168	-14419	
-13753	-16827	-13119	-15498	
-14453	-13870	-15638	-16112	
-15394	-13656	-14022	-14692	
-15377	-14533	-12847	-15073	
-15332	-14192	-13265	-15431	
-13734	-16905	-13365	-16153	
-15121	-15204	-13615	-15233	
-14418	-14025	-15759	-16066	
-15367	-13948	-14289	-14709	
-15314	-14709	-13330	-14408	
-15275	-14792	-14290	-15287	
-15358	-14222	-14152	-14443	
-13641	-15514	-13897	-17693	
-15260	-14326	-13952	-15542	
-15149	-15121	-14056	-15554	
-15334	-14255	-14006	-14716	
-15306	-14376	-14224	-15467	
-15069	-14589	-14380	-16057	
-15255	-14702	-13089	-15532	
-15276	-14397	-13997	-15105	
-15246	-14744	-14223	-15666	
-13440	-16944	-14004	-15817	
-15192	-14907	-13531	-15293	
-15205	-14803	-13762	-14761	
-15170	-14947	-13831	-15861	
-15184	-14529	-13560	-15737	
-15288	-13542	-14561	-15595	
-13431	-16949	-13317	-14841	
-13412	-17027	-13563	-15496	
-15117	-14479	-13988	-15899	
-15205	-14224	-14468	-15310	
-14114	-14112	-15772	-16244	
-15113	-13334	-14986	-15034	
-15102	-15188	-13569	-15740	
-15202	-14083	-14515	-14936	
-15074	-15271	-13128	-15419	
-15199	-14412	-14324	-15116	
-15154	-14436	-14640	-15588	
-14011	-14959	-15819	-15678	
-15167	-14491	-14429	-15458	
-15110	-14984	-14365	-15066	
-15026	-15385	-14218	-15538	
-15094	-14804	-14639	-15787	
-15154	-14071	-14742	-15474	
-15009	-14957	-14379	-16256	
-14996	-15009	-13171	-15900	
-15029	-14934	-14691	-16227	
-15086	-15017	-14219	-15339	
-15125	-14275	-14784	-15225	
-13606	-16020	-14996	-17771	
-14981	-15172	-13760	-15913	
-14699	-15923	-14277	-16021	
-15012	-15303	-14098	-15700	
-13975	-14520	-15822	-16200	
-12898	-17113	-12269	-14582	
-15096	-14318	-14900	-15663	
-13956	-14453	-15904	-15605	
-14993	-15039	-14268	-15599	
-14948	-15063	-14584	-16071	
-15109	-14152	-14907	-15498	
-14936	-14831	-14178	-16271	
-14942	-15287	-14499	-15849	
-14935	-15122	-13488	-15988	
-14932	-15467	-14203	-16357	
-14946	-15049	-13932	-16233	
-14928	-14747	-14830	-16364	
-14900	-15051	-14811	-16609	
-14763	-15896	-14026	-15951	
-14984	-14650	-14958	-16137	
-14939	-15337	-14447	-15805	
-14970	-14503	-15108	-15902	
-14877	-15417	-14551	-16289	
-14938	-14989	-14616	-15531	
-14916	-15174	-14688	-16336	
-14921	-15540	-13759	-16112	
-13523	-15882	-14192	-17780	
-14817	-15785	-14550	-16488	
-14896	-15176	-14489	-16441	
-13319	-15304	-13949	-17834	
-14893	-15013	-14932	-16003	
-14861	-15294	-14674	-16562	
-14868	-15164	-14918	-16010	
-14833	-15381	-14931	-16202	
-14893	-14720	-15055	-15940	
-12647	-17297	-12156	-14653	
-14828	-15757	-14068	-16192	
-14809	-15471	-14634	-16027	
-13624	-14126	-16057	-16211	
-14748	-15534	-14671	-16671	
-14792	-15043	-14795	-16745	
-14755	-15404	-14915	-16119	
-14683	-15800	-14400	-16294	
-14644	-15606	-14860	-16254	
-14674	-15411	-15090	-16832	
-14722	-15409	-14879	-16553	
-14690	-15534	-14967	-16559	
-14628	-15750	-14748	-16226	
-14764	-15130	-15052	-16385	
-14883	-14455	-15337	-16169	
-14793	-15875	-14253	-16313	
-14632	-14978	-14412	-16862	
-12418	-14782	-13414	-17861	
-15001	-14087	-15042	-16082	
-14680	-15193	-15234	-16320	
-14628	-16010	-14479	-16540	
