-12375	-8383	-7898	-7600	
-12288	-9824	-7862	-8043	
-12282	-9065	-7766	-8511	
-12245	-8869	-8378	-9272	
-12254	-8179	-8104	-8223	
-12206	-9064	-7599	-9546	
-12227	-8756	-8488	-8319	
-12132	-8869	-8532	-8923	
-12145	-9995	-7920	-9805	
-12128	-9069	-8627	-8857	
-12106	-8552	-8694	-8942	
-12011	-8665	-8738	-9546	
-12007	-8865	-8833	-9480	
-12119	-9678	-8082	-9824	
-12111	-9177	-7643	-10150	
-11992	-7789	-8849	-8385	
-11989	-8752	-8943	-8527	
-11894	-8865	-8987	-9131	
-12240	-9882	-7876	-9201	
-11875	-7989	-9098	-7970	
-12024	-9791	-8126	-10428	
-11780	-8102	-9142	-8574	
-12095	-10023	-7944	-8663	
-12000	-10136	-7988	-9267	
-11754	-7785	-9304	-8593	
-11974	-10281	-7669	-8194	
-11957	-9181	-8504	-10496	
-11659	-7898	-9348	-9197	
-11279	-7634	-9476	-9051	
-11814	-9905	-8022	-10569	
-11860	-10325	-6706	-8563	
-11853	-10330	-8197	-9528	
-11816	-10342	-7709	-8815	
-11660	-9909	-8883	-10915	
-11747	-10468	-7776	-7873	
-11224	-8028	-9503	-8409	
-11150	-9133	-9575	-8183	
-11743	-10525	-6955	-8148	
-11131	-8307	-9632	-9914	
-11736	-10530	-8446	-9113	
-11704	-10685	-7986	-9228	
-10945	-8869	-9772	-9781	
-11306	-9220	-8909	-10935	
-12167	-8702	-8126	-9406	
-11496	-10719	-8094	-9178	
-12195	-9679	-8249	-8789	
-11247	-9952	-8833	-11146	
-10565	-8605	-9900	-9635	
-11060	-10802	-8369	-8119	
-12033	-9182	-8671	-9461	
-12056	-8868	-8365	-9958	
-11011	-10906	-8702	-8971	
-11831	-9797	-9006	-9276	
-12078	-9111	-8277	-8019	
-12056	-9661	-8471	-8523	
-11963	-9516	-8858	-9269	
-11912	-8978	-8877	-10084	
-11897	-7902	-8893	-8989	
-10382	-7811	-9902	-9287	
-10107	-8545	-9961	-8268	
-11736	-9910	-9050	-9880	
-11710	-9593	-9212	-9899	
-12061	-10011	-7969	-7722	
-12050	-9820	-8317	-8251	
-11615	-9706	-9256	-10503	
-11009	-9948	-9288	-11354	
-10767	-10930	-7998	-7726	
-11516	-8243	-9278	-7709	
-11948	-9597	-8757	-9691	
-9959	-9218	-10117	-9131	
-11252	-8511	-9426	-9291	
-11360	-8805	-9294	-9169	
-12002	-9878	-8331	-9409	
-10718	-11034	-8331	-8578	
-11907	-9991	-8375	-10013	
-11366	-9274	-9271	-9848	
-11844	-9720	-8492	-8154	
-11881	-10136	-8056	-8940	
-11235	-9442	-9384	-10357	
-11792	-9992	-8227	-9550	
-11890	-10123	-7846	-9361	
-11818	-8864	-8820	-10166	
-11682	-9996	-8550	-8684	
-11180	-9836	-9411	-9715	
-11634	-10054	-8564	-9842	
-11771	-9743	-8644	-10363	
-11633	-10275	-8580	-9802	
-11615	-10326	-8652	-9736	
-11697	-10105	-8271	-10154	
-11909	-9792	-7978	-9965	
-10074	-11151	-8714	-7469	
-11632	-9426	-8960	-10033	
-11565	-10196	-8799	-8269	
-11242	-8141	-9393	-9362	
-11702	-9092	-8773	-10225	
-11298	-9300	-9257	-9011	
-11517	-10254	-8813	-9427	
-11516	-10475	-8829	-9387	
-11472	-10051	-9186	-9015	
-11483	-9867	-9128	-8828	
-11521	-10371	-8009	-9562	
-10979	-9245	-9452	-9822	
-11630	-10111	-7743	-10117	
-11433	-10183	-8799	-9844	
-11422	-10367	-8857	-10031	
-10940	-9247	-9471	-8324	
-10800	-9572	-9539	-9569	
-11395	-10271	-9035	-10010	
-11234	-9739	-9201	-9369	
-11405	-10440	-8548	-9877	
-10819	-9043	-9677	-8947	
-11587	-10092	-8129	-10248	
-11466	-10350	-7854	-9779	
-11375	-10515	-8300	-9801	
-11404	-10571	-8258	-9147	
-9585	-9067	-10122	-9488	
-10770	-9709	-9541	-9728	
-10724	-9942	-9557	-9249	
-11091	-10008	-9330	-8829	
-10705	-9685	-9583	-10173	
-11392	-10107	-8198	-10325	
-11301	-10163	-9063	-10654	
-10646	-9155	-9587	-9036	
-11349	-10550	-8103	-9364	
-10616	-9292	-9589	-9195	
-9499	-8895	-10134	-8630	
-10544	-9375	-9607	-9034	
-11309	-10099	-9047	-9152	
-11177	-10602	-8120	-8534	
-11090	-10665	-8367	-7960	
-10465	-9096	-9643	-8782	
-11214	-10212	-9091	-9756	
-11185	-10385	-8931	-10151	
-11112	-10568	-8177	-9484	
-11367	-10037	-8512	-10522	
-11231	-10516	-8620	-9730	
-10435	-9233	-9645	-8941	
-10599	-9821	-9418	-11367	
-11033	-10086	-9151	-8865	
-10445	-8892	-9682	-9304	
-10938	-10644	-8249	-9337	
-10409	-8916	-9807	-8960	
-10920	-10120	-9207	-10468	
-11054	-10689	-8492	-7616	
-10990	-9072	-9399	-10193	
-10314	-9029	-9851	-9564	
-10250	-9283	-9723	-9746	
-9404	-9008	-10178	-9234	
-12173	-9461	-8222	-8938	
-10921	-8421	-9528	-10055	
-11054	-10010	-9316	-8881	
-10883	-10122	-9193	-10520	
-10873	-10541	-8049	-9612	
-10866	-10293	-9218	-9866	
-10874	-10571	-8403	-9421	
-10845	-10146	-9351	-8626	
-10380	-9623	-9616	-9198	
-11140	-10175	-8824	-10194	
-10837	-10830	-8763	-9361	
-10760	-9918	-9432	-9593	
-10881	-10122	-9226	-8970	
-11154	-10290	-8945	-8242	
-11110	-10312	-8826	-10353	
-10819	-10602	-7694	-9448	
