-8655	-4524	-5741	-6640	-5992	
-8529	-4625	-6438	-6604	-5949	
-8528	-4816	-5414	-6338	-6663	
-8520	-5217	-5832	-6010	-6712	
-8461	-5539	-6213	-7116	-7716	
-8131	-5661	-5401	-5844	-7296	
-8004	-5953	-5074	-5542	-7967	
-8465	-4819	-5450	-7236	-5912	
-7833	-6096	-5199	-6081	-7030	
-7440	-6112	-4965	-5271	-6458	
-7425	-6116	-5073	-6313	-7134	
-7081	-6291	-4516	-5249	-7467	
-7985	-4463	-6491	-6815	-6119	
-7915	-4320	-6561	-6127	-6468	
-7709	-5734	-5530	-6284	-8153	
-7600	-5373	-6706	-6520	-6077	
-7010	-6333	-4778	-5179	-7162	
-8256	-4743	-4692	-7502	-6558	
-6484	-6354	-4589	-5405	-6811	
-7670	-5906	-4939	-6505	-8165	
-7606	-5615	-5442	-6577	-8311	
-6359	-6436	-4440	-5374	-7569	
-7054	-4154	-7054	-5531	-4829	
-7945	-5843	-5868	-6249	-6797	
-8011	-5625	-5313	-6347	-6626	
-5966	-6452	-4206	-4564	-6997	
-5951	-6456	-4314	-5606	-7673	
-5854	-6705	-3537	-4396	-7230	
-7856	-4860	-6442	-6022	-5986	
-8128	-4284	-6287	-6435	-6257	
-6939	-5591	-3827	-5810	-8408	
-7537	-5863	-5742	-6481	-6901	
-7234	-5953	-5234	-6263	-7479	
-7759	-4933	-6305	-6405	-5096	
-7145	-5893	-5421	-6013	-6644	
-7085	-5916	-5425	-5341	-6489	
-7674	-5603	-4925	-6649	-7035	
-7769	-5641	-5687	-6333	-6704	
-6738	-5946	-5709	-5659	-6693	
-7514	-3979	-6410	-5958	-6776	
-6845	-5965	-5216	-5698	-5889	
-7995	-5171	-5873	-6743	-7727	
-7662	-5622	-6180	-6294	-7508	
-6423	-6038	-5345	-6138	-6746	
-6564	-5950	-5566	-5717	-5495	
-7922	-5585	-4643	-6110	-7942	
-6435	-6036	-5201	-5441	-7271	
-6987	-5879	-5454	-6409	-8255	
-6927	-5902	-5458	-5737	-8100	
-6875	-6132	-4785	-6241	-8488	
-6815	-6155	-4789	-5569	-8333	
-6703	-6261	-4997	-6438	-7236	
-6978	-6172	-4428	-5542	-7625	
-6809	-5904	-5447	-5729	-6998	
-6363	-6061	-5349	-5466	-6591	
-6346	-5976	-5388	-5191	-6436	
-7488	-5626	-6037	-6352	-6310	
-7098	-5781	-6071	-6023	-5999	
-6286	-5999	-5392	-4519	-6281	
-6142	-6023	-5695	-6157	-6352	
-7816	-4827	-5492	-7703	-5577	
-6626	-6199	-5040	-5491	-6926	
-7627	-5684	-4734	-6869	-7849	
-5624	-6121	-5312	-5316	-6538	
-6792	-4124	-6334	-6083	-6878	
-6907	-6214	-4690	-5472	-7320	
-6245	-6063	-5338	-5458	-5489	
-6129	-6158	-5049	-5475	-6842	
-5564	-6144	-5316	-4644	-6383	
-6872	-6162	-4530	-6243	-6907	
-6447	-5884	-5733	-6218	-6406	
-8399	-5037	-6005	-7138	-6083	
-7281	-5486	-6478	-6261	-6071	
-7624	-5714	-4479	-6871	-6268	
-6789	-6215	-4627	-5466	-6865	
-6733	-6218	-4547	-5530	-6122	
-7608	-5821	-5480	-6551	-7206	
-7374	-4956	-6575	-5790	-6688	
-7649	-5757	-5534	-5612	-7998	
-7468	-4678	-5685	-6334	-7790	
-7063	-5843	-4625	-6598	-6340	
-5330	-6241	-5016	-4653	-6634	
-6986	-5068	-6829	-6043	-6596	
-6873	-5506	-6352	-6493	-6175	
-7165	-5581	-6189	-6278	-7424	
-7305	-5911	-4972	-6333	-7784	
-6769	-6043	-4442	-6536	-7065	
-5904	-6344	-4964	-5616	-7028	
-6952	-5748	-4849	-6774	-7137	
-6984	-5909	-5199	-6411	-6674	
-6673	-6311	-4390	-5481	-7571	
-6018	-5591	-6187	-5737	-5871	
-7451	-5999	-4531	-5472	-7740	
-8339	-4920	-6147	-7200	-5869	
-6881	-5790	-5111	-6704	-6832	
-8194	-4769	-5279	-7301	-6861	
-6604	-5807	-4553	-6733	-7703	
-8190	-4961	-5247	-7404	-6729	
-5685	-6437	-4556	-4583	-6603	
-6311	-6291	-4676	-5970	-6979	
-8078	-5214	-4578	-7236	-6962	
-5512	-6374	-4643	-5148	-6771	
-7223	-5543	-4541	-6901	-7759	
-6838	-5568	-4906	-7068	-6516	
-5499	-6509	-3997	-4466	-7261	
-5452	-6397	-4647	-4476	-6616	
-6712	-5669	-5603	-7032	-6473	
-7297	-6059	-4656	-5801	-7631	
-8007	-5256	-4840	-7166	-6657	
-7226	-6101	-4918	-5731	-7326	
-7805	-5466	-5582	-7339	-7647	
-4993	-6539	-4030	-3800	-5591	
-6581	-4270	-6638	-5786	-6631	
-8184	-4061	-5897	-7373	-5253	
-6726	-5740	-4714	-5984	-8619	
-6653	-3813	-6903	-5362	-5137	
-7657	-3821	-6443	-7168	-5518	
-7478	-5292	-4663	-6612	-7980	
-8130	-4844	-5389	-7466	-6515	
-7074	-5151	-4470	-6644	-7890	
-7725	-4615	-6270	-6723	-6388	
-7743	-4964	-5374	-7361	-6014	
-7633	-5122	-5085	-7465	-5505	
-7385	-4397	-6598	-6755	-5247	
-7017	-6025	-4160	-5997	-7972	
-7553	-4910	-6323	-6674	-6342	
-7088	-5983	-3898	-6067	-8277	
-7422	-5141	-3947	-7459	-6893	
-7356	-5359	-4502	-7361	-7064	
-7745	-4869	-5754	-7633	-5272	
-7795	-4758	-6200	-7411	-6039	
-7546	-5271	-6348	-7075	-6138	
-6864	-4449	-6763	-6127	-4749	
-7351	-5183	-4209	-7389	-6588	
-8068	-4342	-5181	-7488	-4882	
-7921	-4657	-5503	-7447	-6082	
-5450	-6125	-5169	-5374	-5340	
-6596	-6248	-4381	-4536	-7908	
-7534	-4888	-4616	-7627	-6660	
-7184	-5251	-6284	-6386	-6608	
-7007	-4648	-5162	-7422	-6925	
-7812	-5774	-5173	-5585	-7290	
-7603	-5645	-5187	-6579	-6730	
-7432	-5619	-5299	-6635	-7113	
-7246	-5548	-5032	-6836	-6412	
-7361	-5661	-5561	-6565	-6808	
-7175	-5590	-5294	-6766	-6107	
-7134	-5005	-6366	-6147	-6088	
-7560	-5565	-4929	-6599	-7350	
-6803	-5363	-6422	-5805	-6524	
-5690	-6317	-3574	-5181	-8037	
-7733	-5628	-4842	-6034	-7182	
-6941	-5687	-4994	-6775	-6358	
-6251	-6314	-4680	-5298	-6824	
-6086	-6016	-4957	-6440	-7155	
-6813	-5883	-5311	-6467	-7057	
-7417	-5658	-5641	-6501	-7551	
-7152	-5585	-4803	-6831	-7454	
-7053	-5834	-5520	-6110	-7657	
-6147	-6221	-3414	-5159	-7954	
-6796	-5443	-6343	-5548	-6512	
-6898	-5620	-5536	-5199	-7759	
-6879	-5757	-5694	-6333	-7510	
-6014	-5966	-5278	-5645	-6849	
-6894	-5575	-5644	-6785	-5713	
-6494	-5996	-5083	-6208	-7051	
-6881	-5570	-5136	-6837	-6144	
-7584	-4122	-6340	-6646	-6427	
-6534	-5121	-6512	-4903	-6184	
-7409	-5806	-5325	-5969	-7398	
-6039	-5904	-5607	-6450	-6510	
-5861	-5933	-5253	-4478	-6877	
-5486	-5950	-5064	-6380	-6283	
-6080	-5840	-5661	-5511	-7302	
-7312	-4698	-6495	-6233	-6156	
-7193	-6038	-5185	-5417	-7234	
-6320	-5552	-5809	-6423	-5948	
-6761	-5595	-5668	-6505	-5936	
-6920	-5618	-5702	-6483	-6820	
-7008	-5755	-5587	-6491	-6334	
-6785	-6058	-5059	-5649	-7338	
-6856	-6016	-4797	-5719	-7643	
-6708	-5995	-5050	-4704	-7675	
-7195	-4575	-6515	-6263	-6112	
-7617	-5229	-6086	-7145	-6443	
-7394	-4417	-6049	-7242	-6347	
-6422	-6171	-4555	-4759	-7761	
-6535	-5932	-5137	-5269	-7843	
-6705	-5752	-4945	-6608	-7211	
-6961	-5156	-5455	-7368	-6374	
-7612	-5053	-5793	-7173	-5967	
-6570	-6192	-4302	-5774	-7729	
-7255	-5704	-4891	-6538	-7296	
-6890	-5198	-5717	-7298	-6069	
-5559	-6287	-3888	-4178	-7755	
-6752	-5957	-4429	-6263	-7557	
-7415	-4486	-5341	-7534	-5885	
-6017	-6238	-3759	-5704	-7502	
-7344	-4528	-5603	-7464	-5580	
-7337	-4807	-6329	-5885	-6292	
-7053	-5661	-4899	-6507	-8084	
-6506	-5994	-4939	-5511	-7576	
-6433	-5114	-6286	-5973	-6369	
-5940	-6175	-3750	-4759	-7839	
-6264	-5545	-5071	-6706	-6751	
-7087	-5055	-4758	-7404	-6417	
-6510	-4926	-4858	-7421	-5915	
-7216	-4724	-5920	-7156	-6279	
-6682	-5939	-4971	-5942	-7496	
-6864	-5704	-5098	-6431	-7324	
-7006	-5549	-5549	-6517	-7439	
