-10562	-9068	-9198	
-10464	-9161	-9301	
-10540	-9228	-8593	
-10248	-9824	-9357	
-10231	-9187	-9378	
-10160	-9350	-9677	
-10499	-9344	-8495	
-10379	-9382	-8348	
-10319	-9661	-9058	
-10041	-9049	-9937	
-10307	-9723	-8144	
-10032	-8430	-9950	
-9937	-9354	-9992	
-9835	-10088	-10197	
-10226	-9984	-8752	
-9633	-9543	-10368	
-10016	-10247	-8368	
-9363	-9287	-10610	
-9874	-10419	-9057	
-9049	-10043	-10769	
-10401	-9222	-8953	
-10429	-9257	-8567	
-10331	-9350	-8670	
-9752	-10467	-8766	
-9504	-10486	-9433	
-9437	-10638	-9503	
-8699	-9597	-10772	
-8435	-9367	-10820	
-10150	-9917	-9460	
-10035	-9261	-9889	
-9996	-9503	-9530	
-10215	-9966	-9113	
-9988	-9486	-9793	
-8117	-10475	-10870	
-9958	-10106	-8691	
-9911	-10155	-9489	
-9898	-9596	-9633	
-9939	-10062	-9198	
-9917	-10222	-8593	
-9998	-9923	-9423	
-9980	-9946	-9296	
-7971	-8917	-10915	
-9225	-10660	-9457	
-9813	-10248	-9592	
-7389	-9795	-11013	
-8881	-10680	-9693	
-9485	-9642	-10200	
-9654	-10295	-9067	
-9365	-9665	-10307	
-9643	-10277	-9428	
-9283	-10104	-10412	
-9623	-10110	-10151	
-9602	-10393	-9330	
-9578	-10228	-9775	
-9324	-9781	-10209	
-9136	-9769	-10507	
-9545	-10370	-9531	
-9567	-10210	-10136	
-8828	-10692	-9161	
-9564	-10455	-9064	
-9414	-10381	-9628	
-9412	-10255	-9889	
-9316	-10474	-9731	
-8485	-10725	-9212	
-9246	-10387	-9803	
-9355	-10232	-10090	
-9241	-10559	-9907	
-9120	-9880	-10470	
-9434	-10399	-9505	
-9122	-10258	-10167	
-9239	-10181	-10210	
-9112	-10340	-9973	
-9051	-10421	-10466	
-8927	-10091	-10478	
-8781	-10165	-10708	
-8929	-10469	-10175	
-8228	-9772	-10788	
-8455	-10514	-10479	
-8334	-10223	-10595	
-8903	-10520	-10298	
-9037	-10648	-9755	
-7813	-10751	-9933	
-8218	-10339	-10571	
-7648	-10122	-10883	
-8765	-10664	-10224	
-8148	-10252	-10643	
-9029	-10581	-9861	
-8530	-10429	-10303	
-8463	-10581	-10373	
-8143	-10424	-10747	
-8691	-10542	-10252	
-8365	-10674	-10476	
-7995	-10523	-10579	
-8553	-10686	-10178	
-7783	-10545	-10533	
