-8833	-5893	-5819	-7372	-6313	
-8760	-5800	-6237	-6791	-6897	
-8575	-6255	-6710	-6543	-6249	
-8757	-5755	-5915	-7132	-7007	
-8649	-5488	-5709	-7385	-7259	
-8508	-6294	-5992	-6476	-6203	
-8318	-6439	-5718	-5941	-6877	
-8200	-6855	-6909	-5760	-6275	
-8617	-5701	-5615	-6484	-7545	
-8725	-5626	-5613	-7625	-6565	
-8331	-5341	-5981	-6788	-7644	
-8722	-5581	-5291	-7966	-6675	
-8170	-5932	-6037	-6081	-7937	
-8081	-6650	-6919	-5647	-5941	
-8693	-5839	-5519	-6724	-6851	
-8467	-5988	-6504	-6796	-6501	
-8020	-6219	-6926	-6393	-6893	
-8133	-6894	-6191	-5693	-6229	
-7778	-6537	-6965	-6371	-6574	
-8435	-6201	-6410	-5895	-6787	
-8464	-5943	-6182	-7137	-6611	
-7578	-6918	-6301	-5877	-5325	
-7774	-6441	-6975	-5416	-6912	
-8540	-6081	-6086	-7377	-5917	
-7702	-6072	-7198	-5796	-7278	
-8315	-6394	-5396	-6282	-6987	
-7546	-7131	-6207	-4976	-5611	
-8350	-6226	-5812	-6842	-6591	
-8432	-6156	-6088	-6236	-6897	
-8165	-6681	-6285	-6594	-5943	
-8690	-5794	-5197	-7065	-6961	
-8302	-6420	-5821	-6440	-5905	
-8324	-5889	-5882	-6489	-7149	
-8361	-5757	-6089	-6525	-7249	
-8252	-6350	-6466	-6517	-5907	
-8274	-6088	-5908	-6602	-7285	
-8093	-6312	-6508	-6974	-6309	
-8146	-5796	-6454	-6540	-6996	
-8347	-6181	-5490	-7183	-6701	
-8294	-5796	-5371	-6458	-7203	
-8092	-6465	-6060	-6985	-6848	
-8179	-6257	-6884	-5936	-6491	
-8266	-6195	-6446	-5895	-6589	
-8149	-5841	-6776	-6199	-6886	
-8339	-6288	-6028	-6476	-6005	
-8092	-6588	-6703	-6013	-6527	
-8176	-6212	-6562	-6277	-6601	
-8038	-5529	-6248	-6793	-7248	
-8242	-6301	-5814	-5701	-7571	
-8243	-6025	-5619	-6662	-7353	
-7743	-6363	-6341	-7205	-6242	
-7784	-6792	-6472	-5913	-5623	
-8017	-6174	-6604	-6734	-7003	
-8275	-5812	-5713	-7563	-7067	
-8089	-6543	-6381	-6354	-6637	
-8005	-6294	-5812	-7431	-5934	
-8036	-6158	-6262	-5629	-7139	
-7988	-6432	-6832	-5492	-7179	
-7854	-6675	-6869	-6611	-5880	
-8060	-6801	-6609	-5112	-6813	
-7762	-6683	-6339	-6213	-5395	
-7556	-6809	-6168	-6177	-5097	
-7851	-6630	-6547	-6952	-5990	
-7276	-6102	-6089	-7280	-6124	
-6950	-6139	-6132	-7390	-6294	
-8006	-5742	-6154	-5892	-7534	
-7358	-5908	-5985	-7405	-7167	
-8036	-6175	-6074	-7200	-6638	
-7273	-6057	-5767	-7621	-6234	
-8264	-5380	-5263	-6721	-7598	
-8296	-5167	-5357	-7622	-7312	
-8057	-6756	-6287	-5453	-6923	
-7379	-6734	-6812	-6185	-5581	
-7985	-6387	-6510	-5833	-7289	
-7384	-6369	-6295	-7027	-5872	
-8135	-5758	-5413	-6915	-7605	
-7566	-5869	-5500	-7616	-6630	
-7949	-6489	-6081	-5706	-7175	
-7877	-6120	-6304	-6086	-7541	
-7458	-5602	-5294	-7869	-6882	
-7849	-5398	-5779	-7219	-7704	
-7655	-6538	-5830	-4984	-6953	
-7817	-5611	-5685	-6318	-7990	
-8026	-5771	-5612	-7590	-5731	
-7185	-6651	-6741	-4997	-7041	
-7742	-5642	-4898	-7795	-6802	
-7821	-5830	-6318	-6301	-7331	
-7699	-6027	-6876	-6137	-7388	
-7524	-7022	-6074	-5276	-5383	
-7679	-6442	-6243	-6267	-7400	
-7175	-6920	-6355	-5496	-4777	
-7750	-5798	-6628	-5933	-7238	
-7470	-6993	-6303	-4736	-6305	
-7829	-5813	-5146	-7349	-7716	
-7473	-7038	-6625	-4395	-6195	
-7631	-6342	-6353	-5109	-7560	
-7889	-5980	-5462	-5938	-7624	
-7591	-5760	-6670	-6390	-7640	
-7571	-6175	-6037	-6520	-7652	
-7617	-6221	-6980	-6012	-6345	
-8434	-5850	-5671	-7106	-6665	
-7285	-5815	-6403	-6824	-7751	
-7291	-6258	-7023	-6122	-6515	
-7559	-5973	-6576	-5489	-7926	
-7201	-5083	-4794	-8030	-6453	
-8400	-6027	-5786	-6729	-6455	
-7253	-6028	-6309	-5923	-8037	
-7316	-5228	-4964	-7451	-7439	
-6925	-5110	-5810	-6373	-7960	
-6674	-5438	-5309	-6734	-7975	
-6775	-4669	-4860	-7686	-7090	
-8397	-5982	-5464	-7070	-6565	
-8278	-5857	-6035	-7222	-6957	
-8582	-5527	-4991	-7318	-7213	
-8025	-6627	-5985	-5946	-6481	
-8226	-6282	-5917	-6200	-6599	
-8207	-6127	-5190	-6535	-7239	
-8022	-6582	-5663	-6287	-6591	
-7413	-6710	-5546	-5870	-5745	
-8246	-6130	-5835	-6655	-5695	
-7236	-6635	-6190	-5878	-6229	
-8137	-6083	-6140	-6996	-5369	
-7995	-6616	-5851	-6230	-6448	
-8111	-5622	-5830	-7374	-6664	
-7973	-6507	-5718	-6530	-6220	
-7755	-6580	-6147	-6507	-6706	
-8112	-6296	-6166	-5869	-6445	
-7728	-6631	-5412	-5565	-6369	
-8159	-6192	-6273	-6696	-5597	
-7708	-6654	-6568	-5673	-6317	
-7258	-6744	-6323	-5578	-6457	
-8341	-5692	-5478	-7285	-6355	
-8144	-6083	-6260	-6770	-6159	
-7588	-5978	-5633	-7316	-6858	
-7664	-5853	-6252	-6971	-7056	
-8246	-6070	-5941	-6321	-7243	
-7655	-6236	-6985	-5303	-6578	
-7150	-6477	-6117	-5831	-6709	
-7406	-6478	-6428	-6727	-6100	
-7639	-6330	-7113	-5712	-6573	
-7560	-6142	-5693	-7206	-6044	
-7361	-5953	-6307	-7064	-7057	
-7295	-6166	-5900	-7321	-6462	
-8068	-5945	-6356	-6530	-6853	
-7771	-6396	-6653	-5757	-7022	
-7647	-6313	-5941	-6760	-6958	
-8326	-5583	-5465	-7359	-6917	
-7261	-6789	-6645	-5237	-6347	
-7644	-6268	-5619	-7101	-7068	
-7950	-6213	-5886	-6667	-6957	
-7425	-6216	-6613	-6608	-6627	
-7710	-5855	-4804	-6894	-7088	
-8123	-6096	-5824	-5588	-7237	
-7921	-5767	-5556	-6839	-7338	
-7308	-6231	-6391	-6787	-6566	
