-21167	-15933	-21489	
-21131	-16966	-21356	
-21097	-17283	-21815	
-21050	-17683	-21304	
-21001	-17747	-21690	
-20995	-17856	-21307	
-20967	-18064	-22149	
-20877	-18099	-22456	
-20871	-18146	-20893	
-20858	-18291	-21103	
-20837	-18463	-21352	
-20699	-18501	-21898	
-20695	-18589	-20797	
-20669	-18646	-19960	
-20641	-18854	-20802	
-21053	-16067	-22032	
-20586	-19027	-20805	
-21048	-17347	-22201	
-20507	-19109	-21697	
-20480	-19212	-21354	
-20996	-16868	-22290	
-20384	-19315	-21636	
-20994	-16102	-22379	
-20381	-19382	-21439	
-20924	-17452	-22705	
-20380	-19511	-22408	
-20326	-19555	-21442	
-20215	-19560	-19655	
-20214	-19665	-20840	
-20869	-16622	-22739	
-20815	-16899	-22902	
-20209	-19716	-20906	
-20172	-19727	-21223	
-20167	-19758	-21424	
-20159	-19838	-20843	
-20791	-16621	-22992	
-20132	-19941	-20500	
-20676	-17298	-23004	
-20661	-16242	-23220	
-20053	-20023	-21392	
-20016	-20034	-21709	
-20013	-20101	-21512	
-20562	-17432	-23547	
-19910	-20219	-22258	
-19907	-20286	-22061	
-19892	-20426	-21857	
-20512	-17582	-23567	
-20484	-17431	-23800	
-19745	-20538	-21261	
-19718	-20641	-20918	
-20341	-17018	-23810	
-20256	-16856	-23971	
-19639	-20723	-21810	
-20248	-17443	-24032	
-19471	-20906	-20418	
-20220	-17620	-24045	
-20170	-17770	-24065	
-20134	-18070	-24169	
-20079	-17240	-24203	
-20048	-17017	-24273	
-19361	-21047	-20526	
-19906	-17495	-24340	
-19866	-16105	-24374	
-19822	-17707	-24376	
-19780	-17756	-24391	
-19251	-21223	-20682	
-19731	-17566	-24392	
-19730	-16905	-24410	
-19696	-18749	-24469	
-19643	-16323	-24536	
-19577	-17983	-24599	
-19037	-21255	-19682	
-19538	-18083	-24651	
-19014	-21269	-19531	
-18918	-21372	-19813	
-19321	-18047	-24671	
-19310	-17508	-24822	
-18904	-21445	-19687	
-20947	-16854	-22305	
-19137	-17118	-24944	
-18644	-21562	-18804	
-20958	-17135	-22246	
-20685	-18521	-21116	
-20647	-18534	-21783	
-20635	-18558	-21900	
-20827	-18148	-21890	
-20625	-18648	-20957	
-20957	-17204	-22226	
-18920	-17082	-24964	
-20809	-18355	-21489	
-20599	-18692	-21079	
-18909	-16543	-25115	
-20605	-18588	-21056	
-20596	-18759	-20882	
-20725	-18207	-21750	
-18488	-21587	-19352	
-20564	-18846	-21461	
-20911	-17584	-22208	
-20588	-18642	-21546	
-20718	-18212	-21514	
-20562	-18936	-21694	
-18452	-21599	-18961	
-20646	-16582	-23040	
-18281	-21679	-18553	
-20518	-18947	-21643	
-20739	-17403	-22911	
-20596	-17115	-23088	
-20753	-16888	-22948	
-20568	-16839	-23154	
-20783	-18135	-22005	
-20686	-18155	-21935	
-20732	-18060	-22504	
-20641	-18202	-21902	
-20640	-18331	-22871	
-20706	-17535	-22699	
-20644	-18135	-22099	
-20586	-18609	-21949	
-20652	-17560	-22570	
-20609	-18536	-22205	
-20556	-18697	-22764	
-20553	-18764	-22567	
-18255	-21708	-19093	
-18451	-17252	-25142	
-20538	-18904	-22363	
-20605	-18044	-22991	
-20590	-18380	-22305	
-20435	-19117	-21434	
-20423	-19163	-21770	
-18360	-17177	-25162	
-20579	-17378	-23003	
-18232	-21722	-18942	
-20489	-19073	-22400	
-20543	-17902	-23285	
-18274	-17133	-25234	
-18204	-21895	-19179	
-20190	-19633	-21509	
-20419	-19132	-22560	
-20071	-19861	-21706	
-20066	-19912	-21772	
-20113	-19819	-21188	
-20515	-18079	-23298	
-20513	-18085	-23320	
-20510	-18152	-23123	
-20495	-18292	-22919	
-20468	-18479	-22787	
-18211	-16813	-25246	
-20465	-18795	-22490	
-20466	-18732	-23071	
-20151	-19569	-22309	
-20463	-18799	-22874	
-20448	-18939	-22670	
-18198	-17431	-25260	
-20453	-17690	-23330	
-20148	-19636	-22112	
-20093	-19809	-22115	
-20435	-18084	-23573	
-20129	-19657	-23005	
-20100	-19668	-21816	
-18133	-17140	-25279	
-20084	-19818	-22058	
-20465	-18229	-23318	
-20432	-18376	-23211	
-17831	-16433	-25362	
-20362	-18827	-22849	
-20364	-19305	-22563	
-20292	-18975	-22864	
-20337	-18899	-22964	
-20360	-17699	-23634	
-20250	-16875	-23835	
-20274	-19093	-22608	
-20376	-18520	-23116	
-20253	-19265	-22857	
-20334	-17591	-23677	
-20341	-18233	-23236	
-20336	-18642	-23178	
-20298	-18519	-23369	
-20432	-18151	-23376	
-20310	-17585	-23738	
-20345	-18827	-22867	
-20331	-18179	-23351	
-20345	-17872	-23618	
-20302	-18215	-23423	
-20241	-18214	-23658	
-20250	-19332	-22660	
-20292	-18886	-23009	
-20235	-19472	-22456	
-20290	-18045	-23621	
-20279	-18091	-23530	
-20217	-17936	-23748	
-20263	-18232	-23489	
-20321	-18693	-23119	
-20208	-19330	-23111	
-19994	-19853	-22365	
-20284	-18826	-23102	
-20260	-18548	-23192	
-20261	-18238	-23511	
-20249	-18363	-23420	
-20255	-18683	-23360	
-19970	-20015	-22054	
-20214	-18764	-23526	
-20027	-19783	-22291	
-20243	-18692	-23372	
-20214	-18885	-23262	
-20201	-18090	-23783	
-20171	-18273	-23818	
-20013	-19700	-22516	
-20202	-19010	-23171	
-20171	-18362	-23673	
-17715	-16842	-25416	
-17680	-21952	-19754	
-19851	-16665	-24374	
-20075	-18928	-23238	
-20084	-18795	-23369	
-20160	-17823	-23824	
-20165	-18718	-23667	
-19982	-19769	-22409	
-20072	-18831	-23423	
-20057	-18971	-23219	
-20118	-19118	-23156	
-20069	-18846	-23310	
-19849	-19814	-22413	
-19847	-19880	-22616	
-19979	-18970	-23472	
-19971	-18991	-23187	
-19961	-19064	-23380	
-20063	-19291	-23159	
-19888	-19783	-22385	
-19868	-19661	-22564	
-19864	-19674	-22617	
-19858	-19689	-22646	
-20087	-18717	-23920	
-19820	-20007	-22303	
-19958	-19093	-23248	
-19950	-19163	-23362	
-19780	-20041	-22356	
-19665	-20429	-21662	
-20033	-17577	-24273	
-19994	-18830	-23676	
-19458	-20741	-20962	
-19798	-19834	-22757	
-19742	-20006	-22556	
-20118	-19376	-23064	
-19924	-19410	-23707	
-19432	-20770	-21502	
-20087	-18728	-23566	
-20075	-18764	-23620	
-19973	-19337	-23112	
-19419	-20807	-20720	
-19991	-19294	-23131	
-19848	-19420	-23011	
-19789	-19606	-23067	
-19679	-19667	-22914	
-19653	-19795	-22805	
-19765	-20180	-22306	
-20044	-18116	-24122	
-17504	-16972	-25519	
-19416	-20874	-20523	
-19598	-16844	-24492	
-19617	-20287	-21937	
-19772	-19554	-23158	
-19552	-20444	-22052	
-19636	-19815	-22840	
-19714	-20015	-22532	
-19687	-20179	-22559	
-20041	-18183	-23925	
-19997	-18505	-23965	
-19702	-19841	-22664	
-19669	-20001	-22650	
-19997	-18763	-23873	
-19624	-19840	-22917	
-19405	-20880	-20594	
-19474	-20443	-22305	
-19609	-20205	-22854	
-19917	-18034	-24189	
-19986	-18224	-24024	
-19409	-20784	-21351	
-19360	-20866	-20712	
-19659	-19428	-23165	
-19633	-19554	-23252	
-19615	-19760	-23005	
-19833	-18246	-24225	
-19393	-20802	-21101	
-17524	-21977	-20302	
-19630	-19621	-23055	
-19315	-20931	-20966	
-19682	-19600	-23111	
-19575	-19794	-23058	
-19786	-18714	-24162	
-19859	-18142	-24091	
-19913	-18871	-23858	
-19841	-18185	-24072	
-19546	-19866	-23212	
-19644	-19567	-23115	
-19552	-19421	-23363	
-19549	-20511	-21855	
-19533	-19670	-23487	
-19587	-19769	-22981	
-19358	-20265	-22348	
-19494	-20684	-21858	
-19450	-20563	-21903	
-19591	-20000	-22903	
-19344	-20264	-22557	
-19364	-20462	-22061	
-19901	-18996	-23767	
-19742	-18105	-24241	
-19269	-21016	-21083	
-19870	-18681	-23940	
-19309	-20635	-22064	
-19329	-20404	-22353	
-19526	-19896	-22939	
-19253	-20809	-21899	
-19316	-20273	-22533	
-19823	-18917	-23811	
-19311	-20299	-22543	
-19387	-19896	-23033	
-19362	-19939	-23123	
-19210	-20904	-21338	
-19739	-19361	-23913	
-17324	-22003	-18746	
-19852	-18724	-23921	
-19766	-18744	-23889	
-19239	-20498	-22127	
-19185	-20399	-22633	
-19225	-20076	-23061	
-19509	-19768	-23234	
-19227	-20523	-22204	
-19314	-20232	-22740	
-19291	-20102	-22885	
-19464	-19754	-23352	
-19722	-18720	-23929	
-19366	-20744	-21678	
-19676	-18779	-24196	
-19381	-19586	-23707	
-19649	-19149	-23958	
-19161	-20497	-22380	
-19343	-20758	-21527	
-19209	-20556	-22192	
-19296	-20439	-22339	
-19203	-20828	-21403	
-19309	-19895	-23286	
-19044	-20276	-22687	
-19511	-18786	-24084	
-19196	-21048	-21097	
-19166	-20871	-21730	
-19412	-19057	-24296	
-19124	-20977	-21131	
-19213	-20128	-23180	
-19178	-20625	-22085	
-19088	-20529	-22394	
-19057	-20472	-22412	
-19087	-20769	-21900	
-19084	-20639	-22061	
-19109	-19727	-23534	
-19043	-20736	-22292	
-19079	-21042	-21385	
-19033	-20315	-22853	
-18945	-21224	-20239	
-19046	-20411	-22581	
-18922	-21238	-20088	
-19177	-19890	-23329	
-19159	-20215	-22763	
-19037	-20281	-22671	
-19162	-20148	-22960	
-19016	-20458	-22428	
-18994	-20690	-22433	
-18956	-20457	-22534	
-19091	-20192	-23041	
-19098	-19830	-23510	
-19095	-19897	-23313	
-19052	-19914	-23490	
-19164	-19856	-23334	
-18932	-21148	-21031	
-19222	-19616	-23528	
