-11987	-10782	-7097	-9154	
-11981	-10663	-7134	-9890	
-11950	-10276	-7406	-9022	
-11944	-10157	-7443	-9758	
-11925	-10947	-7896	-8855	
-11919	-10828	-7933	-9591	
-11841	-10278	-7987	-9353	
-11815	-11025	-8550	-9888	
-11877	-10860	-7751	-10187	
-11747	-10932	-7655	-10474	
-11737	-10475	-8604	-9650	
-11370	-10541	-8633	-9888	
-11668	-11153	-7962	-10878	
-11345	-10994	-8707	-9594	
-11345	-10517	-8943	-9781	
-11778	-11075	-7308	-9845	
-11674	-11272	-7925	-10142	
-11210	-11960	-9067	-11049	
-11421	-10517	-7599	-11054	
-11142	-10929	-9117	-9736	
-11523	-11470	-8239	-10061	
-11371	-10728	-7049	-11201	
-11136	-10810	-9154	-10472	
-10661	-10630	-9185	-9671	
-10651	-10644	-9557	-10362	
-11222	-10466	-7133	-11212	
-11103	-10650	-7424	-11368	
-11314	-11763	-8450	-10752	
-10964	-11072	-7619	-11627	
-10125	-10448	-9607	-10738	
-11949	-10419	-7300	-8491	
-10900	-10991	-7695	-11736	
-11943	-10300	-7337	-9227	
-9782	-10697	-9940	-10483	
-11710	-10426	-7964	-10342	
-10929	-12044	-8601	-11093	
-10572	-11114	-7958	-11758	
-11643	-11129	-8272	-10771	
-10522	-11325	-7408	-11905	
-10674	-12067	-8598	-10765	
-11565	-10579	-8326	-10533	
-10659	-12193	-8668	-10488	
-11486	-10964	-8548	-9929	
-11448	-11091	-8579	-10126	
-11753	-11051	-7618	-9738	
-11373	-11278	-8339	-10166	
-11334	-10222	-7358	-11069	
-11336	-10772	-8648	-10034	
-11226	-11406	-7751	-11156	
-11276	-11400	-8653	-10089	
-11258	-10222	-8702	-9796	
-11232	-11123	-8698	-10059	
-11255	-11392	-8614	-10228	
-11220	-10349	-8733	-9993	
-11276	-11195	-8301	-11009	
-10254	-11247	-7783	-12072	
-11325	-11402	-8295	-10623	
-11376	-10660	-8596	-9152	
-10379	-12441	-8587	-10815	
-11094	-11380	-8117	-11333	
-11485	-11107	-8442	-9398	
-11454	-11210	-8542	-9390	
-11052	-11120	-8145	-11060	
-11041	-10815	-8223	-11069	
-10988	-11348	-8394	-11332	
-11499	-11194	-7464	-10356	
-10949	-11198	-7689	-11350	
-11282	-11519	-8616	-9353	
-11398	-11302	-8029	-10273	
-10946	-11654	-7670	-11483	
-10944	-11918	-8531	-11370	
-11484	-11320	-7534	-10079	
-10939	-11048	-7929	-11520	
-11366	-11204	-7781	-10426	
-11338	-11235	-7854	-10388	
-10838	-11156	-8494	-11437	
-10688	-11164	-9150	-11086	
-10794	-11726	-8631	-11475	
-10639	-11467	-9554	-10661	
-10779	-11852	-8701	-11198	
-8298	-10377	-9996	-10660	
-10046	-10918	-8008	-12134	
-10557	-11240	-8028	-11481	
-10499	-9902	-8367	-11502	
-10557	-10239	-8798	-11089	
-10503	-11182	-8797	-11222	
-10494	-10564	-8012	-11520	
-10694	-11283	-9113	-10350	
-10460	-11490	-8207	-11606	
-10716	-11176	-8685	-11237	
-10432	-10729	-8811	-11221	
-10610	-10614	-9204	-10848	
-10353	-10990	-8897	-11327	
-10490	-11066	-9242	-10808	
-10225	-11963	-8258	-11842	
-10349	-9910	-9023	-11151	
-10415	-10825	-8098	-11626	
-10201	-10448	-8263	-12011	
-10192	-11412	-8582	-11773	
-10411	-11327	-9328	-10914	
-10198	-11460	-8642	-11450	
-10177	-11538	-8652	-11496	
-10169	-11143	-8666	-11604	
-10134	-11275	-8707	-11730	
-10227	-11480	-9097	-11191	
-10485	-10819	-7717	-11773	
-10344	-10372	-8112	-11625	
-10133	-12108	-8789	-11534	
-10348	-11039	-7802	-11809	
-10088	-11370	-9189	-11256	
-10203	-10998	-9553	-10976	
-10388	-11058	-9412	-10745	
-10110	-11839	-8873	-11365	
-10198	-11660	-9198	-10994	
-10075	-11971	-8914	-11491	
-10177	-11738	-9208	-11040	
-10042	-11420	-9238	-11422	
-10353	-11190	-9453	-10871	
-10073	-11496	-9259	-10979	
-10048	-11468	-9298	-11099	
-10239	-11373	-7853	-11795	
-10231	-10978	-7867	-11903	
-9385	-11300	-8166	-12193	
-8275	-10108	-10080	-10491	
-10481	-11717	-9136	-10021	
-10282	-10737	-9467	-10870	
-10027	-11546	-9308	-11145	
-10019	-11151	-9322	-11253	
-9984	-11083	-8807	-11835	
