-7316	-6329	-5685	-6352	-7441	
-7152	-6937	-5887	-6395	-7772	
-7133	-6503	-6251	-6679	-7870	
-7281	-6591	-5274	-6766	-7455	
-7085	-7242	-6450	-6947	-7872	
-7202	-6598	-5678	-6733	-7439	
-7033	-6934	-6529	-6204	-7601	
-6929	-7101	-6691	-6564	-8046	
-6969	-7111	-6453	-6722	-8201	
-6890	-7118	-6857	-6689	-8185	
-6850	-7108	-7095	-6531	-8030	
-6869	-7542	-6731	-6247	-7932	
-6939	-7159	-6142	-6665	-8401	
-6686	-7716	-7297	-6574	-8361	
-6656	-7764	-6986	-6517	-8561	
-6855	-7380	-6446	-7103	-8199	
-6496	-6832	-5945	-6384	-8597	
-7112	-6927	-6125	-6237	-7617	
-6239	-6884	-7475	-5427	-7679	
-6415	-7771	-6463	-6518	-8716	
-6600	-6951	-5518	-7184	-7367	
-6336	-7287	-6051	-6224	-8737	
-6561	-7854	-6771	-6800	-8187	
-6292	-7430	-6385	-6269	-8773	
-6262	-7478	-6074	-6212	-8973	
-6475	-6021	-5332	-7231	-7158	
-5599	-6069	-7618	-5558	-7579	
-6331	-7992	-6767	-6956	-8514	
-6860	-7166	-6546	-6632	-8385	
-6370	-7089	-5514	-7340	-7694	
-6753	-7411	-6734	-6022	-8261	
-6694	-7139	-6797	-6408	-7685	
-6133	-6589	-6200	-7130	-8104	
-5609	-7201	-6521	-6983	-8419	
-6649	-7125	-6334	-6690	-8340	
-5892	-6596	-5677	-7131	-8259	
-6535	-7394	-6327	-7071	-8338	
-6619	-7173	-6023	-6633	-8540	
-6336	-7778	-6867	-6485	-8700	
-5569	-6117	-7307	-5501	-7779	
-6366	-7730	-7178	-6542	-8500	
-6178	-7699	-6378	-6650	-8771	
-6252	-7508	-6355	-6662	-8535	
-5739	-6303	-5288	-6825	-8516	
-5456	-6908	-6132	-6677	-8676	
-6257	-7294	-6455	-6191	-8721	
-6213	-7437	-6789	-6236	-8757	
-5413	-6941	-4273	-6752	-8597	
-6183	-7485	-6478	-6179	-8957	
-5961	-6691	-5104	-7185	-7828	
-6241	-7435	-6127	-6969	-8011	
-5215	-6915	-5609	-6678	-8831	
-5733	-7418	-5208	-7045	-8421	
-5972	-7444	-6266	-6237	-8912	
-5443	-6100	-7320	-5435	-7234	
-6734	-7149	-6559	-6566	-7840	
-5334	-6948	-4677	-6719	-8581	
-5289	-6724	-5586	-6690	-8595	
-6445	-7723	-6774	-6575	-8516	
-5136	-6922	-6013	-6645	-8815	
-5813	-6603	-6081	-7098	-8243	
