3
25
[[[12, 5, 13, 20, 20, 4, 5, 5, 7, 13, 7, 19, 6, 8, 17, 17, 17, 11, 15, 18, 11, 10, 13, 4, 7],
[5, 7, 16, 11, 17, 9, 2, 2, 1, 2, 1, 5, 7, 6, 11, 19, 12, 10, 5, 20, 7, 2, 17, 17, 16],
[14, 7, 6, 7, 11, 13, 12, 17, 9, 2, 14, 17, 4, 15, 17, 6, 16, 2, 12, 1, 12, 11, 13, 2, 15],
[12, 8, 16, 8, 4, 12, 2, 10, 17, 9, 20, 10, 20, 17, 18, 1, 10, 14, 5, 5, 11, 10, 1, 12, 2],
[1, 4, 12, 14, 5, 6, 5, 12, 1, 13, 15, 12, 15, 5, 9, 3, 5, 18, 2, 2, 15, 3, 12, 9, 8],
[16, 19, 17, 16, 11, 19, 17, 14, 10, 10, 18, 15, 15, 9, 15, 7, 4, 7, 2, 9, 15, 4, 13, 13, 5],
[14, 7, 8, 5, 16, 15, 1, 14, 12, 17, 4, 10, 13, 18, 19, 3, 15, 14, 18, 4, 9, 5, 8, 15, 6],
[16, 10, 9, 9, 2, 14, 2, 9, 1, 7, 4, 16, 7, 18, 7, 3, 2, 17, 16, 19, 15, 19, 14, 8, 16],
[17, 16, 20, 5, 11, 5, 20, 20, 13, 8, 2, 7, 10, 10, 8, 16, 14, 3, 3, 11, 10, 5, 12, 6, 1],
[11, 1, 19, 4, 8, 14, 20, 4, 13, 5, 15, 18, 4, 14, 11, 12, 15, 17, 1, 5, 5, 17, 18, 7, 19],
[9, 17, 4, 20, 3, 4, 10, 3, 2, 14, 11, 16, 13, 15, 9, 18, 9, 6, 1, 2, 16, 13, 17, 13, 13],
[1, 17, 10, 19, 4, 8, 7, 1, 11, 7, 3, 15, 17, 5, 17, 10, 16, 12, 3, 10, 1, 20, 18, 6, 20],
[20, 2, 13, 17, 15, 5, 18, 11, 15, 16, 15, 2, 3, 15, 13, 9, 17, 8, 5, 2, 4, 14, 17, 16, 16],
[7, 16, 16, 4, 2, 15, 4, 3, 8, 20, 17, 13, 17, 8, 7, 13, 2, 9, 15, 17, 1, 3, 14, 9, 7],
[15, 12, 1, 12, 8, 17, 18, 3, 12, 2, 4, 7, 5, 7, 14, 5, 4, 6, 1, 11, 12, 13, 13, 20, 8],
[10, 1, 10, 3, 9, 17, 17, 1, 17, 8, 8, 13, 6, 10, 4, 7, 14, 10, 11, 20, 4, 15, 3, 9, 16],
[14, 20, 9, 7, 20, 16, 16, 20, 6, 18, 8, 2, 15, 9, 18, 2, 16, 11, 7, 6, 15, 14, 19, 5, 5],
[19, 8, 20, 2, 16, 15, 16, 16, 4, 2, 15, 19, 17, 15, 4, 15, 3, 6, 9, 11, 4, 11, 6, 14, 17],
[12, 9, 11, 10, 13, 15, 9, 1, 14, 10, 17, 8, 5, 13, 12, 7, 7, 11, 3, 2, 15, 18, 4, 20, 6],
[14, 3, 16, 20, 17, 13, 12, 5, 3, 1, 17, 17, 10, 18, 10, 20, 14, 18, 4, 6, 10, 10, 13, 20, 13],
[14, 14, 10, 18, 13, 15, 12, 15, 11, 12, 11, 3, 3, 16, 5, 4, 13, 2, 13, 10, 12, 12, 4, 10, 16],
[9, 19, 6, 2, 18, 18, 16, 11, 8, 13, 4, 3, 5, 19, 13, 16, 10, 16, 18, 5, 20, 1, 17, 2, 14],
[6, 13, 6, 9, 3, 1, 18, 1, 6, 20, 19, 4, 15, 10, 11, 8, 13, 14, 12, 12, 6, 8, 1, 1, 6],
[5, 1, 7, 1, 3, 20, 7, 16, 5, 15, 18, 5, 13, 19, 11, 12, 17, 14, 7, 7, 5, 14, 19, 18, 6],
[11, 4, 14, 11, 5, 19, 15, 5, 5, 16, 8, 5, 2, 3, 9, 17, 20, 14, 9, 19, 5, 1, 15, 19, 7]]
,
[[1, 3, 1, 20, 20, 7, 10, 4, 1, 1, 8, 19, 16, 12, 4, 11, 20, 8, 13, 2, 17, 9, 2, 11, 18],
[20, 15, 19, 15, 13, 6, 16, 15, 7, 15, 15, 13, 5, 18, 13, 5, 5, 12, 1, 17, 16, 11, 17, 3, 3],
[18, 19, 12, 20, 10, 10, 19, 4, 8, 13, 17, 14, 9, 12, 20, 3, 7, 12, 8, 4, 5, 13, 9, 17, 13],
[6, 12, 4, 2, 15, 7, 20, 14, 18, 19, 3, 8, 18, 7, 16, 11, 3, 9, 19, 14, 8, 2, 20, 20, 9],
[4, 5, 2, 13, 2, 14, 19, 13, 17, 1, 8, 3, 1, 1, 1, 19, 3, 8, 17, 10, 4, 7, 12, 12, 5],
[6, 20, 6, 6, 19, 15, 9, 4, 16, 2, 5, 9, 1, 18, 6, 2, 5, 8, 2, 6, 9, 1, 8, 16, 17],
[17, 19, 3, 9, 11, 8, 14, 10, 13, 19, 9, 8, 8, 12, 3, 10, 17, 12, 11, 14, 17, 12, 19, 5, 13],
[4, 13, 13, 12, 8, 10, 9, 7, 12, 17, 18, 19, 11, 7, 12, 10, 16, 19, 18, 7, 1, 8, 4, 12, 18],
[17, 9, 9, 16, 13, 2, 20, 5, 15, 11, 13, 4, 19, 20, 16, 16, 17, 15, 7, 3, 7, 17, 18, 5, 14],
[5, 6, 1, 8, 18, 19, 5, 7, 8, 20, 19, 9, 19, 3, 4, 10, 16, 8, 9, 15, 3, 5, 11, 18, 11],
[14, 4, 8, 12, 9, 1, 16, 15, 2, 4, 12, 1, 9, 18, 8, 9, 17, 17, 8, 20, 20, 17, 15, 7, 6],
[9, 10, 10, 19, 7, 1, 13, 11, 8, 4, 19, 9, 20, 13, 11, 4, 5, 11, 12, 3, 18, 20, 19, 14, 7],
[18, 14, 4, 13, 20, 9, 1, 10, 18, 20, 16, 19, 13, 7, 7, 16, 5, 15, 16, 18, 5, 19, 3, 16, 11],
[5, 14, 11, 4, 7, 17, 2, 1, 1, 14, 20, 9, 15, 9, 7, 15, 5, 6, 7, 11, 12, 2, 16, 6, 18],
[13, 11, 17, 16, 6, 7, 20, 19, 17, 4, 6, 14, 5, 6, 14, 19, 6, 3, 14, 15, 10, 8, 20, 15, 14],
[11, 6, 16, 6, 12, 13, 19, 3, 9, 14, 9, 16, 14, 7, 12, 17, 13, 6, 2, 19, 19, 1, 5, 2, 14],
[20, 11, 1, 19, 6, 15, 10, 12, 10, 16, 3, 3, 15, 6, 12, 8, 14, 8, 2, 1, 19, 19, 13, 5, 1],
