3
25
[[[13, 9, 2, 11, 3, 4, 5, 18, 5, 11, 2, 18, 6, 13, 2, 18, 17, 9, 9, 18, 5, 19, 12, 9, 3],
[16, 13, 9, 6, 1, 11, 18, 9, 13, 8, 12, 16, 12, 9, 20, 3, 11, 18, 8, 3, 19, 5, 20, 8, 14],
[17, 12, 12, 9, 1, 15, 5, 13, 3, 10, 14, 14, 7, 3, 7, 15, 14, 2, 6, 3, 2, 8, 13, 19, 15],
[16, 18, 20, 15, 5, 14, 12, 17, 5, 20, 18, 19, 4, 10, 2, 14, 4, 16, 20, 6, 2, 14, 20, 4, 20],
[2, 5, 8, 15, 4, 3, 11, 1, 2, 6, 6, 15, 17, 3, 20, 17, 20, 19, 1, 10, 1, 14, 13, 16, 14],
[19, 18, 8, 18, 1, 7, 19, 5, 15, 13, 8, 17, 4, 9, 19, 9, 15, 14, 5, 17, 14, 2, 17, 12, 2],
[6, 12, 16, 19, 8, 9, 17, 5, 17, 14, 6, 4, 13, 10, 18, 6, 18, 14, 9, 7, 13, 17, 1, 6, 2],
[18, 19, 3, 14, 11, 5, 20, 3, 20, 18, 10, 9, 15, 15, 5, 9, 20, 9, 1, 10, 6, 7, 7, 20, 15],
[13, 12, 12, 14, 18, 13, 11, 17, 16, 5, 7, 20, 4, 9, 20, 2, 19, 8, 17, 14, 13, 5, 14, 1, 6],
[3, 7, 13, 10, 6, 8, 3, 18, 19, 16, 15, 12, 7, 12, 7, 12, 18, 7, 16, 7, 6, 17, 5, 14, 14],
[19, 6, 19, 12, 6, 5, 14, 12, 17, 4, 18, 4, 6, 15, 3, 2, 10, 15, 9, 1, 1, 20, 19, 8, 15],
[5, 13, 12, 10, 6, 5, 8, 12, 4, 19, 18, 8, 13, 10, 4, 16, 7, 8, 2, 2, 10, 3, 12, 4, 11],
[13, 5, 11, 11, 13, 5, 16, 5, 17, 5, 11, 1, 12, 2, 5, 10, 20, 12, 3, 9, 16, 18, 15, 3, 19],
[17, 13, 2, 9, 17, 12, 1, 2, 2, 12, 14, 7, 7, 19, 3, 11, 9, 4, 3, 11, 8, 13, 10, 19, 15],
[18, 15, 12, 13, 17, 11, 10, 10, 12, 18, 6, 4, 18, 7, 6, 10, 1, 12, 16, 19, 15, 7, 8, 18, 9],
