3
20
[[[17, 11, 2, 16, 7, 17, 19, 6, 4, 18, 8, 9, 1, 1, 3, 7, 15, 11, 14, 19],
[17, 3, 2, 6, 13, 13, 7, 16, 13, 20, 2, 9, 10, 3, 5, 17, 20, 3, 2, 4],
[1, 9, 12, 1, 10, 15, 8, 5, 6, 2, 3, 3, 4, 4, 8, 17, 16, 15, 12, 9],
[14, 13, 18, 4, 16, 2, 20, 15, 5, 2, 18, 5, 11, 10, 6, 20, 5, 14, 4, 10],
[15, 7, 12, 18, 11, 20, 15, 7, 14, 6, 15, 7, 18, 13, 10, 13, 14, 10, 8, 19],
[11, 5, 4, 1, 15, 10, 1, 19, 3, 5, 8, 17, 12, 20, 15, 2, 19, 9, 8, 12],
[15, 3, 19, 13, 15, 9, 6, 9, 18, 13, 8, 9, 18, 12, 10, 12, 1, 10, 11, 4],
[15, 19, 20, 6, 18, 15, 7, 16, 4, 15, 8, 19, 17, 6, 11, 12, 15, 16, 1, 13],
[8, 8, 1, 5, 20, 10, 17, 20, 20, 8, 3, 14, 6, 3, 19, 4, 18, 6, 20, 2],
[20, 7, 20, 17, 13, 10, 9, 8, 5, 9, 20, 13, 17, 20, 18, 16, 9, 15, 16, 8],
[2, 19, 2, 8, 2, 20, 11, 20, 5, 10, 1, 5, 17, 1, 1, 10, 10, 9, 17, 15],
[18, 16, 7, 14, 15, 5, 9, 4, 19, 5, 12, 20, 3, 13, 7, 4, 13, 18, 3, 18],
[8, 4, 2, 5, 4, 2, 14, 14, 11, 10, 8, 8, 6, 15, 2, 20, 19, 11, 4, 17],
[15, 16, 17, 17, 9, 4, 1, 1, 1, 4, 18, 9, 7, 19, 13, 11, 1, 6, 4, 12],
[16, 12, 19, 1, 6, 1, 1, 4, 11, 4, 1, 5, 19, 17, 2, 7, 20, 3, 8, 20],
[6, 5, 8, 13, 4, 1, 3, 5, 6, 7, 16, 1, 18, 15, 1, 3, 15, 1, 7, 5],
[5, 7, 10, 4, 4, 11, 10, 3, 13, 18, 3, 18, 3, 11, 11, 6, 11, 14, 11, 16],
[20, 6, 17, 18, 1, 18, 1, 15, 19, 7, 20, 3, 14, 9, 6, 17, 19, 16, 19, 12],
[13, 2, 10, 16, 12, 20, 1, 2, 14, 12, 18, 14, 18, 15, 11, 18, 12, 11, 13, 10],
[18, 13, 12, 11, 1, 18, 7, 20, 14, 6, 11, 7, 7, 20, 2, 19, 20, 3, 1, 13]]
,
[[14, 19, 6, 11, 13, 17, 9, 4, 7, 1, 13, 4, 13, 5, 14, 14, 3, 1, 13, 16],
[7, 4, 2, 14, 4, 4, 13, 4, 6, 13, 16, 20, 11, 2, 10, 3, 18, 19, 7, 5],
[20, 20, 8, 13, 5, 2, 6, 7, 3, 19, 3, 10, 3, 5, 3, 6, 8, 16, 9, 14],
[8, 5, 13, 19, 7, 3, 2, 5, 1, 8, 9, 20, 8, 17, 13, 12, 19, 18, 19, 2],
[17, 1, 11, 19, 6, 14, 5, 14, 9, 14, 7, 16, 18, 20, 15, 4, 2, 16, 8, 3],
[3, 17, 3, 11, 13, 15, 2, 12, 13, 1, 13, 9, 1, 3, 8, 7, 17, 13, 20, 5],
[6, 7, 1, 3, 6, 15, 7, 8, 10, 15, 10, 13, 12, 13, 4, 5, 7, 5, 16, 20],
[5, 8, 9, 6, 11, 17, 13, 7, 9, 12, 11, 14, 18, 12, 17, 3, 6, 4, 10, 16],
[18, 20, 9, 10, 12, 12, 14, 19, 17, 9, 19, 2, 17, 7, 8, 7, 4, 20, 13, 12],
[11, 4, 5, 9, 16, 2, 12, 2, 5, 2, 17, 3, 1, 6, 12, 13, 18, 5, 12, 15],
[13, 10, 16, 9, 17, 4, 16, 20, 3, 9, 12, 14, 12, 16, 3, 8, 18, 14, 9, 2],
[15, 6, 4, 16, 11, 15, 9, 9, 20, 1, 3, 13, 10, 19, 1, 7, 2, 17, 7, 5],
[5, 18, 18, 17, 14, 1, 4, 11, 14, 12, 13, 9, 18, 16, 5, 9, 11, 13, 17, 10],
[13, 20, 2, 3, 19, 3, 10, 20, 20, 16, 5, 4, 14, 3, 1, 7, 3, 4, 18, 17],
[16, 10, 5, 13, 6, 10, 1, 17, 3, 18, 7, 16, 18, 9, 18, 16, 12, 8, 16, 11],
[4, 20, 15, 17, 2, 15, 4, 4, 19, 2, 20, 14, 12, 5, 7, 17, 14, 8, 13, 16],
[6, 19, 11, 3, 7, 9, 18, 18, 17, 13, 9, 20, 13, 3, 17, 14, 17, 1, 18, 15],
[2, 18, 9, 13, 2, 15, 10, 16, 3, 3, 12, 8, 2, 2, 10, 8, 11, 8, 6, 7],
