3
15
[[[5, 19, 8, 20, 2, 2, 3, 5, 6, 14, 18, 15, 14, 15, 4],
[18, 4, 2, 9, 15, 6, 2, 18, 2, 18, 17, 8, 6, 16, 10],
[7, 1, 9, 14, 1, 10, 16, 3, 15, 2, 17, 13, 17, 10, 7],
[1, 8, 11, 3, 17, 5, 8, 18, 3, 10, 16, 19, 18, 1, 15],
[7, 7, 16, 15, 1, 16, 5, 16, 19, 20, 18, 16, 12, 14, 5],
[18, 14, 12, 8, 17, 8, 13, 4, 6, 15, 14, 1, 14, 11, 2],
[9, 18, 8, 4, 13, 8, 19, 18, 4, 18, 17, 2, 13, 8, 15],
[18, 5, 9, 9, 13, 5, 17, 6, 9, 3, 1, 3, 4, 14, 14],
[5, 2, 11, 13, 6, 4, 1, 5, 1, 4, 2, 17, 5, 15, 4],
[20, 12, 9, 9, 1, 2, 14, 18, 7, 3, 20, 8, 5, 4, 2],
[18, 8, 4, 9, 20, 9, 12, 20, 13, 12, 4, 14, 9, 9, 9],
[13, 9, 20, 1, 18, 20, 3, 11, 17, 9, 13, 17, 17, 17, 20],
[18, 15, 8, 1, 3, 8, 10, 14, 8, 2, 6, 12, 16, 14, 1],
[4, 6, 9, 4, 7, 6, 3, 9, 17, 20, 18, 9, 17, 14, 6],
[17, 12, 1, 4, 13, 3, 12, 2, 17, 19, 4, 3, 10, 19, 16]]
,
[[10, 3, 2, 19, 6, 9, 5, 9, 18, 1, 9, 15, 9, 5, 9],
[15, 1, 20, 15, 5, 13, 18, 16, 14, 14, 14, 17, 16, 4, 16],
[12, 14, 19, 14, 13, 5, 3, 17, 13, 20, 17, 2, 14, 6, 6],
[3, 20, 7, 3, 15, 11, 15, 12, 6, 9, 5, 20, 5, 1, 4],
[1, 13, 18, 19, 7, 10, 4, 9, 6, 16, 8, 3, 18, 2, 8],
[3, 4, 8, 10, 6, 3, 1, 20, 14, 7, 8, 19, 6, 13, 20],
[10, 14, 12, 7, 13, 18, 17, 16, 7, 3, 12, 14, 5, 9, 15],
[13, 12, 19, 1, 2, 5, 3, 2, 4, 16, 8, 12, 15, 14, 5],
[14, 3, 19, 5, 10, 11, 3, 7, 7, 9, 9, 18, 3, 14, 7],
[18, 6, 18, 17, 6, 19, 1, 9, 20, 4, 4, 8, 16, 18, 1],
[1, 12, 4, 19, 17, 13, 10, 19, 19, 16, 8, 8, 14, 11, 1],
[20, 9, 7, 17, 5, 12, 16, 5, 1, 16, 9, 5, 3, 4, 3],
[4, 5, 14, 7, 4, 10, 20, 13, 9, 19, 8, 17, 6, 1, 7],
[7, 1, 16, 13, 18, 20, 5, 13, 4, 5, 9, 12, 9, 12, 16],
[11, 15, 1, 5, 2, 4, 14, 2, 16, 2, 20, 4, 19, 6, 5]]
,
[[6, 12, 5, 1, 5, 3, 20, 9, 15, 4, 14, 4, 16, 3, 15],
[12, 13, 10, 12, 17, 12, 16, 11, 13, 12, 13, 12, 15, 11, 18],
[20, 16, 10, 5, 17, 14, 7, 17, 3, 2, 20, 16, 5, 16, 19],
[20, 7, 11, 9, 19, 8, 20, 14, 19, 13, 5, 11, 4, 20, 2],
[2, 19, 18, 11, 4, 14, 5, 11, 10, 7, 12, 10, 3, 17, 5],
[1, 16, 12, 12, 5, 10, 20, 5, 3, 18, 17, 7, 9, 1, 6],
[10, 2, 5, 8, 13, 9, 1, 17, 19, 11, 3, 11, 1, 6, 7],
[5, 6, 3, 16, 18, 8, 6, 17, 12, 8, 15, 9, 15, 3, 10],
[1, 13, 11, 6, 1, 3, 14, 1, 19, 13, 12, 2, 3, 12, 7],
[10, 17, 13, 12, 13, 10, 19, 18, 7, 11, 5, 1, 20, 20, 4],
[9, 20, 17, 20, 5, 17, 3, 19, 18, 2, 11, 9, 4, 13, 1],
[10, 3, 17, 3, 14, 9, 12, 13, 7, 18, 4, 12, 19, 3, 11],
[2, 12, 10, 18, 12, 15, 15, 14, 13, 12, 16, 4, 1, 19, 17],
[1, 9, 19, 17, 11, 12, 6, 3, 5, 12, 1, 9, 3, 19, 12],
[14, 1, 3, 4, 19, 14, 18, 13, 8, 11, 4, 3, 14, 4, 2]]
]
