3
25
[[[7, 6, 5, 10, 8, 2, 12, 20, 11, 9, 9, 4, 12, 13, 13, 9, 3, 18, 6, 13, 14, 8, 5, 11, 8],
[17, 18, 10, 14, 16, 10, 20, 2, 15, 10, 9, 16, 1, 9, 7, 10, 17, 10, 1, 9, 2, 9, 12, 19, 15],
[4, 13, 2, 8, 3, 10, 5, 1, 19, 18, 17, 9, 17, 18, 3, 6, 6, 19, 7, 14, 5, 16, 11, 15, 16],
[20, 16, 5, 11, 15, 20, 14, 7, 1, 2, 10, 10, 6, 11, 9, 4, 7, 17, 20, 4, 20, 6, 10, 19, 12],
[4, 3, 8, 14, 18, 4, 13, 13, 9, 3, 7, 8, 16, 14, 8, 17, 3, 18, 3, 13, 6, 6, 19, 2, 6],
[3, 1, 11, 12, 20, 3, 15, 3, 10, 8, 20, 14, 1, 12, 2, 3, 19, 9, 19, 12, 17, 15, 15, 14, 18],
[8, 20, 3, 7, 1, 8, 9, 2, 19, 1, 1, 2, 15, 3, 12, 3, 2, 5, 3, 14, 6, 6, 12, 14, 4],
[4, 10, 19, 19, 4, 16, 6, 3, 18, 12, 3, 6, 1, 5, 4, 1, 6, 6, 16, 9, 17, 18, 11, 1, 1],
[4, 6, 6, 16, 19, 9, 20, 9, 7, 18, 12, 3, 3, 14, 1, 15, 17, 6, 16, 1, 10, 16, 7, 15, 11],
[15, 11, 9, 5, 11, 10, 9, 16, 15, 5, 15, 4, 4, 3, 11, 2, 14, 13, 5, 8, 13, 19, 4, 19, 14],
[5, 8, 10, 11, 2, 1, 5, 13, 10, 10, 3, 19, 18, 19, 14, 3, 14, 17, 6, 16, 8, 7, 10, 1, 12],
[18, 14, 10, 1, 12, 4, 5, 20, 14, 15, 2, 14, 20, 14, 4, 9, 17, 2, 6, 15, 15, 9, 8, 12, 14],
[4, 19, 1, 14, 20, 12, 11, 14, 2, 12, 5, 6, 16, 5, 20, 11, 6, 14, 10, 20, 17, 18, 16, 18, 4],
[11, 13, 12, 19, 4, 6, 3, 3, 6, 16, 3, 18, 7, 16, 20, 18, 1, 6, 14, 5, 5, 4, 11, 18, 13],
[11, 14, 11, 6, 12, 14, 17, 4, 6, 15, 8, 11, 17, 11, 17, 13, 13, 15, 19, 8, 14, 17, 8, 19, 10],
[13, 4, 13, 4, 1, 6, 14, 15, 17, 20, 7, 10, 16, 10, 16, 10, 18, 6, 7, 8, 3, 19, 20, 17, 17],
[8, 11, 13, 15, 10, 3, 8, 13, 16, 11, 14, 1, 4, 9, 18, 3, 15, 7, 19, 5, 3, 8, 2, 9, 14],
[9, 11, 12, 8, 8, 9, 15, 19, 2, 10, 9, 4, 18, 2, 20, 8, 15, 1, 12, 4, 18, 15, 18, 4, 13],
[2, 7, 1, 3, 15, 14, 11, 6, 6, 19, 14, 15, 14, 12, 17, 4, 20, 20, 1, 1, 20, 9, 16, 20, 1],
[19, 17, 15, 17, 1, 8, 18, 7, 8, 20, 1, 2, 11, 7, 8, 10, 20, 2, 4, 11, 18, 8, 11, 18, 9],
[12, 17, 17, 8, 16, 17, 6, 12, 12, 2, 12, 19, 20, 19, 6, 20, 19, 7, 11, 6, 14, 20, 5, 16, 4],
[16, 14, 12, 6, 12, 20, 18, 9, 16, 5, 5, 13, 11, 17, 4, 12, 8, 2, 12, 7, 8, 11, 6, 15, 1],
[11, 9, 1, 15, 4, 4, 10, 18, 15, 16, 10, 15, 13, 18, 10, 17, 2, 3, 7, 18, 7, 19, 6, 9, 10],
[12, 16, 20, 17, 10, 1, 8, 19, 1, 2, 3, 5, 12, 20, 19, 7, 9, 14, 19, 6, 3, 16, 8, 6, 2],
[5, 12, 1, 11, 20, 10, 2, 16, 10, 19, 6, 10, 6, 4, 10, 8, 6, 14, 20, 6, 13, 6, 14, 6, 5]]
,
[[20, 9, 20, 8, 15, 2, 12, 6, 2, 3, 6, 12, 4, 1, 1, 3, 6, 11, 9, 10, 20, 17, 15, 14, 16],
[20, 7, 2, 14, 13, 6, 13, 2, 6, 1, 16, 7, 13, 2, 9, 15, 7, 20, 19, 8, 20, 1, 13, 10, 10],
[2, 10, 7, 17, 4, 2, 16, 11, 3, 10, 3, 9, 3, 4, 14, 3, 20, 20, 15, 1, 8, 9, 8, 8, 7],
[15, 7, 8, 8, 17, 18, 10, 7, 4, 6, 10, 5, 2, 20, 8, 11, 3, 16, 13, 6, 9, 16, 6, 9, 10],
[7, 17, 18, 14, 4, 5, 8, 11, 13, 16, 8, 10, 5, 14, 13, 11, 3, 18, 13, 3, 5, 4, 5, 20, 16],
[11, 9, 12, 16, 18, 1, 2, 14, 19, 16, 18, 3, 4, 9, 15, 19, 16, 5, 4, 9, 17, 15, 12, 15, 7],
[14, 19, 10, 19, 19, 6, 9, 8, 17, 5, 5, 17, 7, 19, 16, 2, 17, 18, 5, 5, 13, 4, 20, 17, 7],
[9, 14, 2, 1, 8, 8, 15, 7, 17, 13, 5, 3, 1, 12, 19, 5, 17, 16, 12, 15, 11, 13, 11, 9, 18],
[16, 2, 1, 16, 19, 8, 5, 12, 9, 5, 20, 17, 19, 6, 14, 12, 11, 16, 13, 3, 15, 18, 19, 10, 9],
[14, 1, 1, 5, 9, 19, 20, 10, 19, 15, 8, 7, 19, 20, 16, 4, 20, 12, 3, 6, 5, 14, 17, 20, 6],
[19, 14, 4, 18, 4, 12, 12, 4, 13, 16, 13, 11, 16, 3, 10, 10, 10, 16, 9, 10, 11, 12, 10, 2, 14],
[15, 7, 8, 11, 6, 13, 10, 20, 17, 8, 4, 8, 19, 8, 1, 15, 20, 11, 10, 2, 20, 19, 12, 16, 8],
[2, 6, 19, 11, 8, 13, 5, 14, 20, 16, 20, 13, 5, 20, 9, 13, 3, 17, 11, 10, 17, 5, 9, 8, 14],
[11, 7, 13, 3, 3, 20, 4, 8, 19, 14, 16, 11, 19, 9, 10, 14, 8, 3, 19, 7, 11, 11, 10, 7, 2],
[19, 4, 6, 8, 11, 20, 19, 18, 13, 1, 20, 12, 4, 8, 11, 18, 3, 1, 16, 12, 11, 10, 20, 13, 9],
[7, 4, 19, 16, 11, 20, 15, 14, 6, 2, 5, 6, 1, 2, 18, 1, 2, 10, 5, 10, 20, 2, 13, 20, 18],
[4, 10, 7, 3, 3, 15, 10, 6, 14, 5, 16, 14, 19, 10, 20, 1, 14, 5, 1, 16, 2, 2, 18, 11, 6],
[7, 10, 8, 19, 10, 5, 3, 20, 12, 6, 3, 7, 15, 8, 20, 19, 4, 14, 18, 13, 13, 18, 6, 17, 19],
[1, 19, 20, 18, 10, 6, 5, 20, 13, 4, 10, 18, 6, 9, 9, 12, 11, 16, 6, 19, 15, 5, 2, 9, 2],
[14, 1, 20, 20, 18, 18, 20, 16, 18, 18, 6, 3, 3, 5, 16, 6, 15, 13, 12, 3, 2, 3, 14, 17, 8],
[13, 12, 12, 14, 20, 14, 8, 20, 13, 7, 18, 10, 7, 13, 7, 5, 19, 10, 7, 4, 5, 12, 18, 17, 4],
[1, 19, 6, 15, 15, 14, 7, 7, 5, 1, 6, 18, 9, 6, 11, 15, 3, 20, 2, 16, 7, 6, 14, 16, 13],
[18, 1, 5, 15, 18, 8, 15, 16, 13, 9, 10, 6, 16, 17, 11, 16, 3, 9, 5, 8, 19, 19, 11, 19, 1],
[7, 6, 7, 1, 2, 19, 18, 2, 3, 12, 19, 10, 7, 14, 3, 16, 4, 9, 11, 1, 20, 7, 3, 8, 11],
[10, 7, 10, 1, 6, 10, 7, 11, 16, 7, 12, 15, 4, 14, 17, 16, 13, 7, 2, 6, 10, 17, 10, 19, 8]]
,
[[10, 18, 14, 12, 6, 5, 2, 13, 14, 2, 18, 4, 9, 8, 20, 15, 20, 14, 19, 14, 11, 14, 6, 18, 15],
[12, 7, 12, 2, 5, 19, 11, 3, 13, 3, 8, 17, 5, 20, 11, 7, 18, 14, 15, 6, 14, 10, 6, 7, 8],
[19, 18, 1, 4, 15, 16, 16, 1, 7, 17, 6, 6, 8, 8, 18, 10, 16, 15, 15, 16, 5, 2, 13, 19, 16],
[19, 13, 6, 4, 20, 14, 2, 17, 14, 6, 11, 10, 1, 12, 17, 17, 18, 2, 4, 6, 20, 14, 1, 14, 9],
[17, 19, 10, 10, 18, 6, 8, 10, 11, 11, 9, 4, 12, 5, 18, 17, 16, 8, 18, 7, 4, 14, 5, 6, 18],
[10, 5, 11, 10, 19, 20, 6, 17, 9, 16, 14, 14, 3, 4, 5, 13, 12, 9, 4, 16, 7, 1, 12, 14, 18],
[18, 18, 12, 2, 3, 9, 12, 7, 20, 1, 6, 19, 7, 2, 8, 2, 16, 1, 4, 19, 6, 17, 10, 14, 1],
[6, 20, 1, 17, 14, 19, 15, 11, 11, 17, 13, 19, 8, 20, 19, 9, 5, 17, 16, 7, 4, 18, 3, 5, 2],
[2, 10, 18, 12, 4, 18, 17, 4, 19, 14, 18, 18, 9, 8, 8, 5, 1, 6, 13, 1, 4, 2, 5, 1, 17],
[12, 5, 14, 15, 9, 15, 16, 19, 12, 7, 3, 10, 4, 7, 9, 18, 4, 6, 6, 11, 13, 11, 12, 19, 4],
[12, 3, 5, 17, 3, 1, 8, 8, 15, 3, 17, 9, 18, 16, 1, 5, 18, 11, 8, 4, 19, 6, 8, 4, 11],
[19, 16, 2, 10, 15, 5, 1, 17, 9, 17, 20, 10, 5, 7, 4, 7, 3, 13, 5, 18, 14, 9, 16, 4, 17],
[20, 2, 2, 7, 6, 13, 5, 2, 14, 14, 16, 18, 14, 12, 6, 11, 12, 16, 16, 18, 19, 2, 20, 12, 7],
[18, 5, 16, 13, 8, 12, 12, 10, 14, 19, 16, 6, 3, 17, 19, 16, 13, 16, 10, 5, 2, 1, 16, 18, 16],
[13, 16, 18, 13, 7, 5, 11, 12, 20, 3, 19, 11, 15, 9, 4, 14, 4, 10, 16, 1, 8, 12, 13, 4, 2],
[17, 6, 3, 12, 3, 18, 5, 19, 16, 17, 5, 20, 8, 17, 19, 11, 16, 10, 5, 4, 14, 18, 8, 3, 14],
[8, 10, 5, 1, 14, 7, 17, 19, 9, 9, 2, 7, 13, 20, 2, 10, 5, 2, 17, 1, 1, 7, 16, 10, 12],
[20, 3, 10, 7, 6, 4, 15, 16, 8, 15, 9, 15, 12, 8, 3, 20, 9, 10, 13, 8, 12, 2, 12, 14, 19],
[13, 14, 5, 8, 4, 17, 7, 7, 7, 14, 12, 10, 8, 7, 18, 3, 15, 12, 14, 3, 15, 14, 11, 4, 7],
[19, 16, 8, 11, 9, 7, 3, 2, 12, 10, 5, 8, 17, 12, 14, 10, 3, 3, 17, 9, 20, 20, 4, 12, 14],
[6, 6, 7, 17, 10, 13, 15, 5, 1, 5, 13, 8, 8, 15, 19, 17, 19, 6, 14, 10, 20, 3, 13, 3, 20],
[2, 2, 19, 5, 14, 13, 11, 19, 19, 8, 9, 12, 2, 13, 13, 7, 5, 20, 14, 19, 18, 11, 18, 4, 4],
[8, 4, 6, 20, 6, 6, 2, 8, 5, 6, 1, 17, 17, 20, 16, 4, 8, 8, 6, 20, 20, 12, 5, 20, 5],
[4, 18, 16, 2, 2, 19, 10, 5, 5, 10, 11, 10, 11, 19, 14, 16, 19, 11, 13, 19, 6, 17, 6, 13, 2],
[6, 13, 13, 11, 13, 18, 14, 10, 13, 16, 12, 12, 5, 17, 16, 14, 7, 6, 4, 6, 20, 20, 4, 10, 13]]
]
