3
35
[[[19, 12, 9, 11, 8, 6, 7, 15, 8, 13, 16, 13, 9, 12, 11, 7, 11, 20, 12, 13, 6, 10, 19, 7, 7, 15, 18, 19, 7, 16, 2, 5, 7, 10, 16],
[15, 16, 2, 9, 3, 15, 5, 16, 3, 17, 7, 10, 7, 6, 2, 19, 11, 11, 18, 18, 18, 13, 15, 16, 19, 11, 17, 4, 17, 7, 20, 11, 2, 2, 20],
[5, 16, 5, 20, 18, 1, 7, 7, 8, 12, 9, 7, 3, 19, 5, 1, 16, 17, 15, 11, 16, 6, 8, 20, 2, 14, 19, 13, 15, 20, 13, 20, 15, 18, 19],
[13, 19, 6, 20, 6, 17, 8, 13, 19, 6, 18, 19, 2, 14, 14, 12, 10, 19, 19, 9, 1, 12, 8, 13, 7, 8, 6, 6, 3, 3, 5, 15, 1, 10, 15],
[7, 6, 2, 19, 5, 8, 16, 4, 9, 10, 17, 20, 20, 16, 19, 8, 16, 11, 16, 9, 17, 3, 14, 3, 5, 17, 7, 20, 17, 17, 14, 4, 3, 16, 3],
[7, 3, 19, 10, 12, 8, 7, 12, 8, 2, 10, 16, 17, 20, 11, 6, 17, 13, 19, 19, 18, 15, 6, 17, 12, 2, 11, 15, 4, 6, 18, 11, 9, 16, 20],
[20, 4, 7, 11, 11, 9, 20, 6, 6, 19, 16, 11, 16, 9, 9, 14, 7, 4, 19, 4, 16, 20, 14, 11, 4, 19, 8, 14, 7, 3, 14, 6, 6, 1, 16],
[16, 9, 16, 2, 14, 15, 17, 4, 10, 6, 13, 3, 12, 17, 2, 15, 12, 2, 8, 3, 5, 7, 10, 19, 14, 13, 13, 20, 19, 13, 16, 15, 1, 11, 16],
[14, 5, 12, 18, 15, 17, 10, 17, 9, 6, 19, 3, 18, 20, 10, 20, 5, 17, 10, 4, 10, 2, 16, 9, 1, 8, 4, 15, 8, 15, 10, 2, 19, 2, 19],
[13, 19, 8, 10, 7, 14, 9, 9, 12, 8, 19, 11, 13, 15, 1, 16, 5, 2, 11, 14, 2, 18, 17, 16, 6, 12, 6, 7, 10, 7, 5, 3, 5, 13, 13],
[12, 7, 1, 20, 18, 9, 19, 9, 2, 14, 9, 17, 19, 11, 8, 12, 12, 5, 9, 8, 11, 20, 14, 17, 10, 20, 2, 13, 5, 14, 6, 16, 1, 6, 16],
[19, 15, 15, 7, 16, 8, 15, 13, 6, 5, 20, 18, 17, 5, 6, 5, 15, 5, 18, 12, 15, 18, 13, 7, 3, 7, 12, 19, 8, 18, 15, 6, 13, 9, 12],
[9, 17, 7, 1, 3, 12, 1, 20, 8, 6, 5, 13, 1, 10, 10, 13, 5, 8, 5, 11, 10, 12, 3, 9, 19, 20, 3, 4, 13, 11, 16, 1, 7, 2, 2],
[9, 13, 3, 9, 1, 8, 13, 13, 9, 3, 3, 1, 7, 10, 6, 18, 20, 17, 20, 9, 16, 20, 11, 20, 13, 2, 15, 13, 8, 16, 15, 17, 9, 17, 6],
[9, 5, 19, 1, 13, 1, 4, 14, 8, 14, 19, 5, 13, 16, 5, 1, 12, 5, 12, 11, 17, 13, 5, 10, 1, 1, 4, 18, 9, 20, 3, 17, 5, 1, 18],
[18, 1, 1, 11, 9, 15, 10, 14, 7, 6, 18, 8, 17, 3, 20, 8, 20, 12, 12, 10, 12, 12, 13, 9, 1, 13, 11, 18, 17, 11, 15, 14, 12, 16, 5],
[20, 10, 15, 13, 17, 20, 11, 5, 17, 14, 4, 4, 14, 16, 15, 3, 7, 7, 16, 16, 8, 8, 6, 5, 5, 17, 20, 19, 9, 15, 4, 8, 5, 18, 1],
[2, 17, 12, 7, 13, 5, 10, 16, 18, 5, 11, 20, 12, 18, 15, 7, 5, 3, 13, 9, 8, 9, 8, 6, 17, 3, 9, 5, 8, 6, 6, 9, 3, 17, 16],
[15, 2, 5, 11, 19, 10, 1, 19, 1, 19, 14, 8, 3, 17, 20, 11, 4, 9, 19, 10, 6, 2, 19, 11, 9, 5, 16, 18, 7, 12, 13, 2, 13, 18, 12],
[12, 8, 13, 11, 9, 12, 4, 16, 14, 20, 16, 5, 4, 5, 4, 13, 11, 5, 12, 1, 14, 16, 16, 12, 2, 8, 5, 4, 1, 3, 16, 13, 10, 9, 3],
[18, 20, 7, 14, 13, 7, 10, 18, 10, 15, 1, 3, 5, 5, 14, 5, 19, 9, 1, 10, 11, 9, 15, 14, 9, 17, 9, 1, 6, 17, 4, 4, 17, 10, 18],
[9, 16, 8, 6, 5, 2, 7, 7, 6, 11, 1, 11, 10, 9, 11, 19, 20, 19, 13, 13, 8, 10, 2, 9, 16, 19, 12, 19, 15, 1, 17, 3, 16, 4, 9],
[1, 5, 15, 8, 11, 6, 8, 1, 15, 17, 12, 14, 16, 11, 7, 9, 19, 16, 10, 7, 11, 8, 18, 10, 2, 19, 6, 5, 15, 10, 14, 15, 15, 9, 2],
[5, 14, 9, 6, 9, 6, 18, 2, 1, 8, 9, 9, 6, 4, 19, 13, 15, 6, 11, 4, 8, 9, 10, 13, 3, 19, 7, 18, 14, 15, 19, 19, 9, 8, 5],
[17, 13, 2, 19, 13, 10, 7, 2, 16, 11, 20, 8, 5, 6, 18, 9, 14, 7, 18, 7, 10, 17, 13, 7, 10, 7, 6, 9, 16, 14, 13, 13, 6, 14, 11],
[19, 3, 18, 1, 18, 9, 20, 6, 14, 6, 4, 2, 19, 11, 20, 6, 20, 16, 18, 7, 6, 5, 13, 15, 20, 6, 7, 13, 11, 1, 3, 10, 3, 1, 10],
[1, 9, 10, 7, 2, 15, 10, 4, 14, 1, 3, 19, 20, 19, 16, 7, 5, 1, 20, 19, 1, 5, 5, 13, 16, 5, 15, 5, 8, 16, 14, 9, 5, 3, 15],
[7, 18, 5, 10, 11, 5, 12, 9, 5, 10, 5, 12, 14, 5, 11, 13, 5, 15, 17, 17, 10, 2, 12, 15, 9, 8, 8, 17, 12, 11, 12, 18, 8, 16, 8],
[19, 1, 19, 8, 5, 9, 12, 16, 3, 17, 6, 15, 1, 1, 12, 18, 10, 13, 10, 4, 2, 17, 12, 19, 9, 3, 10, 7, 11, 6, 14, 9, 6, 13, 16],
[11, 2, 8, 7, 5, 4, 12, 20, 5, 12, 11, 2, 2, 4, 12, 6, 5, 8, 17, 4, 17, 20, 14, 3, 10, 19, 16, 19, 5, 8, 15, 15, 10, 2, 1],
[14, 5, 13, 13, 9, 5, 3, 11, 6, 7, 2, 12, 12, 10, 9, 15, 6, 8, 8, 8, 18, 7, 4, 16, 11, 12, 10, 6, 1, 11, 7, 14, 16, 19, 6],
