3
30
[[[15, 5, 1, 4, 3, 17, 16, 19, 13, 15, 20, 20, 15, 17, 4, 20, 2, 9, 11, 19, 3, 17, 1, 18, 4, 2, 20, 20, 18, 17],
[6, 12, 1, 7, 16, 3, 4, 12, 2, 16, 7, 1, 15, 2, 18, 19, 1, 19, 8, 12, 18, 11, 9, 19, 8, 12, 20, 7, 12, 17],
[3, 17, 9, 4, 4, 5, 7, 7, 16, 8, 3, 3, 9, 18, 4, 6, 16, 5, 5, 4, 16, 2, 14, 4, 20, 2, 15, 20, 9, 6],
[17, 12, 3, 6, 15, 6, 10, 1, 13, 6, 9, 15, 9, 17, 12, 12, 3, 8, 17, 7, 12, 12, 9, 6, 15, 8, 7, 10, 8, 15],
[16, 5, 6, 18, 10, 1, 4, 20, 2, 17, 6, 10, 12, 15, 7, 3, 7, 10, 11, 3, 16, 2, 14, 4, 8, 9, 12, 14, 19, 20],
[9, 14, 4, 15, 12, 14, 15, 16, 14, 16, 12, 20, 6, 4, 15, 13, 6, 1, 2, 17, 3, 18, 19, 17, 1, 6, 6, 13, 20, 4],
[12, 8, 18, 16, 2, 10, 10, 17, 5, 3, 13, 17, 3, 18, 20, 17, 11, 6, 18, 13, 3, 20, 10, 1, 17, 11, 7, 2, 4, 6],
[6, 15, 14, 3, 11, 15, 12, 20, 11, 17, 3, 4, 14, 5, 2, 13, 2, 12, 19, 19, 5, 1, 19, 15, 2, 15, 5, 9, 17, 8],
[15, 2, 3, 8, 5, 13, 3, 17, 12, 14, 13, 14, 17, 7, 19, 18, 20, 1, 10, 18, 19, 14, 19, 18, 8, 1, 12, 13, 9, 9],
[1, 4, 11, 4, 11, 15, 16, 13, 12, 8, 6, 5, 2, 3, 11, 1, 20, 10, 1, 9, 8, 20, 2, 6, 17, 10, 7, 9, 3, 15],
[17, 3, 18, 7, 7, 9, 2, 3, 2, 13, 10, 7, 17, 12, 10, 8, 12, 9, 17, 13, 17, 4, 12, 19, 10, 8, 9, 16, 16, 11],
[11, 13, 14, 8, 20, 20, 17, 1, 2, 18, 14, 12, 5, 10, 3, 14, 17, 15, 2, 14, 7, 19, 18, 18, 18, 7, 6, 6, 2, 2],
[17, 12, 15, 11, 20, 14, 10, 16, 14, 12, 14, 7, 4, 18, 17, 7, 12, 14, 1, 14, 8, 8, 13, 5, 6, 10, 11, 11, 16, 12],
[13, 13, 4, 7, 3, 3, 20, 13, 19, 14, 5, 12, 1, 8, 10, 17, 15, 1, 11, 16, 14, 18, 3, 7, 2, 8, 16, 13, 19, 12],
[5, 11, 4, 8, 18, 7, 11, 17, 19, 9, 11, 4, 1, 11, 12, 11, 8, 6, 12, 18, 1, 6, 16, 3, 12, 18, 11, 7, 10, 9],
[19, 14, 20, 3, 2, 17, 9, 12, 14, 8, 1, 4, 12, 2, 14, 3, 12, 1, 8, 3, 19, 8, 9, 15, 11, 20, 12, 2, 7, 2],
[10, 5, 16, 10, 7, 17, 6, 16, 9, 19, 4, 9, 3, 15, 11, 16, 17, 2, 17, 5, 5, 16, 13, 13, 11, 3, 12, 2, 5, 19],
[4, 14, 3, 19, 3, 10, 16, 9, 6, 4, 8, 9, 13, 10, 4, 3, 6, 20, 5, 3, 5, 10, 19, 17, 2, 9, 20, 14, 11, 4],
[13, 14, 18, 15, 13, 1, 5, 9, 9, 11, 12, 17, 19, 5, 7, 3, 7, 13, 3, 11, 15, 7, 1, 14, 3, 3, 3, 3, 16, 13],
[6, 8, 7, 3, 3, 20, 3, 8, 8, 12, 18, 19, 9, 17, 3, 15, 19, 10, 7, 2, 1, 2, 8, 1, 15, 11, 3, 17, 13, 19],
[10, 19, 7, 16, 1, 10, 16, 4, 17, 3, 16, 15, 2, 4, 11, 5, 18, 10, 14, 4, 11, 15, 6, 19, 16, 20, 9, 18, 17, 2],
[17, 6, 20, 4, 2, 20, 14, 17, 4, 10, 19, 19, 5, 1, 3, 16, 5, 1, 6, 19, 5, 16, 14, 10, 15, 9, 9, 3, 7, 5],
