3
25
[[[6, 3, 17, 10, 5, 2, 12, 17, 3, 11, 3, 4, 3, 9, 18, 18, 13, 10, 2, 4, 20, 20, 16, 16, 3],
[17, 13, 7, 20, 12, 8, 5, 15, 4, 15, 19, 6, 7, 16, 9, 17, 19, 12, 20, 7, 10, 18, 20, 20, 19],
[3, 19, 19, 18, 15, 1, 15, 7, 8, 14, 19, 15, 18, 13, 19, 13, 12, 4, 19, 7, 12, 15, 6, 4, 15],
[12, 14, 12, 11, 13, 11, 14, 12, 9, 12, 7, 9, 6, 13, 16, 20, 12, 11, 17, 5, 10, 9, 16, 14, 7],
[3, 5, 2, 8, 9, 17, 20, 3, 8, 11, 16, 18, 4, 7, 6, 16, 13, 14, 1, 6, 10, 20, 18, 1, 17],
[2, 10, 6, 18, 3, 13, 1, 8, 15, 9, 17, 11, 8, 19, 18, 18, 15, 16, 2, 1, 1, 17, 14, 15, 18],
[20, 5, 18, 17, 5, 15, 19, 14, 1, 16, 17, 13, 16, 4, 8, 4, 1, 19, 12, 20, 16, 10, 14, 11, 11],
[15, 12, 8, 8, 7, 6, 8, 11, 3, 4, 15, 18, 2, 9, 18, 18, 6, 11, 14, 10, 18, 17, 10, 16, 9],
[9, 12, 18, 2, 3, 9, 16, 15, 16, 4, 1, 1, 11, 11, 4, 15, 6, 2, 17, 15, 19, 14, 20, 10, 7],
[10, 8, 4, 19, 3, 13, 8, 15, 10, 10, 18, 18, 6, 12, 14, 9, 13, 14, 20, 3, 18, 15, 9, 19, 11],
[4, 18, 5, 3, 7, 12, 12, 14, 16, 11, 17, 8, 18, 12, 17, 7, 9, 15, 13, 1, 8, 1, 13, 2, 1],
[16, 19, 16, 5, 18, 7, 8, 15, 11, 10, 1, 3, 2, 15, 18, 13, 11, 6, 11, 2, 2, 18, 11, 17, 10],
[11, 4, 11, 3, 5, 11, 19, 4, 7, 3, 2, 13, 10, 16, 4, 20, 17, 7, 2, 11, 4, 14, 1, 9, 5],
[3, 11, 2, 13, 8, 11, 3, 11, 1, 6, 16, 12, 5, 20, 18, 7, 1, 11, 17, 17, 14, 16, 13, 20, 18],
[4, 4, 12, 5, 13, 16, 7, 4, 17, 20, 11, 8, 2, 2, 8, 8, 18, 20, 12, 18, 17, 19, 18, 7, 15],
[15, 1, 11, 7, 1, 8, 11, 5, 20, 15, 17, 15, 2, 1, 12, 1, 12, 19, 3, 13, 7, 10, 11, 6, 2],
[8, 3, 20, 5, 10, 14, 20, 10, 5, 6, 11, 12, 17, 15, 12, 11, 12, 6, 12, 13, 18, 12, 4, 17, 15],
[17, 3, 4, 7, 8, 6, 14, 10, 5, 19, 19, 19, 18, 9, 3, 4, 20, 15, 20, 14, 6, 11, 6, 12, 2],
[18, 10, 14, 2, 6, 8, 18, 8, 12, 5, 15, 17, 18, 5, 2, 17, 4, 20, 15, 12, 3, 18, 11, 17, 18],
[5, 3, 8, 11, 14, 9, 9, 3, 3, 10, 8, 11, 8, 16, 2, 12, 11, 19, 10, 15, 20, 7, 19, 20, 1],
[11, 2, 19, 1, 18, 16, 6, 1, 3, 17, 14, 12, 5, 17, 14, 15, 5, 5, 3, 1, 6, 15, 11, 5, 4],
[6, 4, 11, 4, 3, 11, 14, 5, 9, 15, 3, 4, 1, 3, 7, 17, 16, 18, 1, 13, 12, 16, 18, 16, 18],
[18, 2, 12, 8, 6, 16, 14, 9, 6, 17, 12, 16, 11, 16, 5, 5, 18, 8, 5, 1, 15, 2, 17, 12, 2],
[9, 4, 18, 7, 20, 15, 4, 1, 6, 12, 6, 2, 6, 15, 7, 2, 7, 3, 13, 3, 7, 18, 1, 15, 3],
[1, 9, 4, 17, 1, 6, 6, 4, 3, 12, 4, 17, 16, 4, 3, 8, 10, 4, 13, 5, 11, 15, 12, 13, 7]]
,
[[15, 19, 4, 15, 14, 7, 16, 2, 10, 13, 2, 15, 18, 6, 18, 10, 9, 14, 6, 13, 17, 13, 3, 1, 5],
[7, 12, 19, 19, 4, 6, 13, 3, 10, 8, 16, 16, 4, 17, 6, 16, 19, 1, 14, 5, 18, 3, 13, 12, 9],
[6, 9, 1, 8, 9, 5, 15, 20, 4, 14, 4, 10, 6, 7, 20, 14, 2, 15, 17, 19, 1, 12, 18, 1, 6],
[2, 18, 9, 15, 10, 17, 20, 18, 17, 8, 6, 2, 3, 6, 6, 16, 10, 15, 2, 16, 14, 15, 18, 9, 12],
[16, 9, 4, 13, 10, 9, 14, 8, 17, 9, 17, 13, 9, 14, 10, 16, 20, 11, 19, 6, 17, 14, 15, 12, 16],
[10, 6, 11, 8, 15, 2, 3, 4, 5, 16, 13, 13, 10, 20, 10, 18, 16, 2, 6, 9, 12, 2, 8, 3, 20],
[13, 19, 14, 8, 10, 9, 18, 16, 19, 5, 10, 20, 8, 13, 5, 3, 5, 18, 13, 4, 7, 10, 20, 9, 16],
[9, 20, 17, 17, 2, 17, 10, 20, 10, 17, 10, 18, 14, 5, 17, 19, 14, 17, 6, 6, 1, 9, 11, 18, 1],
[15, 4, 10, 14, 13, 6, 2, 12, 3, 19, 13, 19, 8, 13, 8, 4, 2, 6, 18, 7, 3, 16, 20, 19, 2],
[6, 20, 10, 16, 17, 10, 10, 1, 20, 4, 13, 6, 6, 5, 8, 4, 17, 6, 11, 10, 14, 15, 12, 20, 13],
[18, 2, 8, 18, 20, 10, 3, 19, 19, 19, 16, 9, 9, 17, 9, 12, 10, 14, 18, 14, 2, 2, 11, 7, 12],
[20, 1, 7, 11, 20, 19, 9, 1, 7, 6, 1, 16, 8, 20, 15, 7, 16, 4, 15, 12, 13, 7, 2, 6, 4],
[15, 7, 5, 6, 14, 17, 6, 14, 3, 17, 14, 2, 5, 15, 9, 10, 15, 5, 18, 15, 19, 4, 10, 3, 18],
[2, 15, 4, 3, 1, 8, 18, 8, 12, 3, 1, 9, 9, 15, 12, 5, 9, 13, 9, 3, 1, 19, 17, 5, 16],
