3
20
[[[3, 15, 11, 8, 14, 8, 14, 8, 12, 14, 4, 5, 10, 20, 16, 3, 2, 5, 7, 4],
[8, 1, 20, 17, 1, 11, 3, 7, 6, 14, 5, 9, 9, 15, 16, 2, 3, 10, 9, 15],
[3, 12, 19, 13, 12, 15, 16, 14, 19, 2, 17, 7, 3, 17, 4, 3, 7, 6, 9, 12],
[19, 14, 20, 7, 9, 16, 9, 11, 5, 17, 6, 8, 9, 4, 1, 1, 18, 16, 14, 17],
[18, 11, 3, 20, 7, 6, 2, 14, 12, 11, 5, 10, 5, 5, 17, 13, 20, 5, 4, 5],
[2, 9, 13, 11, 12, 13, 11, 10, 8, 4, 6, 5, 14, 8, 5, 1, 14, 6, 14, 6],
[17, 19, 15, 1, 3, 12, 13, 3, 17, 16, 8, 19, 5, 20, 9, 16, 12, 19, 6, 19],
[3, 11, 4, 17, 19, 8, 17, 13, 14, 11, 18, 11, 9, 13, 12, 12, 4, 5, 15, 1],
[1, 2, 19, 5, 1, 8, 1, 12, 7, 6, 11, 9, 16, 15, 5, 15, 3, 2, 7, 17],
[12, 4, 7, 1, 16, 19, 12, 20, 3, 6, 1, 3, 7, 19, 8, 8, 7, 8, 20, 13],
[13, 11, 2, 9, 5, 7, 3, 8, 8, 9, 4, 20, 13, 11, 20, 8, 9, 12, 8, 11],
[18, 8, 14, 4, 7, 1, 12, 13, 8, 11, 6, 1, 1, 7, 9, 6, 13, 12, 13, 1],
[20, 17, 1, 12, 7, 1, 20, 15, 12, 7, 5, 9, 14, 19, 13, 1, 19, 4, 13, 7],
[15, 18, 7, 16, 5, 16, 1, 18, 7, 14, 19, 7, 10, 19, 19, 16, 19, 18, 11, 11],
[5, 16, 19, 19, 14, 11, 19, 13, 15, 12, 19, 10, 9, 6, 5, 14, 2, 6, 11, 9],
[19, 9, 15, 9, 8, 14, 5, 7, 12, 15, 17, 16, 10, 15, 15, 3, 6, 13, 15, 1],
[4, 14, 10, 13, 20, 15, 7, 1, 20, 17, 9, 19, 6, 4, 8, 14, 18, 12, 20, 9],
[6, 16, 5, 16, 11, 20, 19, 17, 12, 13, 18, 16, 7, 7, 9, 6, 2, 15, 7, 1],
[12, 15, 20, 17, 19, 7, 11, 16, 19, 10, 5, 5, 6, 10, 20, 16, 9, 18, 13, 20],
[11, 10, 16, 17, 17, 5, 3, 18, 19, 9, 19, 10, 4, 19, 7, 2, 6, 17, 18, 4]]
,
[[7, 2, 8, 12, 12, 7, 8, 20, 5, 20, 20, 15, 10, 15, 12, 7, 19, 14, 5, 18],
[2, 4, 8, 5, 2, 14, 7, 8, 11, 4, 11, 17, 6, 19, 9, 17, 6, 16, 17, 10],
[16, 16, 5, 6, 10, 16, 12, 9, 9, 17, 7, 11, 20, 14, 16, 2, 8, 3, 9, 19],
[7, 20, 15, 12, 18, 3, 9, 4, 19, 5, 14, 14, 1, 18, 19, 11, 13, 11, 19, 2],
[7, 6, 13, 7, 20, 9, 8, 7, 11, 17, 6, 17, 16, 20, 9, 14, 3, 18, 17, 2],
[3, 10, 16, 3, 7, 15, 13, 20, 5, 12, 2, 12, 17, 15, 18, 16, 3, 5, 3, 13],
[1, 8, 9, 17, 8, 17, 10, 11, 14, 6, 12, 16, 16, 8, 18, 3, 2, 11, 3, 6],
[2, 4, 18, 18, 18, 15, 14, 1, 20, 17, 13, 20, 5, 1, 17, 12, 18, 6, 3, 12],
[12, 15, 8, 7, 2, 6, 10, 3, 16, 12, 9, 17, 15, 6, 15, 13, 1, 9, 13, 20],
[6, 6, 20, 10, 7, 16, 2, 4, 2, 4, 16, 13, 19, 3, 20, 20, 9, 9, 3, 4],
[20, 12, 1, 15, 18, 16, 8, 18, 5, 1, 18, 10, 6, 17, 19, 12, 13, 20, 16, 14],
[4, 11, 6, 2, 13, 6, 2, 1, 14, 5, 5, 14, 16, 6, 9, 14, 1, 16, 12, 5],
[16, 9, 14, 1, 6, 13, 13, 19, 12, 8, 12, 15, 18, 18, 16, 11, 3, 18, 12, 17],
[2, 17, 10, 17, 2, 18, 10, 2, 14, 2, 7, 10, 10, 20, 11, 16, 12, 3, 14, 4],
[10, 6, 19, 8, 3, 14, 19, 6, 11, 10, 2, 13, 6, 12, 9, 8, 10, 19, 9, 3],
[20, 16, 12, 10, 16, 3, 6, 8, 5, 19, 11, 15, 4, 9, 3, 7, 3, 1, 12, 14],
[10, 13, 6, 16, 4, 15, 3, 13, 13, 12, 16, 13, 7, 8, 3, 2, 10, 8, 9, 15],
[7, 20, 10, 11, 8, 12, 17, 11, 12, 8, 4, 2, 1, 9, 17, 5, 3, 20, 18, 16],
[11, 13, 9, 18, 1, 11, 20, 11, 19, 8, 5, 5, 7, 14, 15, 15, 6, 11, 5, 17],
[19, 9, 18, 19, 17, 15, 4, 20, 15, 1, 16, 6, 14, 4, 3, 14, 15, 2, 4, 13]]
,
