3
30
[[[15, 14, 5, 16, 11, 17, 20, 11, 10, 2, 17, 1, 2, 3, 15, 17, 7, 15, 17, 11, 20, 17, 14, 7, 13, 12, 7, 1, 6, 4],
[8, 20, 17, 12, 16, 8, 9, 15, 18, 18, 17, 15, 19, 19, 17, 13, 15, 3, 8, 12, 14, 7, 9, 7, 14, 1, 19, 20, 1, 4],
[3, 9, 4, 19, 20, 19, 6, 8, 14, 4, 6, 11, 18, 5, 9, 15, 17, 4, 17, 5, 16, 10, 11, 4, 17, 5, 4, 16, 4, 5],
[19, 7, 13, 2, 5, 13, 1, 11, 1, 15, 15, 7, 5, 12, 11, 14, 6, 8, 17, 3, 12, 12, 13, 3, 16, 9, 8, 20, 4, 11],
[5, 3, 17, 18, 5, 2, 10, 5, 13, 10, 19, 7, 16, 4, 18, 7, 17, 4, 14, 14, 6, 6, 5, 18, 9, 1, 7, 16, 20, 11],
[6, 5, 13, 3, 2, 18, 5, 11, 2, 17, 1, 1, 3, 17, 4, 1, 3, 1, 4, 17, 14, 10, 3, 19, 7, 11, 19, 14, 6, 19],
[4, 12, 3, 17, 15, 4, 14, 19, 15, 16, 16, 15, 16, 18, 12, 20, 18, 15, 20, 2, 11, 14, 11, 13, 12, 18, 4, 10, 11, 10],
[9, 15, 2, 11, 12, 16, 14, 5, 15, 9, 20, 10, 3, 16, 8, 14, 16, 6, 9, 16, 7, 19, 9, 18, 12, 1, 15, 16, 10, 6],
[5, 18, 1, 6, 9, 12, 1, 3, 17, 16, 11, 16, 5, 13, 12, 13, 7, 8, 18, 15, 3, 5, 14, 12, 2, 6, 12, 17, 1, 2],
[2, 5, 20, 3, 11, 8, 14, 12, 10, 10, 7, 20, 6, 12, 13, 18, 4, 20, 5, 2, 15, 8, 6, 9, 19, 7, 14, 10, 3, 15],
[12, 5, 20, 11, 7, 10, 18, 1, 1, 8, 10, 7, 8, 16, 18, 20, 13, 2, 20, 18, 3, 15, 5, 8, 3, 3, 15, 17, 13, 18],
[11, 4, 3, 10, 14, 9, 20, 12, 10, 20, 20, 19, 6, 7, 15, 4, 7, 7, 6, 6, 5, 8, 1, 9, 16, 3, 12, 11, 20, 4],
[8, 11, 8, 10, 20, 2, 19, 20, 14, 8, 19, 13, 7, 4, 19, 1, 8, 5, 8, 13, 11, 12, 1, 11, 20, 16, 14, 12, 6, 13],
[16, 14, 3, 3, 4, 3, 5, 3, 2, 18, 11, 20, 10, 17, 4, 9, 18, 11, 13, 6, 4, 4, 17, 4, 14, 17, 19, 8, 8, 5],
[20, 3, 19, 2, 6, 3, 5, 10, 5, 6, 8, 15, 6, 18, 12, 9, 6, 10, 20, 19, 15, 3, 2, 12, 6, 16, 9, 5, 3, 16],
[9, 3, 19, 8, 5, 5, 10, 9, 15, 15, 14, 2, 10, 20, 20, 1, 8, 5, 11, 7, 4, 5, 10, 6, 17, 15, 2, 5, 19, 5],
[1, 8, 7, 20, 16, 11, 4, 5, 19, 19, 19, 13, 1, 9, 12, 20, 10, 20, 5, 20, 7, 8, 5, 16, 13, 1, 11, 15, 5, 10],
[19, 5, 18, 5, 4, 13, 16, 8, 18, 15, 6, 17, 7, 6, 5, 19, 5, 14, 19, 10, 13, 5, 17, 17, 1, 10, 18, 12, 4, 2],
[1, 2, 7, 18, 7, 11, 11, 2, 18, 8, 16, 3, 4, 3, 9, 8, 2, 14, 2, 20, 3, 14, 5, 19, 11, 6, 9, 8, 17, 13],
[10, 18, 14, 16, 16, 1, 6, 6, 3, 4, 13, 19, 7, 17, 2, 15, 5, 3, 8, 6, 3, 11, 19, 8, 10, 10, 13, 18, 17, 9],
[10, 6, 7, 4, 2, 2, 5, 7, 7, 7, 11, 20, 6, 17, 16, 7, 11, 20, 9, 19, 6, 12, 9, 5, 19, 18, 14, 11, 16, 11],
[20, 6, 16, 6, 9, 18, 7, 14, 5, 14, 1, 15, 13, 6, 11, 9, 12, 1, 9, 1, 20, 14, 12, 8, 18, 11, 6, 11, 2, 2],
[2, 2, 7, 18, 8, 16, 15, 15, 9, 19, 8, 9, 14, 1, 15, 4, 9, 6, 5, 17, 7, 4, 11, 18, 12, 8, 9, 18, 19, 10],
[20, 1, 12, 6, 18, 19, 2, 12, 13, 11, 11, 20, 20, 4, 1, 14, 7, 9, 20, 12, 6, 6, 16, 16, 4, 8, 4, 12, 5, 3],
[2, 4, 3, 13, 10, 20, 11, 12, 12, 4, 2, 2, 4, 2, 6, 4, 15, 13, 12, 14, 4, 18, 20, 19, 14, 3, 6, 17, 14, 11],
[20, 16, 15, 3, 9, 5, 2, 20, 16, 14, 3, 18, 15, 6, 19, 20, 9, 13, 12, 1, 7, 16, 18, 6, 15, 11, 8, 1, 8, 2],
[11, 8, 18, 6, 10, 6, 10, 12, 5, 6, 5, 7, 3, 19, 13, 1, 19, 1, 14, 11, 2, 20, 6, 19, 6, 20, 10, 14, 20, 18],
[16, 11, 5, 13, 16, 15, 19, 6, 6, 3, 11, 10, 10, 14, 8, 2, 14, 7, 3, 8, 17, 4, 8, 2, 3, 13, 2, 13, 6, 1],
[10, 1, 12, 15, 14, 7, 9, 12, 13, 14, 15, 4, 3, 4, 17, 11, 6, 11, 18, 8, 18, 14, 12, 5, 16, 14, 18, 17, 6, 3],
[18, 16, 4, 9, 10, 18, 16, 19, 9, 8, 13, 4, 11, 16, 7, 8, 6, 13, 18, 3, 1, 16, 17, 12, 1, 12, 5, 18, 9, 11]]
,
[[1, 7, 6, 4, 15, 16, 2, 11, 15, 11, 19, 7, 14, 10, 2, 1, 17, 8, 13, 15, 11, 13, 10, 7, 5, 10, 19, 9, 7, 8],
