3
40
[[[7, 2, 9, 4, 19, 17, 15, 14, 18, 1, 10, 18, 14, 15, 3, 20, 11, 15, 18, 7, 1, 13, 8, 7, 4, 13, 20, 5, 5, 13, 20, 11, 14, 8, 15, 13, 5, 10, 6, 2],
[10, 16, 19, 4, 11, 1, 4, 1, 16, 1, 8, 17, 14, 16, 3, 18, 8, 3, 2, 13, 15, 2, 4, 9, 10, 19, 2, 14, 8, 8, 15, 18, 3, 14, 2, 14, 14, 5, 14, 10],
[6, 2, 6, 19, 17, 9, 16, 5, 11, 18, 18, 6, 19, 1, 15, 9, 19, 16, 2, 7, 3, 16, 5, 5, 9, 6, 18, 3, 11, 12, 13, 16, 14, 19, 15, 10, 7, 11, 15, 18],
[8, 12, 3, 7, 13, 18, 15, 12, 13, 16, 18, 15, 12, 3, 20, 1, 9, 18, 4, 19, 10, 17, 15, 3, 15, 9, 13, 2, 19, 7, 19, 7, 19, 2, 13, 11, 19, 8, 3, 11],
[3, 1, 6, 15, 3, 6, 16, 11, 4, 20, 10, 13, 16, 4, 16, 10, 12, 8, 11, 11, 15, 10, 17, 14, 11, 10, 5, 10, 17, 7, 1, 20, 7, 6, 15, 9, 12, 10, 20, 15],
[9, 10, 8, 5, 13, 3, 14, 5, 11, 5, 15, 5, 14, 12, 19, 5, 2, 3, 14, 18, 9, 14, 18, 15, 20, 12, 4, 12, 1, 4, 6, 10, 13, 14, 14, 5, 17, 8, 10, 7],
[12, 5, 12, 6, 16, 10, 11, 17, 12, 4, 15, 1, 18, 12, 16, 18, 3, 19, 9, 4, 3, 15, 14, 15, 8, 7, 20, 4, 15, 9, 11, 7, 13, 2, 13, 9, 12, 3, 6, 4],
[7, 20, 5, 5, 12, 20, 2, 14, 19, 11, 18, 1, 5, 11, 16, 12, 18, 15, 16, 12, 4, 6, 18, 17, 8, 10, 6, 19, 13, 11, 3, 19, 11, 7, 4, 2, 6, 5, 15, 5],
[15, 12, 5, 20, 2, 1, 11, 19, 16, 7, 11, 19, 12, 9, 16, 20, 19, 1, 18, 11, 11, 1, 10, 2, 8, 13, 3, 13, 18, 17, 18, 13, 9, 2, 12, 11, 2, 3, 10, 18],
[9, 20, 16, 20, 8, 12, 20, 6, 13, 18, 17, 4, 18, 6, 5, 5, 19, 7, 18, 17, 3, 15, 9, 12, 17, 1, 2, 19, 3, 11, 16, 11, 10, 12, 11, 18, 3, 10, 3, 15],
[7, 19, 18, 5, 5, 2, 10, 4, 8, 7, 20, 11, 1, 9, 2, 18, 9, 4, 16, 12, 14, 11, 2, 4, 2, 13, 1, 5, 3, 3, 19, 10, 2, 17, 15, 7, 19, 4, 10, 7],
[10, 9, 18, 11, 17, 20, 8, 6, 3, 3, 17, 16, 13, 19, 19, 15, 12, 19, 19, 15, 2, 18, 4, 3, 15, 18, 9, 13, 2, 19, 20, 11, 7, 17, 2, 4, 16, 9, 10, 18],
[12, 6, 14, 4, 5, 12, 19, 16, 11, 17, 10, 12, 15, 14, 15, 9, 12, 4, 2, 13, 2, 1, 3, 9, 17, 5, 13, 13, 13, 2, 10, 4, 8, 3, 8, 12, 15, 7, 8, 5],
[3, 18, 17, 18, 11, 11, 6, 2, 14, 8, 15, 16, 8, 18, 5, 5, 2, 17, 17, 14, 18, 7, 18, 6, 10, 6, 18, 4, 12, 5, 9, 15, 3, 5, 12, 13, 15, 18, 15, 9],
[5, 10, 5, 13, 7, 9, 18, 8, 5, 15, 2, 3, 1, 20, 8, 11, 5, 6, 14, 16, 11, 2, 11, 13, 7, 2, 5, 1, 20, 20, 10, 5, 9, 14, 18, 15, 2, 15, 3, 7],
[10, 5, 9, 10, 4, 17, 1, 9, 2, 15, 4, 12, 17, 15, 4, 3, 17, 9, 4, 16, 9, 13, 1, 17, 6, 18, 12, 8, 13, 15, 14, 2, 19, 2, 12, 2, 19, 12, 11, 20],
[6, 14, 12, 2, 9, 16, 5, 5, 4, 8, 20, 12, 20, 1, 9, 6, 18, 1, 13, 11, 15, 7, 12, 13, 9, 4, 15, 7, 16, 5, 7, 1, 19, 18, 3, 8, 13, 8, 12, 17],
[15, 11, 9, 14, 12, 18, 20, 9, 18, 12, 20, 12, 19, 11, 5, 7, 15, 20, 13, 10, 5, 19, 10, 4, 17, 13, 11, 10, 20, 2, 7, 14, 13, 15, 8, 4, 13, 7, 13, 10],
[19, 12, 2, 17, 3, 7, 3, 17, 7, 16, 6, 11, 15, 16, 15, 11, 9, 6, 1, 9, 8, 7, 3, 1, 2, 11, 5, 14, 17, 17, 3, 16, 9, 5, 13, 12, 11, 16, 9, 18],
[11, 15, 9, 5, 11, 3, 16, 19, 9, 16, 8, 16, 2, 10, 16, 4, 20, 20, 17, 17, 17, 20, 13, 6, 4, 5, 18, 15, 20, 6, 12, 10, 20, 1, 15, 11, 4, 11, 9, 12],
[6, 16, 7, 8, 6, 3, 11, 6, 3, 7, 2, 20, 7, 14, 5, 10, 18, 2, 5, 18, 8, 17, 8, 8, 17, 3, 18, 20, 13, 7, 12, 18, 3, 18, 6, 8, 1, 16, 13, 3],
[3, 15, 2, 9, 9, 7, 19, 6, 9, 3, 4, 16, 20, 11, 4, 17, 13, 2, 16, 5, 8, 8, 3, 10, 6, 8, 18, 6, 4, 11, 9, 6, 5, 10, 14, 13, 17, 12, 19, 5],
