3
25
[[[19, 17, 1, 20, 7, 20, 20, 17, 3, 12, 15, 11, 20, 16, 15, 19, 20, 2, 16, 10, 15, 11, 20, 4, 14],
[18, 14, 16, 15, 5, 6, 14, 1, 7, 13, 8, 7, 13, 5, 9, 5, 19, 19, 5, 14, 14, 3, 14, 15, 19],
[3, 10, 10, 3, 14, 3, 1, 7, 19, 16, 11, 4, 9, 12, 11, 1, 20, 17, 14, 4, 5, 18, 2, 4, 2],
[15, 18, 5, 8, 12, 3, 11, 1, 12, 14, 15, 14, 15, 1, 12, 10, 12, 16, 18, 4, 6, 19, 3, 3, 12],
[6, 8, 10, 8, 11, 11, 2, 8, 16, 10, 20, 18, 1, 1, 10, 15, 15, 4, 9, 15, 16, 19, 6, 12, 16],
[10, 17, 15, 12, 20, 7, 17, 7, 16, 4, 18, 7, 6, 6, 2, 16, 5, 19, 17, 6, 9, 12, 20, 13, 20],
[15, 8, 19, 1, 19, 15, 10, 16, 9, 1, 15, 15, 18, 2, 10, 2, 19, 16, 8, 5, 18, 4, 10, 17, 1],
[15, 5, 12, 15, 17, 12, 9, 5, 10, 9, 3, 4, 18, 19, 13, 19, 13, 7, 16, 15, 17, 18, 13, 13, 5],
[18, 10, 9, 7, 6, 9, 2, 10, 20, 16, 7, 11, 5, 11, 20, 13, 14, 4, 11, 12, 16, 9, 5, 3, 5],
[19, 19, 3, 12, 11, 8, 9, 1, 16, 16, 6, 4, 17, 16, 4, 13, 3, 15, 17, 13, 14, 10, 7, 18, 20],
[18, 13, 9, 2, 15, 14, 1, 14, 16, 12, 5, 3, 20, 5, 19, 16, 11, 2, 13, 7, 6, 5, 9, 20, 1],
[2, 14, 10, 8, 11, 10, 6, 4, 18, 8, 19, 11, 8, 13, 7, 19, 17, 9, 19, 2, 7, 14, 13, 9, 6],
[19, 14, 11, 8, 14, 12, 9, 7, 2, 17, 18, 11, 3, 1, 9, 10, 20, 20, 18, 12, 6, 17, 8, 15, 15],
[10, 2, 9, 2, 11, 15, 20, 5, 6, 8, 18, 17, 16, 4, 18, 13, 1, 9, 16, 2, 17, 5, 1, 16, 3],
[12, 2, 19, 20, 16, 14, 10, 18, 3, 11, 8, 17, 11, 12, 2, 18, 9, 19, 14, 13, 16, 7, 14, 4, 2],
[16, 1, 6, 16, 17, 9, 8, 18, 7, 8, 14, 1, 17, 11, 3, 7, 19, 20, 18, 10, 1, 15, 19, 19, 9],
[11, 15, 15, 5, 19, 16, 20, 19, 2, 16, 15, 10, 3, 13, 17, 11, 6, 17, 7, 17, 19, 14, 15, 18, 11],
[4, 19, 6, 3, 18, 14, 14, 12, 8, 18, 11, 4, 18, 10, 5, 13, 5, 14, 16, 17, 11, 6, 3, 7, 12],
[19, 5, 6, 14, 3, 17, 17, 1, 2, 20, 19, 16, 13, 11, 4, 10, 1, 7, 7, 10, 12, 20, 14, 6, 15],
[11, 16, 20, 13, 2, 12, 12, 7, 17, 5, 9, 13, 2, 10, 15, 1, 8, 11, 13, 19, 15, 3, 19, 1, 10],
[9, 13, 9, 3, 18, 3, 13, 13, 3, 6, 15, 14, 17, 1, 10, 1, 10, 3, 2, 20, 18, 2, 7, 8, 15],
[6, 2, 17, 4, 3, 7, 13, 15, 15, 15, 13, 18, 7, 6, 20, 12, 20, 14, 9, 20, 4, 9, 10, 6, 11],
[9, 4, 13, 16, 11, 8, 1, 13, 5, 5, 16, 11, 17, 11, 6, 11, 3, 4, 18, 8, 3, 10, 8, 17, 18],
[8, 20, 7, 17, 5, 18, 5, 9, 10, 1, 19, 17, 1, 12, 2, 5, 8, 12, 2, 18, 17, 12, 1, 20, 9],
[9, 3, 18, 16, 19, 16, 3, 19, 3, 20, 4, 20, 4, 12, 9, 5, 11, 6, 5, 2, 7, 10, 10, 19, 11]]
,
[[7, 16, 3, 8, 16, 11, 16, 18, 9, 12, 17, 5, 14, 15, 7, 13, 18, 6, 17, 10, 15, 2, 20, 1, 6],
[2, 8, 16, 11, 6, 7, 17, 2, 9, 4, 17, 20, 20, 14, 9, 11, 11, 13, 5, 6, 19, 18, 4, 5, 15],
[13, 19, 16, 12, 20, 2, 13, 7, 17, 3, 13, 4, 20, 14, 13, 4, 10, 12, 3, 4, 20, 14, 15, 13, 18],
