3
30
[[[15, 1, 4, 19, 14, 3, 10, 3, 20, 17, 1, 14, 7, 9, 5, 2, 20, 17, 3, 14, 10, 3, 5, 4, 10, 18, 12, 6, 9, 4],
[6, 4, 4, 10, 2, 17, 12, 11, 20, 12, 8, 1, 5, 15, 10, 9, 16, 10, 6, 19, 3, 16, 1, 7, 19, 11, 5, 10, 16, 13],
[13, 2, 17, 17, 12, 19, 14, 4, 10, 13, 15, 18, 14, 20, 12, 3, 9, 8, 12, 14, 6, 14, 9, 7, 1, 7, 17, 5, 17, 13],
[18, 10, 15, 14, 6, 6, 13, 20, 10, 2, 13, 4, 19, 6, 3, 11, 8, 12, 18, 19, 5, 3, 13, 14, 10, 13, 1, 7, 17, 17],
[19, 15, 7, 13, 9, 13, 19, 1, 12, 8, 3, 4, 12, 1, 10, 15, 12, 17, 6, 9, 16, 11, 12, 9, 4, 2, 1, 4, 8, 18],
[1, 7, 12, 7, 20, 20, 19, 18, 1, 11, 6, 3, 15, 17, 4, 4, 11, 15, 1, 16, 4, 17, 6, 15, 5, 10, 16, 6, 14, 4],
[4, 14, 10, 15, 1, 9, 15, 20, 6, 15, 10, 11, 18, 5, 8, 1, 9, 18, 15, 10, 14, 18, 7, 19, 13, 11, 9, 9, 17, 2],
[12, 20, 15, 1, 15, 16, 9, 10, 15, 15, 5, 5, 6, 2, 9, 13, 2, 18, 11, 17, 7, 4, 15, 13, 2, 7, 4, 11, 15, 20],
[12, 6, 20, 7, 7, 14, 2, 15, 4, 17, 10, 8, 1, 16, 9, 10, 8, 11, 7, 18, 7, 14, 2, 2, 7, 4, 8, 10, 14, 3],
[10, 5, 9, 10, 11, 15, 4, 13, 10, 7, 9, 19, 14, 9, 15, 3, 19, 2, 13, 6, 20, 20, 19, 1, 1, 6, 5, 8, 16, 18],
[11, 6, 2, 19, 15, 13, 14, 18, 5, 3, 4, 13, 2, 18, 2, 16, 20, 20, 18, 12, 6, 18, 11, 5, 19, 11, 10, 3, 19, 5],
[20, 9, 10, 2, 8, 4, 14, 1, 2, 19, 4, 6, 12, 5, 3, 13, 1, 3, 13, 18, 14, 19, 16, 5, 3, 14, 15, 12, 16, 14],
[17, 16, 3, 6, 17, 10, 10, 11, 10, 12, 9, 13, 17, 1, 18, 20, 13, 19, 2, 6, 16, 15, 4, 11, 20, 7, 5, 15, 18, 20],
[8, 14, 15, 10, 20, 12, 19, 10, 2, 9, 1, 11, 2, 18, 11, 19, 17, 4, 17, 18, 9, 13, 13, 13, 4, 12, 20, 8, 6, 17],
[8, 14, 11, 3, 3, 11, 14, 2, 20, 15, 11, 1, 5, 12, 18, 15, 11, 14, 19, 8, 12, 8, 1, 5, 20, 5, 16, 20, 13, 2],
[17, 20, 16, 7, 3, 18, 18, 16, 20, 18, 11, 10, 18, 16, 1, 16, 11, 12, 9, 9, 19, 1, 16, 19, 5, 16, 3, 1, 15, 15],
[3, 11, 15, 18, 18, 17, 15, 15, 13, 15, 13, 3, 4, 10, 18, 5, 5, 8, 16, 14, 16, 15, 14, 12, 14, 19, 7, 16, 19, 1],
[11, 1, 12, 6, 18, 9, 2, 13, 4, 14, 8, 16, 17, 11, 6, 14, 16, 11, 2, 12, 4, 18, 6, 18, 9, 19, 16, 16, 15, 15],
[17, 6, 16, 8, 11, 13, 16, 13, 6, 20, 7, 13, 15, 3, 4, 1, 17, 20, 11, 18, 11, 14, 16, 17, 12, 4, 16, 8, 19, 11],
[2, 15, 16, 17, 3, 7, 10, 19, 20, 15, 18, 6, 8, 13, 8, 11, 13, 5, 10, 3, 2, 1, 17, 17, 17, 9, 1, 12, 16, 20],
[3, 18, 15, 18, 15, 17, 5, 4, 15, 4, 19, 12, 9, 7, 5, 17, 17, 17, 1, 7, 20, 3, 8, 16, 20, 4, 4, 20, 16, 20],
[19, 18, 18, 14, 16, 12, 10, 20, 16, 5, 4, 14, 16, 13, 1, 1, 9, 18, 17, 10, 4, 16, 12, 11, 12, 11, 15, 16, 11, 11],
[15, 10, 8, 12, 3, 4, 4, 12, 3, 19, 16, 7, 13, 12, 19, 13, 12, 7, 10, 9, 17, 14, 4, 8, 4, 16, 19, 19, 11, 9],
[9, 6, 18, 17, 18, 20, 20, 1, 12, 3, 19, 8, 9, 11, 20, 7, 4, 12, 14, 13, 20, 10, 6, 4, 18, 10, 19, 16, 8, 10],
[5, 17, 15, 2, 13, 12, 2, 12, 13, 14, 14, 11, 2, 3, 2, 1, 9, 5, 12, 3, 18, 12, 12, 3, 15, 9, 12, 14, 5, 20],
[3, 9, 16, 17, 11, 8, 9, 13, 20, 1, 6, 14, 12, 7, 16, 13, 8, 5, 18, 19, 7, 15, 11, 19, 18, 5, 7, 10, 19, 12],
[9, 1, 1, 4, 18, 11, 12, 6, 4, 11, 7, 9, 4, 18, 16, 20, 11, 3, 4, 9, 2, 10, 4, 12, 8, 1, 17, 15, 10, 15],
[6, 18, 15, 7, 2, 12, 17, 14, 18, 20, 5, 4, 9, 9, 1, 4, 8, 12, 7, 11, 20, 8, 1, 3, 20, 8, 3, 16, 3, 13],
[10, 9, 11, 5, 15, 13, 16, 12, 6, 14, 12, 10, 17, 20, 19, 18, 4, 6, 9, 11, 17, 8, 18, 17, 11, 18, 5, 13, 13, 7],
[6, 3, 15, 16, 7, 9, 8, 3, 1, 14, 16, 12, 4, 13, 11, 2, 11, 15, 7, 19, 5, 4, 7, 3, 20, 17, 20, 5, 10, 13]]
,
[[11, 16, 15, 6, 11, 2, 15, 19, 5, 15, 12, 1, 6, 15, 13, 17, 16, 3, 11, 3, 2, 16, 6, 9, 18, 6, 6, 18, 10, 16],
[10, 1, 11, 5, 6, 1, 6, 20, 19, 10, 15, 10, 10, 20, 5, 3, 16, 20, 6, 7, 2, 8, 2, 8, 16, 20, 13, 1, 17, 3],
