3
25
[[[18, 13, 3, 20, 14, 11, 1, 5, 5, 4, 9, 11, 1, 1, 1, 19, 11, 13, 2, 11, 11, 3, 2, 20, 8],
[18, 8, 14, 11, 12, 14, 9, 4, 16, 8, 18, 6, 8, 2, 11, 12, 11, 2, 12, 11, 2, 11, 2, 15, 13],
[12, 6, 15, 13, 5, 3, 11, 13, 16, 1, 4, 10, 9, 8, 5, 16, 5, 10, 4, 7, 1, 16, 17, 2, 8],
[8, 4, 18, 9, 18, 11, 1, 4, 6, 14, 8, 8, 4, 1, 4, 4, 4, 13, 13, 12, 17, 9, 16, 7, 12],
[2, 8, 8, 18, 9, 15, 6, 12, 13, 14, 10, 3, 14, 13, 8, 7, 1, 16, 11, 1, 19, 14, 5, 12, 6],
[16, 9, 14, 11, 16, 6, 13, 3, 14, 11, 11, 8, 16, 3, 1, 10, 12, 4, 3, 5, 12, 10, 5, 8, 20],
[6, 7, 14, 10, 18, 20, 5, 6, 14, 16, 2, 20, 9, 4, 13, 19, 15, 1, 15, 18, 2, 4, 9, 5, 6],
[14, 17, 16, 18, 4, 16, 3, 10, 10, 13, 8, 10, 18, 14, 4, 13, 15, 3, 1, 19, 16, 20, 13, 17, 14],
[10, 18, 17, 19, 3, 3, 12, 19, 19, 10, 3, 14, 13, 13, 4, 5, 20, 13, 3, 14, 16, 16, 8, 19, 17],
[6, 14, 16, 19, 10, 10, 9, 8, 6, 8, 10, 9, 19, 9, 7, 9, 11, 1, 1, 3, 4, 6, 3, 16, 8],
[16, 11, 4, 4, 9, 20, 10, 3, 15, 9, 12, 4, 17, 19, 10, 4, 9, 18, 3, 17, 5, 12, 8, 5, 13],
[11, 8, 19, 13, 3, 7, 9, 14, 10, 12, 2, 9, 1, 4, 3, 10, 16, 7, 6, 15, 16, 10, 3, 14, 13],
[19, 19, 4, 6, 3, 17, 17, 10, 15, 9, 13, 1, 18, 6, 10, 9, 8, 18, 10, 12, 20, 19, 8, 7, 5],
