3
35
[[[12, 18, 4, 18, 8, 19, 5, 3, 8, 18, 13, 17, 12, 12, 18, 3, 14, 10, 10, 6, 1, 15, 13, 19, 11, 10, 3, 3, 19, 18, 11, 10, 16, 15, 8],
[3, 13, 13, 6, 20, 11, 19, 16, 2, 10, 14, 5, 4, 3, 14, 9, 3, 9, 2, 2, 19, 12, 4, 2, 10, 1, 12, 20, 17, 6, 7, 20, 19, 19, 5],
[19, 9, 3, 15, 10, 13, 8, 14, 16, 11, 8, 5, 14, 17, 7, 15, 15, 19, 18, 16, 8, 19, 8, 7, 15, 14, 14, 15, 13, 12, 19, 11, 1, 2, 6],
[10, 14, 14, 4, 10, 4, 12, 15, 17, 8, 1, 12, 3, 20, 9, 19, 7, 7, 7, 14, 2, 20, 7, 16, 13, 19, 15, 4, 19, 16, 9, 9, 10, 2, 13],
[20, 6, 4, 14, 3, 11, 15, 14, 14, 14, 2, 12, 1, 9, 18, 14, 11, 18, 1, 7, 10, 19, 1, 13, 18, 17, 1, 6, 6, 3, 18, 6, 9, 2, 19],
[11, 13, 13, 4, 6, 7, 6, 17, 7, 15, 15, 1, 6, 12, 2, 12, 1, 1, 12, 14, 18, 9, 15, 4, 14, 17, 2, 19, 6, 3, 18, 16, 15, 11, 20],
[1, 17, 6, 18, 4, 1, 12, 5, 6, 3, 6, 17, 4, 6, 9, 17, 4, 17, 12, 8, 11, 8, 9, 10, 13, 11, 7, 9, 6, 17, 9, 7, 14, 14, 4],
[18, 14, 15, 2, 19, 18, 8, 16, 2, 14, 4, 19, 17, 20, 10, 5, 10, 18, 13, 19, 11, 4, 6, 19, 10, 3, 7, 16, 16, 1, 19, 14, 15, 14, 15],
[14, 12, 2, 9, 13, 15, 12, 12, 12, 12, 1, 16, 1, 18, 9, 20, 8, 12, 5, 7, 1, 7, 14, 17, 3, 15, 15, 16, 9, 9, 11, 2, 20, 13, 10],
[13, 8, 2, 4, 19, 14, 4, 15, 14, 2, 3, 14, 10, 15, 19, 17, 15, 6, 10, 12, 8, 4, 6, 4, 13, 15, 14, 14, 14, 7, 4, 7, 14, 6, 10],
[12, 19, 14, 7, 13, 16, 10, 6, 5, 4, 5, 2, 19, 10, 11, 10, 18, 15, 15, 1, 8, 10, 15, 1, 3, 1, 5, 9, 14, 11, 19, 6, 9, 12, 12],
[2, 8, 2, 8, 12, 5, 12, 13, 3, 1, 4, 12, 18, 19, 7, 19, 6, 16, 14, 7, 19, 14, 12, 8, 8, 2, 6, 14, 11, 18, 6, 12, 5, 7, 19],
[17, 11, 10, 10, 13, 11, 14, 5, 9, 13, 11, 8, 18, 6, 1, 5, 4, 15, 17, 11, 3, 19, 17, 16, 10, 14, 1, 1, 19, 8, 20, 15, 18, 10, 5],
[11, 1, 18, 15, 9, 10, 6, 16, 8, 11, 17, 13, 15, 11, 9, 6, 13, 8, 3, 9, 17, 17, 10, 17, 15, 17, 17, 10, 15, 6, 14, 6, 6, 11, 1],
[15, 20, 6, 10, 7, 17, 7, 20, 12, 17, 8, 18, 10, 16, 20, 19, 12, 16, 8, 9, 11, 5, 5, 20, 20, 11, 13, 6, 16, 4, 6, 11, 4, 12, 1],
[11, 9, 7, 10, 1, 4, 18, 18, 14, 13, 17, 12, 4, 13, 20, 13, 3, 5, 17, 3, 4, 8, 16, 9, 4, 19, 15, 14, 2, 7, 14, 13, 16, 20, 2],
[16, 3, 19, 13, 17, 11, 10, 8, 15, 2, 7, 7, 5, 11, 4, 7, 15, 11, 2, 4, 14, 20, 19, 8, 2, 5, 1, 14, 20, 1, 16, 15, 4, 14, 8],
[20, 5, 17, 7, 19, 18, 14, 6, 3, 5, 9, 9, 19, 20, 10, 2, 14, 10, 1, 1, 11, 5, 1, 5, 5, 1, 20, 20, 5, 14, 7, 4, 18, 4, 11],
[17, 2, 4, 2, 4, 8, 11, 12, 7, 10, 2, 9, 3, 11, 9, 3, 2, 13, 4, 7, 18, 5, 6, 17, 9, 20, 4, 12, 17, 8, 2, 13, 9, 6, 15],
[12, 14, 5, 4, 20, 14, 5, 8, 16, 15, 16, 19, 17, 9, 2, 3, 7, 6, 9, 4, 14, 8, 8, 6, 4, 15, 8, 17, 3, 13, 12, 15, 6, 16, 19],
[5, 9, 3, 13, 5, 18, 9, 4, 14, 18, 6, 16, 4, 11, 5, 7, 5, 12, 15, 11, 16, 9, 18, 13, 12, 10, 4, 6, 16, 19, 4, 1, 8, 7, 13],
[13, 4, 2, 16, 18, 19, 1, 14, 2, 12, 18, 9, 17, 9, 3, 7, 5, 12, 4, 17, 3, 13, 20, 9, 9, 18, 13, 9, 6, 19, 1, 18, 3, 2, 14],
[20, 1, 15, 14, 3, 6, 11, 11, 2, 20, 14, 9, 4, 6, 12, 1, 8, 5, 20, 16, 13, 18, 8, 1, 3, 7, 2, 1, 9, 4, 14, 9, 4, 8, 2],
