-741	-70	-198	-13	-411
-738.5656727014555	-69.25537322102826	-314.38450801949216	-353.61584696808325	-355.26027850388857
-738.5656727014555	-69.25537322102822	-314.38450801949205	-353.61584696808336	-355.2602785038887
-738.5656727014555	-69.25537322102818	-314.38450801949205	-353.6158469680834	-355.26027850388874
-738.5656727014552	-69.25537322102821	-314.3845080194921	-353.6158469680833	-355.26027850388857
-738.270325988919	-69.75376884422113	-314.1015333075635	-352.3838422883649	-353.99020744749384
-737.3846153846154	-182.46153846153845	-325.46153846153845	-294.53846153846155	-367.53846153846155
-736	-182	-327	-295	-368
-735.488929320793	-70.0477748595073	-312.800008803721	-352.3177849837865	-352.3617595703784
-735.4185838995134	-69.9126348352447	-313.3556239555211	-351.8418645393122	-352.45372904544445
-735.2087530818386	-69.91773751210302	-312.18828608947865	-353.40988662175516	-353.1104681322596
-734.5707664248848	-69.30960286166263	-312.6478073611246	-352.69959557760455	-352.8392633837541
-727.0827615012829	87.72313383853451	-326.7654394653619	-72.45772420788829	-466.96073751417146
-726.9304187192118	87.69950738916258	-326.8220443349754	-72.50615763546799	-466.98645320197045
-722	-146	-119	-393	-63
-721.3333333333334	-146.22222222222223	-119.33333333333333	-392.1111111111111	-62.33333333333333
-719	-121	-82	-92	-393
-719	343	-310	-106	-418
-716	-99	-33	-389	-352
-715.0250000000001	-12.025000000000006	-341.975	-319.35	-392.75
-714	-194	-193	-411	-147
-713	-308	-108	-79	-11
-713	-10	-341	-321	-392
-711.9777777777778	-10.599999999999994	-341.37777777777774	-320.26666666666665	-391.4222222222222
-709	91	-434	178	-306
-708.0420525589561	-370.92002338926386	-151.1448567893056	-338.1223564899275	-320.61646397050026
-708.0420525589559	-370.92002338926403	-151.14485678930566	-338.12235648992737	-320.61646397050015
-708.0420525589559	-370.920023389264	-151.14485678930566	-338.1223564899274	-320.61646397050015
-708.0420525589557	-370.9200233892641	-151.1448567893057	-338.12235648992737	-320.61646397050015
-706.4964096763115	-372.44609381421697	-147.41925705446283	-331.4366173523201	-315.95281388094253
-705.4195608933561	-371.8664783739481	-144.57552157989002	-335.0291727523676	-316.6984870359741
-705.1209666264893	-365.44265512721717	-151.81667951023203	-332.64952215350365	-314.7359231230282
-705.1190227096636	-372.8199137355967	-148.77762159676155	-330.9117783850078	-317.1277351243624
-705.0759782778526	-372.00594701031457	-152.13098891477173	-335.09308321202707	-313.4732623272531
-705.0250000000001	32.974999999999994	-147.975	-361.35	-153.75
-705	-138	-38	-434	-129
-704.865576939789	-371.3738682458826	-148.4998338411532	-335.29751283160766	-316.2975937060605
-704.5784888890278	-374.2012125521907	-147.0505452530748	-331.54626073216684	-315.00565065825003
-704.3228206714002	-371.7654619760986	-149.1149098654805	-334.5613669824053	-318.8577059512986
-704.2149803625937	-372.0866590165714	-149.82498726429256	-334.94986803475217	-318.7835631612778
-704	-228	-153	-306	-184
-703.7834183000849	-373.85966360744453	-145.8848461391138	-332.6169844486701	-314.33092695461426
-703.4705882352941	-229.4660633484163	-153.71945701357464	-308.5656108597285	-182.75113122171948
-703.4091692575522	-372.67550154736375	-149.6372222960455	-334.819846436924	-319.57168358446995
-703.3283789341211	-374.04256257769566	-148.52802512993176	-332.8193340634782	-316.0881017593957
-703.0039734395143	-215.71983321820548	-329.0616317322581	-324.0797421756248	-435.9401859944151
-703.0039734395143	-215.71983321820548	-329.061631732258	-324.07974217562486	-435.94018599441506
-703.0039734395143	-215.71983321820542	-329.0616317322582	-324.0797421756246	-435.9401859944153
-703.0039734395142	-215.71983321820554	-329.061631732258	-324.0797421756249	-435.940185994415
-703.0039734395142	-215.71983321820548	-329.061631732258	-324.07974217562486	-435.9401859944152
-703	35	-147	-363	-153
-702.8263175772777	-226.75942293120107	-153.1348605994091	-304.85383841551027	-184.7004847012096
-702.5705515142135	-226.87602538306766	-152.3656812670897	-305.97518443997313	-185.2439766805964
-702.4746057616069	-215.6654700026429	-325.24262179543655	-327.2803497489208	-433.2529733063166
-702.2857142857142	-229.28571428571428	-153	-303.85714285714283	-183.14285714285714
-701.9607072691551	-371.10707269155205	-144.46168958742632	-336.3388998035364	-316.130648330059
-701.9188544152747	-238.48210023866304	-385.39140811455854	-381.0023866348449	-302.5107398568021
-701.9188544152744	-238.48210023866352	-385.39140811455843	-381.00238663484487	-302.51073985680193
-701.9188544152743	-238.48210023866375	-385.3914081145583	-381.00238663484475	-302.5107398568018
-701.9188544152727	-238.48210023866625	-385.39140811455775	-381.0023866348442	-302.5107398568007
-701.8301489670392	-238.18523816335292	-385.3192880642459	-380.5352596195108	-302.5999959131128
-701.5070149279181	-372.24760753538726	-149.18318577196416	-333.64178869767693	-320.86698446200575
-701.5004213781273	-215.83930496259953	-324.82463828217215	-322.0340916335484	-434.7907753046647
-701.4720474927979	-367.1395014491708	-148.44805579905065	-339.82265879665977	-318.22352602764903
-701.2887562937092	-370.28656571769625	-146.02866359188712	-329.91095667197175	-321.232917965519
-701.0754108391636	-370.01606171943683	-147.72371766491133	-331.1431240927121	-321.13649587559553
-700.3405886124832	-367.3036857259613	-145.82503896607255	-332.16804176004314	-320.9540985826791
-700.0951147526199	-214.64067660913423	-326.49065970725763	-325.35579899410436	-433.24571801739586
-700.0526407916507	-214.2812779012401	-322.4759745232452	-325.2258896899954	-434.915071546505
-700	-278	-297	243	-451
-699.9370287141886	-238.61170831100307	-380.2412215266257	-376.66733350334164	-298.83174317977887
-699.7244094488188	-238.79527559055117	-385.01574803149606	-379.2992125984252	-300.82677165354335
-699.5963474693663	-216.2672410949139	-323.76960124296414	-322.30587330025844	-435.0898983493055
-699.4526248181945	-216.11175806990627	-326.1361029285733	-322.43090156515694	-433.04805396606895
-699.3915547397413	-239.6532952054283	-380.42178655093323	-375.9462082575321	-299.3321925519838
-699.3240183694734	-215.87622835260518	-322.7399980626252	-323.9401813794956	-434.34007162334626
-699.2758909191939	-216.04842738143236	-325.39750349750585	-321.96179892566056	-435.65451347972214
-699.1613691495434	-239.43196168664383	-383.0594588327626	-377.53999001141557	-300.138654038242
-699.1301319648094	-217.84970674486806	-325.1052052785924	-328.65615835777123	-430.8643695014663
-699.1085127308484	-240.01344115397234	-383.4432848868972	-377.38804502240106	-300.5766036498744
-698.933273373592	-87.78752837380614	-3.6539466358302057	-570.3057518523277	-298.68572529872796
-698.8721463916416	-217.65689454874627	-324.50904916898446	-328.65770753471287	-430.80092307987
-698.8433575987121	-216.69084458870472	-325.168914432408	-324.88656323365547	-434.1492846684479
-698.5815385713087	-238.74262382287694	-380.21148836245857	-375.86680542198053	-303.1202705349453
-698.5583221486716	-236.374223784149	-379.4923511079853	-376.9470156380231	-302.76126743543995
-698.5476566049341	-238.9114486530855	-380.0944714445013	-375.6764644421184	-302.91595946698203
-698.5317686393244	-213.06032173345736	-322.65552099769667	-325.3541108995779	-434.72050804336726
-698.2760370079354	-216.53104736558146	-326.29490841663517	-326.50393494135596	-431.23192353577656
-698.2008884241573	-238.31529868757832	-381.02417255721025	-376.81503963126386	-303.3793429652294
-698.1012902665288	-214.6746916056419	-324.1886040732718	-325.1809850575952	-434.63400644404624
-698	-240	-383	-377	-302
-698	-180	-122	190	-489
-697.7662224267898	-236.6124866778287	-380.2222574909538	-376.70407414779413	-304.546076720463
