80	5025
84	4035
91	3903
94	3596
101	3295
124	3244
129	3243
135	3109
142	3098
144	3027
162	2846
164	2837
167	2735
176	2653
193	2369
203	2354
236	2298
238	2259
255	1926
320	1819
334	1818
340	1793
375	1757
397	1489
426	1462
461	1367
496	1198
549	1129
563	1104
585	1103
656	1097
661	1061
664	1051
666	995
668	937
683	915
729	872
771	792
846	779
913	744
927	732
959	723
964	696
1044	690
1119	669
1133	659
1182	654
1184	652
1189	623
1240	597
1255	587
1273	573
1341	550
1400	533
1471	532
1475	520
1476	463
1601	457
1628	455
1639	428
1751	427
1829	415
1831	408
1832	384
1869	348
1983	310
2020	274
2207	240
2393	233
2421	222
2458	186
2596	182
2713	167
2931	140
3250	136
3327	121
3602	118
3768	117
3898	113
4243	110
4264	105
4519	100
4601	95
5117	91
5768	84
6078	80
