338	11755
341	11005
349	10052
350	9176
355	8689
363	8419
385	8227
393	7957
401	7922
403	7712
405	7173
407	6971
421	6481
438	6209
454	6052
468	5935
480	5915
484	5598
485	5537
486	5513
488	5387
501	5200
503	5115
536	5103
538	5051
544	4907
547	4816
549	4705
559	4525
570	4424
572	4127
595	4122
602	4031
607	3840
631	3830
633	3655
640	3584
683	3582
712	3526
716	3399
725	3364
738	3269
759	3266
762	3246
793	3164
817	3032
872	3008
874	2974
876	2967
878	2933
887	2811
913	2806
927	2728
946	2696
1005	2689
1014	2684
1015	2681
1022	2624
1025	2539
1028	2499
1029	2498
1043	2420
1081	2400
1131	2399
1146	2368
1150	2347
1151	2317
1172	2212
1183	2210
1206	2178
1247	2091
1307	2090
1308	2054
1324	1914
1371	1859
1429	1836
1437	1712
1461	1650
1530	1627
1544	1563
1614	1549
1622	1548
1639	1540
1675	1479
1726	1456
1739	1434
1768	1412
1782	1384
1831	1372
1838	1368
1877	1347
1879	1344
1886	1318
1927	1294
1981	1283
2008	1256
2010	1207
2042	1200
2138	1181
2198	1171
2265	1140
2292	1120
2415	1096
2443	1065
2489	1030
2683	1029
2720	1007
2750	963
2768	954
2855	938
2910	880
3048	829
3379	773
3599	763
3764	762
3781	760
3864	753
3878	747
3889	737
3895	703
3948	695
4025	690
4083	689
4136	668
4282	662
4426	654
4452	648
4526	641
4584	621
4685	618
4702	598
4887	578
4950	566
5019	565
5029	546
5032	541
5187	538
5205	534
5230	511
5253	484
5532	478
5679	471
5685	458
5688	444
5839	429
6049	421
6070	414
6076	401
6307	386
6841	364
6914	361
7089	352
7145	346
7616	344
8489	341
9468	336
10035	332
