1051	5636
1055	5621
1056	5598
1057	5529
1059	5428
1063	5413
1064	5390
1065	5321
1069	5306
1070	5283
1072	5221
1076	5132
1080	4972
1084	4842
1088	4764
1090	4735
1092	4634
1096	4616
1098	4527
1102	4509
1104	4408
1108	4393
1109	4370
1110	4301
1114	4286
1115	4263
1125	4213
1129	4198
1130	4175
1131	4106
1135	4091
1136	4068
1142	4042
1146	4027
1147	4004
1151	3997
1155	3968
1157	3954
1159	3953
1160	3930
1161	3887
1163	3847
1167	3832
1168	3809
1176	3808
1177	3785
1181	3778
1183	3738
1187	3735
1191	3720
1192	3697
1193	3628
1197	3613
1198	3590
1213	3519
1229	3511
1230	3491
1242	3487
1246	3472
1247	3449
1255	3421
1262	3378
1270	3361
1279	3340
1285	3318
1287	3317
1294	3297
1300	3247
1309	3226
1317	3219
1319	3189
1328	3144
1345	3116
1349	3106
1358	3085
1366	3078
1370	3070
1375	3057
1376	3031
1377	3003
1391	2988
1393	2987
1394	2975
1400	2967
1404	2960
1406	2917
1415	2896
1423	2889
1431	2888
1432	2868
1434	2814
1451	2786
1474	2785
1480	2746
1481	2741
1497	2718
1498	2713
1521	2712
1524	2609
1533	2588
1541	2581
1547	2572
1550	2560
1564	2544
1570	2541
1571	2536
1579	2520
1580	2515
1587	2513
1588	2508
1594	2499
1596	2492
1597	2487
1611	2471
1617	2468
1622	2443
1631	2422
1637	2367
1646	2346
1654	2339
1663	2318
1684	2294
1693	2273
1701	2266
1710	2245
1731	2236
1754	2235
1758	2208
1767	2187
1775	2180
1784	2159
1805	2150
1806	2148
1811	2139
1820	2118
1828	2111
1837	2090
1859	2088
1868	2067
1876	2060
1885	2039
1908	2038
1924	2019
1929	2010
1933	2002
1942	1981
1950	1974
1959	1953
1982	1952
1997	1951
2009	1933
2014	1923
2019	1918
2026	1916
2034	1901
2044	1878
2051	1873
2061	1850
2084	1849
2111	1830
2113	1825
2121	1815
2144	1814
2154	1797
2171	1795
2173	1790
2194	1773
2206	1772
2214	1762
2237	1761
2244	1745
2249	1725
2259	1702
2282	1701
2309	1682
2311	1677
2342	1672
2352	1649
2375	1648
2402	1629
2404	1624
2442	1597
2465	1596
2484	1595
2492	1577
2515	1576
2534	1575
2535	1553
2558	1552
2574	1543
2585	1533
2608	1532
2624	1523
2647	1522
2655	1521
2666	1510
2667	1499
2671	1490
2681	1467
2704	1466
2733	1442
2764	1437
2774	1414
2797	1413
2826	1389
2864	1362
2887	1361
2956	1351
2978	1345
3008	1326
3016	1318
3039	1317
3070	1294
3093	1293
3156	1278
3179	1277
3206	1258
3229	1257
3270	1255
3284	1243
3307	1242
3308	1234
3331	1233
3358	1214
3362	1210
3385	1209
3412	1190
3435	1189
3504	1179
3527	1178
3579	1177
3590	1170
3605	1165
3628	1164
3629	1157
3646	1154
3650	1150
3665	1149
3700	1130
3723	1129
3792	1119
3815	1118
3867	1117
3893	1105
3916	1104
3917	1097
3979	1093
3987	1089
4037	1069
4142	1061
4174	1059
4213	1057
4217	1053
4267	1033
4372	1025
4404	1023
4509	1015
4554	1004
4593	997
4659	996
4680	994
4698	989
4730	987
4796	986
4835	979
4880	968
4967	965
4985	960
5006	958
5122	950
5229	949
5293	929
5533	928
5672	922
5912	921
6158	920
